cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi)
0.0,0.0019960311877369376,0.0,0.0,0.0,0.0,0.0,0.0,0.0999284792207568,0.0
