cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi)
0.0,0.001994791867032812,0.0,0.0,0.0,0.0,0.0,-0.0029908658105564506,0.9981553279223445,0.0
