cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi)
0.0,0.001992551153777684,0.0,0.0,0.0,0.0,0.0,0.0,0.9978027853068578,0.0
