cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi)
0.0,0.001993099151757397,0.0,0.0,0.0,0.0,0.0,0.0,0.09989779096978164,0.0
