cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi),initial_theta,delta_theta
0.0,0.08360845392388956,0.0,-1496.5832353347378,0.0,-0.00544052872422197,0.0,0.0,99.77222685413948,0.0,15.0,1e-05
