cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi),initial_theta,delta_theta
0.0,0.11231781154835146,0.0,-1996.6915208896978,0.0,-0.0055158193208630175,0.0,0.0,99.83458236928423,0.0,20.0,1e-05
