cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi),initial_theta,delta_theta
0.0,0.0,0.0,-1485.4191884265513,0.0,0.0,0.0,0.0,99.02820100977685,0.0,15.0,1e-05
