cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi)
0.0,0.001993659574634346,0.0,0.0,0.0,0.0,0.0,-0.002928590522184082,0.9980816266921481,0.0
