cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi)
0.0,0.0019948362073453087,0.0,0.0,0.0,0.0,0.0,0.0,0.09992834998671543,0.0
