cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi),initial_theta,delta_theta
0.0,0.0,0.0,0.09865504882798998,0.0,0.0,0.0,0.0,0.020356990208946064,0.0,-5.0,0.05
