cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6
0.0,-91.67237342921055,0.0,-228.60639540976885,0.0,0.0,-228.03924314165786,0.0,0.0,0.0,-113.53231586103651,0.0,0.0,0.0,0.0,-28.188917785523916,0.0,0.0,0.0,0.0,0.0,-2.791292898595002,0.0,0.0,0.0,0.0,0.0,0.0
