cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6
0.0,0.0,0.0,-1.4425014079096536,0.0,0.0,-3.726079102486864,0.0,0.0,0.0,-3.178317649665814,0.0,0.0,0.0,0.0,-1.137064684621061,0.0,0.0,0.0,0.0,0.0,-0.14752059299349854,0.0,0.0,0.0,0.0,0.0,0.0
