cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6,initial_theta,delta_theta
0.0,0.0,0.0,0.0,0.026849143039929448,-0.048290186499088394,0.027675327780651716,-0.05270295662634583,0.09851329553701695,-0.18047260165048784,0.07718827976414741,0.09164468727075738,-0.174361515501357,0.3260775147158293,-0.5972716538333662,0.0,0.0,0.22443350399834142,-0.4260911190114167,0.7985471885335343,-1.4610438235534977,0.0,0.0,0.0,-0.04692430939681212,0.09939319141260076,-0.17057831310158866,0.3172719034847414,5.0,1e-05
