cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6
61.026474058184725,121.41148121938961,0.0,30.386314327115365,0.0,0.0,-100.93899309385746,0.0,0.0,0.0,-103.24909856984218,0.0,0.0,0.0,0.0,-38.89986101617636,0.0,0.0,0.0,0.0,0.0,-5.312908336411038,0.0,0.0,0.0,0.0,0.0,0.0
