cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6
0.0,-90.93881754564859,0.0,-230.41368810599022,0.0,0.0,-233.53413308149905,0.0,0.0,0.0,-118.1344064987009,0.0,0.0,0.0,0.0,-29.80154310444664,0.0,0.0,0.0,0.0,0.0,-2.9981409487960646,0.0,0.0,0.0,0.0,0.0,0.0
