cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6,initial_theta,delta_theta
0.35811338259437125,0.06692031684916783,0.0,-0.5402021129836593,0.0,0.0,0.5258244647448238,0.9067164655126128,0.41308773411082317,0.06525840131908905,0.0,0.0,0.0,0.0,0.0,-0.22902666164328458,-0.8224913762422726,0.0,0.030332812571824484,0.0,0.0,0.0,-0.3465801503819521,0.08653606371730807,0.0,0.0,0.0,0.0,-1.0,0.005
