cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6,initial_theta,delta_theta
0.41828132732437706,0.07638538707677402,0.4320225360761015,-0.32312483716295354,0.0,0.3394380517773486,0.3031308946542109,-0.11225680501679734,0.07487272682650783,0.2877498412000239,-0.12611893200687124,-0.0474431754629059,-0.20671338202028586,0.06337416282549277,0.1996760844772935,0.0,0.28092415841046275,0.07135978371316795,-0.07867914582285018,0.07516053436230634,0.08321449145759356,0.060857711462238846,0.0,0.12489761951886413,-0.18368554237010135,0.0,-0.1652060435841902,-0.6144335962017269,0.0,0.001
