cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6
5.108308338458905,14.942212285133404,0.0,20.670391918794785,0.0,0.0,20.926680058674688,0.3253289484018419,0.0,0.0,11.410246170911975,0.13723959007264988,0.0,0.0,0.0,2.2409744004575938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
