cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6
0.0,0.0,0.0,-4.8471721664952785,0.0,0.0,-10.215719686457232,0.0,0.0,0.0,-7.809977031569089,0.0,0.0,0.0,0.0,-2.603154067312332,0.0,0.0,0.0,0.0,0.0,-0.32116038780823186,0.0,0.0,0.0,0.0,0.0,0.0
