cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6
76.92408393332008,172.5240251035853,0.0,68.15520290539031,0.0,0.0,-129.67501512429752,0.0,0.0,0.0,-157.13964737434853,0.0,0.0,0.0,0.0,-65.58359398669805,0.0,0.0,0.0,0.0,0.0,-9.79236225116439,0.0,0.0,0.0,0.0,0.0,0.0
