cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6,initial_theta,delta_theta
0.45847826638137384,-0.19436954933773934,-0.12137585073111398,-0.06962220472544446,0.0,0.0,0.2609967718129806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10893788319674143,0.1633986358863474,0.0,0.151393951386999,-0.2106375902340394,-0.03107647619568158,0.0,0.21172782870838902,-0.03775486376956502,0.0,-0.05004053605125175,0.0,0.0,0.0,-5.0,0.005
