cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6
0.0,-162.31215931876332,0.0,-431.25662690822634,0.0,0.0,-457.8383087038466,0.0,0.0,0.0,-242.51608081052964,0.0,0.0,0.0,0.0,-64.06618787472247,0.0,0.0,0.0,0.0,0.0,-6.75104100071937,0.0,0.0,0.0,0.0,0.0,0.0
