cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6,initial_theta,delta_theta
0.0,0.04474887552321159,0.0,-0.1347476289964944,0.0,0.0,0.2117042541542666,-0.05241349697371396,0.0,0.0,-0.33819480016064785,0.0,0.0,0.0,0.4532523225982755,0.0,0.0,0.0,0.0,0.0,-0.2035732860823493,0.04386497157756691,-0.05895886000248304,0.06728414867825883,0.0,0.0,0.0,0.0,1.0,0.001
