cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6,initial_theta,delta_theta
1.792866891280933,3.3260995260565296,0.2758175736738017,-1.2355481114660958,-0.259473297467876,0.0,-1.9894206534793657,0.0,0.0,0.0,-0.358808961465052,0.0,0.0,0.0,0.0,-0.044217823382269185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.005
