cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
281.56292663931544,685.9165470673883,0.0,667.1005937225897,0.0,0.0,323.4967036532651,0.0,0.0,0.0,78.19726102312579,0.0,0.0,0.0,0.0,7.53697950618581,0.0,0.0,0.0,0.0,0.0
