cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
-5.855296201866648,-4.135591034350154,0.0,5.010804728897698,0.0,0.0,6.163241548609482,0.0,0.0,0.0,2.234649501165974,0.0,0.0,0.0,0.0,0.273097559493043,0.0,0.0,0.0,0.0,0.0
