cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,initial_theta,delta_theta
1.7908252725305942,1.7576499290107335,-0.47603473111553174,0.09280140660818734,0.7147299780369013,0.20453700024239427,1.5255554903361404,0.7829408922130451,0.0,0.0,0.6935790786700121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.005
