cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
-0.2919278921963765,1.1215835804992114,0.37570885376538554,-1.02011637907026,0.2564425142602378,0.0,0.0,0.2168270358683707,0.0,0.0,1.1250885726633058,0.05573634396842664,0.0,0.0,0.0,0.30553895331841574,0.0,0.0,0.0,0.0,0.0
