cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,initial_theta,delta_theta
0.0,0.0,0.39702108689313254,-2.01016863880981,0.27314887280914,0.0,0.9912638447531514,0.5246516811291072,0.0,0.0,1.8559096687986472,0.13240033953452301,0.0,0.0,0.0,0.39439397444480756,0.0,0.0,0.0,0.0,0.0,-5.0,0.01
