cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5
339.6098022426064,864.0797421272982,0.0,877.8083212851718,0.0,0.0,444.7568040934484,0.0,0.0,0.0,112.36234844892094,0.0,0.0,0.0,0.0,11.322411988260395,0.0,0.0,0.0,0.0,0.0
