t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44
0.0,0.0,-4.876094997723183,-15.380128598961717,20.388141376049205,26.016918143932248,-25.568128735248784,26.99892197586467,-28.837688743960427,18.75347744735028,11.945347422488334,8.8993739967937,-23.26216887432561,34.97375994880785,22.776810362953057,30.058244188283204,23.285784282756115,-14.999513754432725,-1.1215285858154385,-30.870763101628487,29.070173378869665,23.36880027498828,30.8331788372873,35.9759216481596,-14.269765168520296,2.3039332643998875,32.337525484922374,-33.27094362041311,17.441478590352443,-25.072783995441135,27.687799607299702,-38.609848195817335,5.808399730171278,25.019633846947535,21.29960431119726,15.556246904843139,-23.824541653599294,-7.0793181575851785,-23.677753098927933,-25.830922638687476,-40.70511585155851,-39.84178130262169,-33.74974324790847,-17.264040224301276,-9.227680832711835,6.848900370914729,-16.55947939822449
0.02,0.001001001001001001,-4.8762954603394455,-15.380744238788534,20.388953494123992,26.01795573249983,-25.569154943115162,27.000000441619864,-28.838846560823413,18.75422169426762,11.945822296055216,8.899724108302628,-23.263100649791593,34.975153323299594,22.777721101692606,30.059442846274077,23.286712374515215,-15.000116429999222,-1.1215773448276978,-30.87199970318707,29.071330181966285,23.369734390305187,30.834407306377983,35.9773555030071,-14.270341379099689,2.304023295194282,32.338817964716824,-33.27227887752236,17.44217575252324,-25.07379144082531,27.68890292765981,-38.61139407219257,5.80863184299228,25.020629317162474,21.300452655850652,15.55686488867527,-23.825497417287345,-7.079607493353031,-23.6787020405254,-25.831956744909338,-40.70674792783671,-39.84337691279956,-33.75109784388711,-17.264735592907652,-9.228054421381973,6.849172848077092,-16.560146174541472
0.04,0.002002002002002002,-4.876398237902396,-15.381382410801649,20.38978743175952,26.01902188916994,-25.570224704216557,27.00106224347856,-28.840007403426007,18.754936389460212,11.946248769867534,8.90011536855052,-23.263917946955317,34.97660105003749,22.77863527913367,30.060606375885982,23.287575755009517,-15.0007404103982,-1.121560108016125,-30.873156270314716,29.072412479108063,23.370655430670514,30.835653174858024,35.97885143979929,-14.270918172524514,2.3041112372582817,32.340116672160086,-33.27365665288568,17.44290093548105,-25.074789244892443,27.689985011841074,-38.61291688291805,5.80876663458827,25.021570871063975,21.301258099323924,15.55743458774134,-23.826451830209773,-7.079876830695679,-23.679685416403096,-25.833036937442365,-40.708350888108086,-39.84495758897854,-33.752469826565445,-17.265337644210714,-9.228392405201113,6.849398869478114,-16.560835565441035
0.06,0.003003003003003003,-4.876403316990084,-15.382043152040538,20.390643299527966,26.020116788799623,-25.571337870239084,27.002107223740303,-28.84117135937139,18.755621608980434,11.94662684357466,8.900547824933666,-23.264620767005525,34.97810305033108,22.779552824315683,30.06173479608436,23.288374588180673,-15.001385751681452,-1.121476832473516,-30.874232910151886,29.07342019105864,23.37156340569086,30.83691647542661,35.98040953803083,-14.271495435470603,2.304197095660485,32.341421643592255,-33.2750768235112,17.443654166977424,-25.07577735465975,27.691045763034893,-38.6144167405189,5.808804184639258,25.022458461541724,21.302020560615198,15.55795598466061,-23.827404938486765,-7.080126131506172,-23.680703521193657,-25.834163232063293,-40.70992498528213,-39.84652323060069,-33.75385926311228,-17.265846302356355,-9.228694707679324,6.849578512867389,-16.561547588652566
0.08,0.004004004004004004,-4.876310671872318,-15.382726499216352,20.39152121446898,26.021240608043648,-25.5724942827731,27.00313523746362,-28.842338516111905,18.75627743013181,11.946956518204365,8.901021521699981,-23.265209105943388,34.97965923757179,22.780473666215112,30.062828127132658,23.289109033108634,-15.002052516942163,-1.1213274777121125,-30.87522971710804,29.07435322573653,23.372458322773085,30.838197228856465,35.982029863183215,-14.272073060640306,2.3042808761808478,32.34273291049898,-33.27653926551329,17.44443547061723,-25.07675572479374,27.69208510229921,-38.61589377115198,5.80874458074257,25.023292050261762,21.30273997143655,15.558429057445576,-23.828356792660827,-7.080355369382536,-23.681756659195056,-25.835335648563486,-40.71147046320845,-39.848073748829506,-33.75526623168808,-17.266261462530007,-9.22896125456328,6.849711860022483,-16.562282256477715
0.1,0.005005005005005005,-4.876120264415991,-15.383432488694838,20.392421300087726,26.022393525383333,-25.573693773284848,27.004146152454812,-28.843508960982945,18.75690393148979,11.947237796194,8.901536499864633,-23.265682954400823,34.98126951709741,22.78139773367293,30.063886390602434,23.289779244002585,-15.00274077635471,-1.121112005668997,-30.87614677277862,29.075211478141856,23.373340187117428,30.83949544399276,35.98371246663675,-14.272650946743617,2.30436258528119,32.34405049951251,-33.27804385400377,17.445244865858886,-25.077724317578276,27.69310296846753,-38.61734811460741,5.808587918369778,25.02407160764736,21.30341627611473,15.558853779433706,-23.82930744767272,-7.080564529610497,-23.682845144506274,-25.836554210595708,-40.71298755667036,-39.84960906648758,-33.75669082136841,-17.26658299091375,-9.22919197385885,6.849798996762633,-16.563039575770325
0.12,0.006006006006006006,-4.875832044006028,-15.384161156475587,20.393343686353443,26.023575721156824,-25.574936163091344,27.005139849256185,-28.84468278123502,18.75750119292122,11.947470681418082,8.902092797125094,-23.26604229748149,34.98293378604874,22.782324955323684,30.06490960938208,23.290385370203076,-15.003450607209116,-1.1208303807199722,-30.87698414586271,29.075994830289815,23.37420900170635,30.840811117752104,35.9854573855743,-14.27322899848149,2.304442230078887,32.345374432415504,-33.279590462985375,17.44608236800952,-25.078683102877633,27.694099318068673,-38.618779924316605,5.808334300834975,25.024797112861307,21.304049431504648,15.559230119233236,-23.830256962831562,-7.080753609151497,-23.68396930116254,-25.837818945514293,-40.71447649137984,-39.851129118001104,-33.75813313207178,-17.26681072464625,-9.229386795859115,6.849840012967921,-16.563819547907876
0.14,0.007007007007007007,-4.875445947482009,-15.38491253816756,20.394288509698445,26.02478737759094,-25.57622126333858,27.00611622113379,-28.84586006406394,18.75806929560252,11.947655179212251,8.902690447775605,-23.26628711462456,34.9846519332185,22.783255259526214,30.06589780768422,23.290927556195182,-15.004182093940157,-1.1204825697019296,-30.87774189208148,29.076703151150785,23.375064767289054,30.842144235121697,35.9872646428771,-14.273807126531274,2.3045198183237288,32.34670472614762,-33.28117896524763,17.446947988215005,-25.079632058094585,27.695074125257296,-38.620189367366926,5.807983839274321,25.025468553789675,21.304639406915804,15.559558040683042,-23.831205401779116,-7.080922616636029,-23.685129463270172,-25.8391298842087,-40.71593748397365,-39.85263384935127,-33.759593274491685,-17.266944471785703,-9.229545653177894,6.849835002603896,-16.564622168754404
0.16,0.008008008008008008,-4.87496189909052,-15.385686668960863,20.395255913017493,26.026028678834553,-25.577548874983133,27.007075174064752,-28.84704089663913,18.758608322036565,11.94779129639356,8.903329482621038,-23.266417379491255,34.986423838892534,22.784188574296024,30.066851011051785,23.29140594163249,-15.004935328151092,-1.120068541943704,-30.87842005409726,29.07733629659712,23.37590748236162,30.84349476915866,35.9891342470127,-14.274385247534212,2.304595358377945,32.34804139281501,-33.28280923226526,17.44784173344492,-25.08057116812361,27.696027381755314,-38.62157662452295,5.807536652636711,25.026085927027136,21.30518618405168,15.5598375028266,-23.83215283244821,-7.081071572362324,-23.68632597514102,-25.840487060930442,-40.717370742010424,-39.854123218032534,-33.76107137003268,-17.26698401127606,-9.229668480788765,6.849784063751629,-16.56544742861496
0.18,0.009009009009009009,-4.874379810453339,-15.38648358359471,20.39624604566751,26.02729981099359,-25.578918788777216,27.008016626724203,-28.84822536612999,18.759118356068274,11.947879041277,8.904009928890156,-23.266433059874224,34.98824937468347,22.785124827239397,30.067769246362822,23.291820661371816,-15.005710408631979,-1.1195882693054127,-30.879018661433367,29.077894109356706,23.376737143142766,30.844862680989547,35.9910661919151,-14.274963284084974,2.3046688591993827,32.34938443970267,-33.28448113409916,17.44876360647248,-25.08150042529923,27.69695909680418,-38.62294189025439,5.806992867685444,25.02664923786379,21.305689756962202,15.560068459900078,-23.833099327015315,-7.081200508300437,-23.687559191426608,-25.841890513113402,-40.71877646396848,-39.855597193017836,-33.762567550750234,-17.266929092916783,-9.229755216069663,6.849687298643167,-16.566295312181563
0.2,0.01001001001001001,-4.873699580551573,-15.387303316321516,20.39725906346753,26.02860096216762,-25.580330785257377,27.00894051047194,-28.84941355973039,18.759599482898857,11.947918423688211,8.90473181014825,-23.266334117629835,34.99012840335691,22.786063945489268,30.068652541834023,23.292171845518475,-15.006507441372529,-1.1190417262262722,-30.879537730394635,29.07837641897331,23.37755374354515,30.846247919810143,35.99306045685733,-14.275541164723153,2.3047403303278355,32.350733869289776,-33.28619453930028,17.449713605849425,-25.08241982933957,27.697869297128122,-38.62428537277063,5.806352619010738,25.027158500273597,21.306150132009293,15.560250861334579,-23.834044961847216,-7.081309468101747,-23.688829477251915,-25.84334028118748,-40.72015483924413,-39.85705575473071,-33.76408195929419,-17.266779437336446,-9.22980579885303,6.8495448137023525,-16.56716579847067
0.22,0.011011011011011011,-4.872921095725879,-15.388145900867059,20.39829512869886,26.029932322488097,-25.581784634736863,27.009846769338804,-28.850605564681093,18.760051789098746,11.947909454972299,8.905495146209148,-23.266120508633403,34.992060778650306,22.78700585564291,30.069500927023018,23.292459619482,-15.007326539569402,-1.1184288897808834,-30.879977263988643,29.07878304177397,23.378357275142214,30.847650422885568,35.99511700631648,-14.276118823926701,2.3048097818745203,32.352089679268055,-33.28794931481634,17.45069172587597,-25.08332938728516,27.698758026908322,-38.625607294062014,5.8056160490529205,25.027613736904346,21.306567327845578,15.560384651772601,-23.83498981744177,-7.081398507113925,-23.690137208348883,-25.844836408385653,-40.721506048150296,-39.858498895024304,-33.76561474885555,-17.266534735970684,-9.229820171481594,6.849356719590959,-16.56805886075215
0.24,0.012012012012012012,-4.872044229692945,-15.389011370386626,20.39935441010535,26.031294084158255,-25.583280097301824,27.01073536001286,-28.851801468290233,18.760475362619147,11.947852147998638,8.906299953046583,-23.265792182757462,34.99404634508458,22.7879504837015,30.070314432829445,23.29268410404219,-15.008167823627856,-1.1177497397439746,-30.88033725184771,29.079113780843496,23.37914772713055,30.849070115550738,35.99723578983149,-14.276696202107246,2.304877224514701,32.35345186256317,-33.28974532590157,17.45169795656577,-25.084229113433032,27.699625347768045,-38.62690788994779,5.804783308136107,25.0280149790692,21.30694137540625,15.560469771098782,-23.83593397836271,-7.081467692401402,-23.691482771189637,-25.846378940544387,-40.722830261915234,-39.85992661716723,-33.767166083116315,-17.266194651044803,-9.229798278869737,6.849123131260107,-16.568974466469786
0.26,0.013013013013013013,-4.871068843578418,-15.389899757417075,20.40043708289375,26.03268644149469,-25.584816922811523,27.01160625182542,-28.853001357951694,18.76087029280222,11.947746517161601,8.90714624270491,-23.265349083873154,34.99608493776877,22.788897755011636,30.0710930914948,23.2928454154254,-15.009031421157662,-1.1170042586635873,-30.88061767015164,29.079368426006393,23.379925086287745,30.850506911211287,35.99941674185385,-14.277273245607269,2.304942669483457,32.35482040735927,-33.29158243602971,17.452732283606007,-25.08511902926617,27.7004713387687,-38.628187410130785,5.803854554512187,25.028362266739773,21.30727231791408,15.56050615448497,-23.836877533168447,-7.081517102771358,-23.692866563119434,-25.84796792589744,-40.724127642681204,-39.861338935836265,-33.768736136202094,-17.265758815561686,-9.229740068570521,6.848844168006901,-16.569912577153247
0.28,0.014014014014014014,-4.8699947859664885,-15.390811093824702,20.401543328734043,26.034109590970647,-25.58639485090266,27.012459426736942,-28.85420532116136,18.761236670389838,11.947592578377071,8.90803402320916,-23.264791149874807,34.99817638219771,22.78984759420883,30.071836936601095,23.29294366539094,-15.009917466963103,-1.1161924319426877,-30.880818481551287,29.07954675381644,23.3806893369257,30.851960711344997,36.001659781591286,-14.277849906699096,2.3050061285746066,32.35619529712674,-33.29346050681018,17.453794688312612,-25.08599916337836,27.701296096416858,-38.62944611825887,5.802829954414882,25.028655648540692,21.307560210897577,15.560493732449752,-23.83782057433483,-7.081546828805299,-23.694288992489344,-25.849603414863076,-40.72539834350281,-39.86273587711569,-33.77032509263715,-17.265226833295475,-9.229645490848338,6.848519953536223,-16.57087314832158
0.3,0.015015015015015015,-4.868821892966391,-15.39174541074884,20.402673335759708,26.035563731261018,-25.588013610998,27.013294879322828,-28.85541344553121,18.761574587530884,11.947390349074638,8.90896329847443,-23.2641183127278,35.00032049404301,22.790799925163114,30.072546003068307,23.292978961327595,-15.010826103026956,-1.1153142479291858,-30.880939635092968,29.07964852755426,23.381440460839432,30.853431405503834,36.00396481284486,-14.27842614358568,2.3050676141427826,32.35757651065319,-33.29537939790773,17.454885147580654,-25.08686955139449,27.702099734682122,-38.63068429199313,5.801709682123671,25.028895181745614,21.307805122222238,15.56043243093248,-23.838763198171822,-7.08155697289623,-23.695750478788685,-25.85128545982471,-40.726642508344916,-39.864117478503374,-33.77193314730161,-17.26459827879173,-9.229514498757199,6.848150616027625,-16.5718561293782
0.32,0.016016016016016016,-4.86754998829607,-15.392702738541063,20.40382729856783,26.037049063289096,-25.5896729223195,27.01411261675919,-28.85662581880115,18.761884137787074,11.94713984818535,8.909934068214579,-23.263330498539844,35.00251707893745,22.791754670926803,30.07322032715065,23.292951406360114,-15.011757478488251,-1.1143696980143387,-30.880981066143786,29.079673497233205,23.382178437251337,30.854918871316663,36.00633172383957,-14.279001920403138,2.3051271391086745,32.35896402207777,-33.29733896696554,17.45600363382998,-25.087730235886298,27.70288238502586,-38.631902223082854,5.8004939200373204,25.029080932274635,21.308007132134883,15.560322171381957,-23.83970550473401,-7.081547649291489,-23.69725145277719,-25.853014114904994,-40.72786027207991,-39.86548378892329,-33.77356050539037,-17.263872697374715,-9.22934704822467,6.847736288207252,-16.572861463497333
0.34,0.017017017017017015,-4.866178883383322,-15.393683106699891,20.40500541821899,26.038565790275076,-25.5913724939061,27.014912658808576,-28.85784252884853,18.762165416137243,11.946841096124867,8.91094632785025,-23.26242762765575,35.004765932253086,22.792711753684486,30.073859946431636,23.292861099465668,-15.012711749613636,-1.1133587767395137,-30.880942696317923,29.079621399614048,23.382903242750892,30.856422974492762,36.00876038704873,-14.279577207225026,2.3051847169674446,32.360357800928895,-33.29933906953193,17.457150114946106,-25.088581266283715,27.703644196440695,-38.63310021744736,5.799182858756775,25.029212974692992,21.308166333320948,15.560162870859854,-23.84064759772494,-7.081518984141262,-23.6987923566169,-25.85478943573343,-40.72905176048417,-39.86683486874449,-33.77520738237346,-17.263049605162585,-9.22914309814142,6.847277107424705,-16.573889087501946
