t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47
0.0,0.0,-32.00334187423414,1.4782593110123177,-35.67860179117827,-6.535213544835091,-1.2190685141673103,-6.66513853521953,36.23353304185551,-3.319799043657936,-16.379629588310454,-16.345181808214782,13.055494979665742,28.154479642640275,-23.796290328877493,-12.340795801703681,13.560493820851443,-5.107183379418691,-14.028686171831861,4.128603513200425,20.917628096509887,-33.06477588736843,31.54785058643053,-27.474039183282425,13.544341013972408,0.15972789833987935,28.280217521849902,16.960495904810823,-2.7076039720557747,-35.886351230750414,-8.880176018355614,-20.036991909379438,-27.2822619177243,36.99607352713839,15.037527763279959,-9.539784482259153,-3.2491103268269668,-19.77861717811278,32.98588526751442,5.604293578161156,1.1568705586235708,19.309698439690987,22.813161837494,-23.056183861073766,34.11507968482613,-30.247712398865573,1.2038825357008482,30.751018037190484,-25.77972343824394,36.016832998582736
0.02,0.001001001001001001,-32.004627723965456,1.4783167237814436,-35.680032620454504,-6.535478500639729,-1.2191211957397246,-6.665410977681028,36.23498207436301,-3.3199364330577996,-16.380287551499002,-16.34583735576424,13.056015939762025,28.155602606167673,-23.79724311259353,-12.341290951176394,13.561034900238624,-5.107391423613036,-14.029251959478454,4.128766689182418,20.918463427153487,-33.066102318822026,31.54910828495132,-27.475139642682006,13.544880574414567,0.1597293154654449,28.281347793981258,16.961172419632135,-2.707717105974233,-35.88778794446903,-8.880534268215504,-20.03779621763482,-27.283353297170912,36.997551911485544,15.038123827197884,-9.540171667292446,-3.24924384381873,-19.779409368333674,32.987202029164166,5.604515292713981,1.1569110104407565,19.3104691047289,22.814068689756628,-23.05710867319626,34.11644094509758,-30.248926779654997,1.2039261203975538,30.752241999753828,-25.780754918968405,36.01827154545973
0.04,0.002002002002002002,-32.00587031823356,1.4783544189235736,-35.6814435921347,-6.535751597248363,-1.219216212604319,-6.665660735682513,36.236361236912714,-3.3200326016032333,-16.38097511029219,-16.346497666126393,13.056550080986998,28.15673549710963,-23.798190059942396,-12.341753962435728,13.56163690369795,-5.1076466874161754,-14.029770031437906,4.128992696831445,20.919184871209907,-33.06742591299814,31.550324780268387,-27.47626323784325,13.54540987904627,0.1597375106694115,28.28242083236674,16.96191211223381,-2.7078244480426443,-35.889175388632964,-8.880867167348336,-20.03862355299882,-27.284540057474096,36.99890786280509,15.03869011885978,-9.54056783713978,-3.2493563746121876,-19.78021664085975,32.98850021492298,5.604748490507754,1.1569586918615231,19.311290273666593,22.81504449098634,-23.05805656726085,34.11780213741891,-30.250077906377452,1.2040051832885768,30.753467236973425,-25.78175999902162,36.01971551761356
0.06,0.003003003003003003,-32.00706958514262,1.4783724248441428,-35.682834408364215,-6.53603283156021,-1.2193534944192888,-6.665887823181947,36.23767068132174,-3.3200876116222386,-16.381692349157685,-16.347162669822723,13.057097313351408,28.1578784178662,-23.799131188130733,-12.342184807971648,13.562299763285075,-5.107949139847248,-14.030240372428068,4.1292814536205835,20.919792494243495,-33.0687465808611,31.551499892557374,-27.477409945591706,13.545929068496692,0.15975243428730862,28.28343648230567,16.962714956652132,-2.707926062853357,-35.890513457096105,-8.88117465053044,-20.039473777132528,-27.28582210605571,37.00014123627523,15.03922665440299,-9.540973065698495,-3.2494479498237183,-19.781039001786546,32.989779810442556,5.604993211349009,1.1570136212086866,19.31216188980756,22.816089278243425,-23.05902768638228,34.119163196067895,-30.251166001572003,1.2041196494064983,30.754693911785495,-25.782738835019426,36.02116493362488
0.08,0.004004004004004004,-32.00822545538009,1.4783707722768493,-35.68420477663496,-6.536322194325477,-1.2195329806858128,-6.66609224474738,36.23891055728163,-3.3201015155908653,-16.382439353907117,-16.347832301821313,13.057657542716031,28.159031470574853,-23.80006651186448,-12.342583457846196,13.563023392596477,-5.108298755760254,-14.030662975524837,4.129632856362046,20.92028635435007,-33.07006423394711,31.552633452840183,-27.478579743953187,13.546438285520995,0.1597740408767137,28.284394601590236,16.96358092460327,-2.7080220209194747,-35.891802044561985,-8.881456655960472,-20.040346754482908,-27.28719932908539,37.0012518982152,15.039733449882457,-9.54138743265246,-3.249518591973808,-19.781876457442827,32.991040809641824,5.605249485235796,1.157075815777134,19.313083893317064,22.817203077385205,-23.06002216749353,34.120524053100155,-30.25219127589428,1.2042694383735189,30.75592218919215,-25.783691572664473,36.02261981680483
0.1,0.005005005005005005,-32.00933786214556,1.4783494942691426,-35.68555440983409,-6.536619670124666,-1.2197546206878644,-6.666273995568837,36.24008101229851,-3.3200743560963906,-16.383216211708245,-16.348506501581348,13.058230670785179,28.160194757043786,-23.800996043358303,-12.342949879674748,13.56380768677322,-5.108695515847112,-14.031037842035536,4.130046781216898,20.920666502081225,-33.07137878431805,31.553725302953772,-27.47977261209806,13.546937674971165,0.1598022892423558,28.28529506039811,16.964509985496058,-2.7081123986299938,-35.89304104647984,-8.881713125157495,-20.041242352250844,-27.288671591337266,37.00223972586787,15.04021052122888,-9.54181102347923,-3.2495683155068518,-19.78272901434428,32.99228321470726,5.605517332359297,1.157145291768016,19.31405622115632,22.81838590308437,-23.061040141334317,34.12188463830987,-30.25315392816472,1.204454464420413,30.757152236288828,-25.784618346740668,36.02408019517775
0.12,0.006006006006006006,-32.01040674108211,1.4783086261672753,-35.68688302629511,-6.536925237351046,-1.2200183734331025,-6.66643306146859,36.24118219163837,-3.320006165806197,-16.384023011098147,-16.349185213098263,13.058816595096355,28.16136837868234,-23.801919792347274,-12.34328403861233,13.564652522498593,-5.109139406638298,-14.031364981373962,4.130523083705504,20.920932980393594,-33.072690144517,31.554775295519303,-27.48098853028904,13.54742738376857,0.15983714245861136,28.286137741187996,16.965502106427667,-2.7081972782066965,-35.894230358947134,-8.881944002868405,-20.04216044035549,-27.290238736043158,37.00310460721874,15.04065788421214,-9.542243929458158,-3.2495971268145185,-19.78359667914425,32.99350703608929,5.6057967631083345,1.157222064227953,19.315078807017244,22.819637758836627,-23.062081732441236,34.12324487918698,-30.254054145410773,1.2046746364057974,30.758384222290307,-25.785519281107387,36.02554610146406
0.14,0.007007007007007007,-32.01143203021055,1.4782482056008814,-35.68819034985136,-6.537238868196259,-1.2203242075949188,-6.666569418909785,36.24221423827733,-3.319896967442293,-16.384859841997397,-16.349868384949524,13.05941520900607,28.162552436428488,-23.802837766100733,-12.343585897344987,13.565557757989689,-5.109630420501081,-14.031644410937242,4.131061598718927,20.921085824622907,-33.07399822752522,31.555783293911784,-27.482227479832513,13.54790756087817,0.15987856788944116,28.286922538598272,16.96655725216222,-2.7082767476627843,-35.895369878618645,-8.882149236984777,-20.04310089139507,-27.291900584742564,37.00384644085161,15.041075554409888,-9.542686247679436,-3.2496050242626233,-19.784479458581636,32.994712292494754,5.606087778076753,1.157306146993275,19.31615158125781,22.820958636957815,-23.063147059139492,34.124604700871004,-30.254892102902993,1.2049298578357128,30.75961831855529,-25.786394488693333,36.0270175730631
0.16,0.008008008008008008,-32.012413669866326,1.478168272467048,-35.68947610989208,-6.537560528639032,-1.220672101455709,-6.666683035003442,36.2431772928569,-3.319746773761432,-16.385726795725184,-16.350555970341023,13.060026401671852,28.163747030673477,-23.80374996943843,-12.343855416086209,13.566523232983045,-5.110168555635358,-14.03187615598458,4.131662140531527,20.921125062482773,-33.07530294672086,31.556749172230358,-27.48348944303339,13.548378357284307,0.15992653720581215,28.287649359348883,16.967675385092313,-2.7083509007632203,-35.89645950262227,-8.882328778469127,-20.044063580604227,-27.293656937129928,37.004465135841116,15.04146354718126,-9.543138081054064,-3.2495919982214607,-19.785377359425986,32.9958990108753,5.6063903680736455,1.1573975526393234,19.317274470838086,22.822348518570628,-23.064236233536242,34.125964026101684,-30.25566796418507,1.2052200268835207,30.76085469860952,-25.78724407148994,36.02849465203619
0.18,0.009009009009009009,-32.01335160263938,1.4780688689138426,-35.69074004142114,-6.537890178436968,-1.2210620428514378,-6.666773867513808,36.24407149364422,-3.319555587540802,-16.38662396501531,-16.351247927154112,13.060650058030438,28.164952261183586,-23.804656404748943,-12.34409255257843,13.567548768714477,-5.1107538160671,-14.032060249518016,4.1323245028150195,20.921050714088107,-33.076604215839126,31.55767281526939,-27.48477440315348,13.548839925968005,0.15998102640064407,28.288318122146663,16.968856465183485,-2.7084198369867645,-35.89749912848174,-8.882482581290652,-20.045048385808048,-27.295507570899613,37.00496061168242,15.041821877645615,-9.5435995383247,-3.2495580310995598,-19.786290388419904,32.997067226411794,5.60670451413642,1.1574962924348204,19.318447399256936,22.8238073735811,-23.065349361515462,34.12732277516625,-30.256381881097692,1.2055450364101148,30.762093538167388,-25.788068120544285,36.02997738508971
