t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37
0.0,0.0,-39.04713483522633,-5.182850788033661,-36.80208024818788,-1.5169409291869342,26.921557005977967,-14.318980335527254,30.337809092876345,-30.818234148715472,-28.177129444247367,21.317280205409514,11.720513665600567,16.061056770042484,1.794818401821184,-3.436375519640527,30.182501944047807,-11.064189732623868,0.9355616576303734,13.97945732164352,-7.0648351112727115,9.589657689645954,6.06926140225864,-4.893627180899787,31.36631169141275,17.93170773637951,32.48118269622117,29.40077282219434,-15.337897387772161,13.694264939272992,-35.93828051820053,-24.695530568917242,16.29039324971341,18.50887547049674,-17.307905377123184,34.66480942751468,-40.20451571448704,-13.086888484922888,-25.07492579323579,-6.120338042704133
0.02,0.001001001001001001,-39.04869688472386,-5.18305942637617,-36.80355621705638,-1.5170022243636103,26.92262997185827,-14.31955343334291,30.339016569272598,-30.81947303830086,-28.178259803766732,21.318128897035105,11.72097768103757,16.061694405957418,1.7948875701613602,-3.4365178052075174,30.18370658507055,-11.064638119093527,0.9355947954262083,13.980014184861629,-7.065123101366946,9.590038885228674,6.069503576099494,-4.893824967335582,31.36756373565362,17.932420340844196,32.48247780976569,29.401947588196272,-15.33851598354705,13.694807768758317,-35.93972053090019,-24.696521598436423,16.291039863025468,18.50961302712622,-17.308602362165363,34.66619552509676,-40.20612695908114,-13.087414689806636,-25.075930336295187,-6.120588270074142
0.04,0.002002002002002002,-39.050214255989076,-5.183293140373306,-36.8050462662517,-1.5170882729047923,26.923644217985036,-14.320140347385648,30.34029931396542,-30.820693873215347,-28.179423405305133,21.318872496995766,11.721449743110107,16.062341213171422,1.7949636665855626,-3.4367238324149514,30.184952744442256,-11.065100499455191,0.9356079629372706,13.980583102222868,-7.065446102910336,9.590385751077473,6.069785539619961,-4.893979889669128,31.36874320117601,17.93312525295663,32.48378681120987,29.40313955821572,-15.33914919843911,13.695371169097035,-35.941185153129524,-24.697415310657796,16.29167001447757,18.510329159419083,-17.30934219536185,34.667625051952115,-40.207669819960394,-13.087802405561538,-25.076993820059243,-6.120835152337909
0.06,0.003003003003003003,-39.051686826969494,-5.18355197489501,-36.806550449509636,-1.517199081845678,26.924599549026016,-14.32074112756107,30.3416575058357,-30.821896715287572,-28.180620281190865,21.319511068874597,11.721929893189026,16.062997293608046,1.795046695276327,-3.436993665407004,30.18624037050875,-11.0655768611942,0.9356011443475837,13.981164134921807,-7.06580426003833,9.59069847114898,6.070107312014181,-4.894091874812844,31.369850139023946,17.933822488914114,32.4851096246142,29.4043487714031,-15.339797020190732,13.695955135111685,-35.94267438087944,-24.698211672313704,16.29228364159657,18.51102385645411,-17.310124817763317,34.669098124673404,-40.209144327234625,-13.088051657643351,-25.07811635638091,-6.121078840189168
0.08,0.004004004004004004,-39.05311447206405,-5.183835974711006,-36.808068824358884,-1.5173346532292604,26.92549576024464,-14.32135582011537,30.34309133716863,-30.823081621756987,-28.181850471087163,21.320044676425802,11.722418170711174,16.063662756523385,1.7951366550575583,-3.4373273866976706,30.1875694142529,-11.066067191486452,0.9355743313487136,13.98175733778281,-7.066197704353297,9.590977225137674,6.070468920564736,-4.8941608645095585,31.370884608420454,17.934512070941825,32.486446175334486,29.405575265835292,-15.340459436676682,13.69655965966958,-35.94418821842257,-24.69891066019378,16.292880680578225,18.511697109559968,-17.310950171539947,34.67061486699319,-40.21055051153661,-13.088162480644227,-25.079298047489274,-6.121319482443071
0.1,0.005005005005005005,-39.05449706212625,-5.184145184476328,-36.80960145200102,-1.5174949841246683,26.926332637399135,-14.321984467641853,30.34460101362566,-30.824248645195187,-28.18311402195894,21.32047338344755,11.722914613151874,16.064337718564335,1.7952335393931673,-3.437725097183891,30.18893982931495,-11.066571477196858,0.9355275230997149,13.982362759257299,-7.0666265549995,9.59122218853285,6.07087040065235,-4.8941868153523025,31.371846676734194,17.935194027296923,32.48779638992856,29.40681907851968,-15.341136435932741,13.697184733662208,-35.94572667825886,-24.69951226106771,16.293461066289932,18.512348912259796,-17.311818199981712,34.67217540981038,-40.21188840393937,-13.088134918252289,-25.08053898593334,-6.121557226082568
0.12,0.006006006006006006,-39.05583446447287,-5.1844796487097895,-36.811148397188106,-1.5176800666444816,26.927109956660242,-14.322627109086465,30.34618675421168,-30.825397833429978,-28.18441098804035,21.320797253670527,11.72341925599765,16.06502230382631,1.7953373363886729,-3.438186916155706,30.190351572013196,-11.067089704870174,0.9354607261866761,13.982980441414755,-7.067090918733959,9.5914335326733,6.071311795762221,-4.894169698811028,31.37273641946329,17.935868392271715,32.48916019606482,29.40808024539687,-15.341828006188699,13.69783034597932,-35.94728978105092,-24.700016471631926,16.294024732274238,18.51297926022187,-17.31272884748511,34.673779891217315,-40.21315803588015,-13.087969023263863,-25.081839254512616,-6.121792216303298
0.14,0.007007007007007007,-39.05712654289833,-5.184839411765369,-36.81270972809778,-1.5178898879610143,26.92782748454772,-14.323283779752357,30.3478487912373,-30.82652922947219,-28.185741430803237,21.32101635066213,11.723932132719215,16.065716643910434,1.795448028795765,-3.4387129813034134,30.19180460136503,-11.067621860714217,0.9353739545819026,13.983610419927448,-7.0675908899931805,9.591611424799703,6.071793157486986,-4.894109501266272,31.373553920236432,17.93653520619582,32.49053752243235,29.409358801342155,-15.342534135905748,13.69849648347771,-35.94887755554927,-24.70042329848023,16.294571610753227,18.513588151216375,-17.313682059526364,34.675428456527456,-40.214359439091126,-13.087664857648384,-25.083198926194513,-6.122024596556996
0.16,0.008008008008008008,-39.0583731576947,-5.185224517796469,-36.814285516205686,-1.5181244303215469,26.92848497788577,-14.323954511303421,30.349587370275966,-30.827642871445143,-28.18710541892638,21.321130737746163,11.724453274744702,16.0664208779802,1.7955655940198374,-3.439303448721682,30.193298879108323,-11.06816793057548,0.9352672296027671,13.984252724048934,-7.068126550955746,9.591756028104724,6.07231454552626,-4.894006224049805,31.37429927083123,17.937194515437348,32.491928298652766,29.410654780165682,-15.343254813818357,13.69918313094472,-35.95049003850725,-24.700732758098464,16.295101632633784,18.514175585078302,-17.314677782621107,34.677121258303636,-40.215492645536834,-13.087222492665894,-25.08461806401856,-6.122254508593413
0.18,0.009009009009009009,-39.059574165677525,-5.185635010713017,-36.815875836155215,-1.5183836710625036,26.92908218377762,-14.324639331766814,30.35140275011567,-30.828738792516816,-28.18850302826564,21.32114047793798,11.72498271143317,16.067135152817613,1.7956900041305028,-3.4399584929105425,30.194834369723164,-11.06872789990717,0.9351405798702505,13.984907376586333,-7.068697971600756,9.591867501780817,6.072876027682733,-4.893859883492253,31.374972571209863,17.937846372403047,32.493332455193695,29.411968214611377,-15.3439900289807,13.699890271056454,-35.952127274585735,-24.700944876883234,16.29561472751372,18.51474156367642,-17.3157159642706,34.67885845638693,-40.216557687358296,-13.086642009037092,-25.08609672098754,-6.122482092500747
0.2,0.01001001001001001,-39.06072942021737,-5.186070934131371,-36.81748076562428,-1.5186675826225635,26.929618839599488,-14.325338265534436,30.35329520270505,-30.82981702083465,-28.189934341824916,21.321045633894993,11.725520470048382,16.067859622878846,1.7958212258751096,-3.4406783067731865,30.196411040453917,-11.069301753729679,0.9349940412671937,13.985574393866418,-7.069305209762178,9.59194600106574,6.07347767985474,-4.893670510977679,31.37557392957192,17.938490835537447,32.494749923283784,29.413299136354624,-15.344739770817732,13.700617884330757,-35.95378931624739,-24.70105969118478,16.2961108236888,18.515286090888367,-17.316796552894488,34.68064021792609,-40.21755459682385,-13.085923497165771,-25.08763493994557,-6.122707486744609
0.22,0.011011011011011011,-39.061838771277294,-5.186532331317003,-36.81910038518914,-1.5189761325547018,26.930094673014192,-14.32605133336336,30.355265013093526,-30.83087757946301,-28.191399449727978,21.3208462678824,11.72606657573286,16.06859445034936,1.795959220695285,-3.4414631016104527,30.198028861331625,-11.06988947658353,0.934827656896268,13.986253785695553,-7.069948311179143,9.59199167728577,6.074119586025251,-4.893438153005084,31.37610346242442,17.939127969320943,32.49618063482935,29.414647575998696,-15.345504029180994,13.70136594907495,-35.95547622364052,-24.701077247373963,16.296589848160686,18.515809172581836,-17.31791949775016,34.68246671740748,-40.218483406286715,-13.085067057413497,-25.089232753443255,-6.1229308282054955
