t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
0.0,0.0,-23.150359679250993,3.1750124475211474,30.074621087733824,-14.14086370916093,40.10864617339076,-19.6153834312501,-20.213095920435727,25.671894666376136,-8.514166431704435,38.81056218297954,39.59777637020185,5.28828987510052,26.739184665274372,17.668822033472644,-29.81130919046553,13.775200518362961,-31.135516135568515,-34.903157156841054,-3.1999529564546796,0.8120287304629973,0.5723375532210816,-5.5072291051245745,-6.461617588849269,20.214843548578948,5.479880499465438,-4.744845200936409,-32.289789158126936,-36.761827718494594,-5.385812977983673,-13.918337906233637,24.166053805898315
0.02,0.001001001001001001,-23.15128629644839,3.17513422154995,30.075821477619296,-14.141433110513924,40.110249377265404,-19.616169734568434,-20.21391046416656,25.67292093775742,-8.514510545279354,38.812109516930306,39.59935585608727,5.288501401489837,26.740253905626368,17.6695286446499,-29.81250602014257,13.775746213300009,-31.13676734960497,-34.90455737425322,-3.2000834158910303,0.8120570215204398,0.5723594783739767,-5.507453804376531,-6.46187997513913,20.215647622750957,5.480097785351235,-4.745037234406662,-32.29108575135712,-36.763300233298054,-5.386030732158183,-13.918896869830565,24.1670153423218
0.04,0.002002002002002002,-23.15228286230924,3.175194230716704,30.07706152071693,-14.141979420341839,40.11183844128429,-19.616906227888254,-20.2146854031554,25.673942720544314,-8.51475663169822,38.81364425912288,39.6009508987726,5.288772547158057,26.74129547544831,17.670314053523178,-29.813694955759658,13.776264222572564,-31.138049297367303,-34.90594005081125,-3.2002505047629883,0.812076421129667,0.5723611555452318,-5.507705768827656,-6.462105431093504,20.216421754042404,5.480311319264426,-4.745261598790655,-32.292400626195956,-36.764761201956496,-5.386296569695703,-13.91946437263912,24.16798179461115
0.06,0.003003003003003003,-23.153349294362666,3.1751925300143764,30.078341226176445,-14.142502600478133,40.11341370219876,-19.617593012332645,-20.215420670600295,25.674960111415952,-8.514904750306426,38.8151662859194,39.60256125058664,5.289103341530892,26.742309423053634,17.67117823033036,-29.814875995378895,13.776754521820395,-31.13936191543459,-34.907305342436864,-3.200454190970643,0.8120869147801266,0.5723425844818346,-5.50798500529801,-6.462293946881119,20.21716595248802,5.480521127623253,-4.745518344190599,-32.29373392578177,-36.766210330512,-5.386610562246038,-13.920040551565416,24.168953127515493
0.08,0.004004004004004004,-23.154485507635584,3.175129173260374,30.07966061538594,-14.14300259574468,40.11497548768166,-19.61823018373001,-20.21611620162994,25.675973202113305,-8.514954959410069,38.816675475141274,39.604186651274446,5.289493821211479,26.743295786817445,17.672121146537688,-29.816049140663086,13.777217085581922,-31.14070513594538,-34.908653407251045,-3.2006944422539187,0.8120884827900517,0.5723037621579341,-5.508291521854039,-6.462445510197662,20.217880218319614,5.480727245570594,-4.745807523570348,-32.295085790223666,-36.76764734093326,-5.38697278402845,-13.920625531628133,24.169929314015015
0.1,0.005005005005005005,-23.15569141461688,3.175004213196033,30.08101972191329,-14.143479333996286,40.116524116378756,-19.618817832594722,-20.216771933315798,25.67698207939693,-8.514907316294604,38.818171706117376,39.60582682805703,5.289944029960858,26.744254595174294,17.673142774724628,-29.817214396875997,13.777651887289652,-31.142078886490435,-34.90998440561912,-3.2009712261896257,0.8120811003011339,0.5722446827637488,-5.508625327800376,-6.462560106247453,20.218564541951263,5.480929716974877,-4.7461291927483,-32.29645635662132,-36.76907197115825,-5.387383311773445,-13.921219425995156,24.170910335297364
0.12,0.006006006006006006,-23.156966925219535,3.17481770158644,30.08241859144699,-14.143932726162667,40.11805989795374,-19.61935604410818,-20.21738780468346,25.677986825004655,-8.514761877250105,38.819654859729226,39.60748149569239,5.290454018672567,26.74518586661217,17.67424308846335,-29.81837177288562,13.778058899266727,-31.143483090000423,-34.911298500198455,-3.2012845101880716,0.8120647372753007,0.5721653376980012,-5.508986433672726,-6.462637717726466,20.219218903963277,5.48112859443093,-4.7464834103911695,-32.297845759078825,-36.77048397513137,-5.38784222466268,-13.921822336014133,24.171896180737594
0.14,0.007007007007007007,-23.158311946740742,3.1745696893205517,30.083857281736428,-14.144362666287943,40.11958313312687,-19.619844898100208,-20.21796375672325,25.678987515609126,-8.514518697603073,38.82112481845315,39.60915035653795,5.29102384534132,26.746089609662704,17.67542206219284,-29.81952128117045,13.77843809272457,-31.14491766462866,-34.912595855988805,-3.201634261489256,0.8120393584936352,0.5720657155638861,-5.5093748512318355,-6.462678324806649,20.21984327508496,5.48132393926076,-4.7468702380085945,-32.299254128712604,-36.77188312283493,-5.388349604266913,-13.922434351236983,24.17288684788161
0.16,0.008008008008008008,-23.159726383820022,3.174260226511581,30.085335862531373,-14.144769031567728,40.12109411370719,-19.620284469030768,-20.21849973240003,25.679984222775154,-8.514177831754733,38.82258146639941,39.61083310061464,5.291653575025762,26.746965822887567,17.676679671087708,-29.820662937828693,13.778789437761635,-31.146382523628933,-34.91387664038535,-3.202020447158664,0.8120049235574753,0.5719458021685887,-5.509790593458508,-6.462681905121546,20.220437616176202,5.481515821514249,-4.74728973994855,-32.30068159365339,-36.773269200315035,-5.388905534481926,-13.92305554943837,24.173882342433174
0.18,0.009009009009009009,-23.1612101383954,3.1738893625975995,30.086854415520673,-14.145151682383897,40.12259312261846,-19.620674825971932,-20.21899567666226,25.680977012916834,-8.513739333225796,38.824024689348335,39.612529405672504,5.292343279805273,26.747814494861117,17.67801589092166,-29.821796762590424,13.779112903363236,-31.147877575228506,-34.91514102323445,-3.202443034082686,0.8119613868917355,0.571805580526367,-5.510233674549662,-6.462648433753186,20.221001878207993,5.481704319969754,-4.747741983393535,-32.302128279042314,-36.7746420097019,-5.389510101462316,-13.923685996628159,24.17488267824435
