t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33
0.0,0.0,21.36522323134793,-6.2749152487315945,-29.054025840624096,-19.360778272956438,40.999757002836986,1.2228035644596547,10.24002901712214,15.050283047488374,16.523264077270447,-29.383353357422184,19.65991124591483,24.271185660407355,-7.575529143099016,-11.601057925591522,37.83275060313062,-23.485614384051576,17.87738810411643,13.620660542263925,-18.769720953049028,-12.950129516069904,-18.151534498250392,-30.654476936807598,-26.95250014942412,37.64474149408356,45.345497513327885,29.8827385319967,-31.92032874337757,-30.856747451807763,-17.107189189739966,-0.03841096030504073,34.52867710342218,-26.035370052278793,7.314021947733546,-30.575757335631593
0.02,0.001001001001001001,21.3660740189778,-6.275171949644481,-29.055192100920127,-19.361557241952397,41.001395539156306,1.22285165898206,10.24043326812723,15.050878974390116,16.523923943000867,-29.384532592633796,19.660696464962506,24.272154636489837,-7.575836356744846,-11.60152383074529,37.83426269516038,-23.486559971801622,17.878103125661536,13.621204438368045,-18.770475340933963,-12.950647970866306,-18.15226546031059,-30.65570759150568,-26.953579331313822,37.64624510178663,45.347309542382085,29.883931590535717,-31.921610759499426,-30.857985791511673,-17.107875995819846,-0.03841504550571351,34.53005462866365,-26.036415539636774,7.3143083318242175,-30.576982359418263
0.04,0.002002002002002002,21.366882409938732,-6.275426211610226,-29.056416699876216,-19.362297675753343,41.00296138219333,1.2229043342462889,10.240871422924581,15.051433712716634,16.524593402377803,-29.385712444619106,19.661505712596693,24.273178389542647,-7.576114023629149,-11.60199170750129,37.83577793490457,-23.487526313085834,17.878842147152458,13.621784322896984,-18.77125369724922,-12.951119719204524,-18.152987687604938,-30.656933509850354,-26.954647263148296,37.64774535606357,45.349115673853845,29.8851351517275,-31.922916745440126,-30.85920453383981,-17.10866993129232,-0.03839661829673147,34.53142519552037,-26.037456416104053,7.3146306047948135,-30.57822322764092
0.06,0.003003003003003003,21.367648366150224,-6.275678017013135,-29.05769957416459,-19.362999478458768,41.00445456135161,1.2229615968917122,10.241343617667571,15.051947291632523,16.52527270880095,-29.386892883141016,19.662338926091202,24.27425677411757,-7.576362194379586,-11.602461522038764,37.83729608712457,-23.488513447328643,17.879605058455105,13.622400045859628,-18.77205591715134,-12.951544784530396,-18.153701119392643,-30.65815472780392,-26.955703887660604,37.64924216479478,45.350915922738956,29.88634917596631,-31.924246561832465,-30.860403709650093,-17.109571000696462,-0.03835564681902547,34.53278889521027,-26.03849265002404,7.314988688692411,-30.579480031755534
0.08,0.004004004004004004,21.368371835363032,-6.275927348307181,-29.059040667412113,-19.363662549037787,41.00587510205082,1.2230234537829603,10.241849987347322,15.052419730479462,16.525962116101383,-29.388073881942464,19.66319603690872,24.2753896532572,-7.576580916538354,-11.602933241666413,37.83881692192642,-23.48952142009945,17.880391758652102,13.62305145506407,-18.772881885460535,-12.951923195803106,-18.154405694443756,-30.659371278207377,-26.95674914524336,37.650735435852006,45.35271030498548,29.887573624618327,-31.925600063910338,-30.86158335251257,-17.110579190639687,-0.03829209742456408,34.53414581258658,-26.039524203703902,7.315382497714699,-30.58075286663327
0.1,0.005005005005005005,21.36905275114841,-6.276174188014735,-29.060439930137505,-19.364286781350273,41.0072230257323,1.223089911987463,10.242390665780075,15.052851038784562,16.52666187866558,-29.389255418767366,19.664076970611088,24.27657689843114,-7.576770234575695,-11.603406834852093,37.84034021475911,-23.49055028304423,17.881202155998867,13.623738396149099,-18.773731476653975,-12.952254987494536,-18.155101351041424,-30.660583190768662,-26.957782973949016,37.652225077081006,45.354498837480996,29.888808460036483,-31.926977101491033,-30.862743498757087,-17.111694469713356,-0.0382059347017842,34.535496026175295,-26.040551033415046,7.315811938175707,-30.582041830565
0.12,0.006006006006006006,21.369691032882066,-6.276418518723431,-29.061897319684803,-19.36487206416647,41.008498349865214,1.2231609787528095,10.242965785594926,15.05324121626689,16.527372251560813,-29.390437475384388,19.664981646766424,24.277818389476444,-7.576930189900551,-11.603882271255637,37.84186574641207,-23.49160009381632,17.882036167881463,13.62446071261191,-18.77460455486157,-12.952540199588572,-18.155788026984197,-30.661790492051384,-26.95880530948876,37.65371099628444,45.356281538039035,29.890053645575144,-31.928377518954694,-30.863884187525876,-17.11291678839077,-0.03809712150618405,34.53683960820964,-26.041573089391115,7.3162769084677155,-30.583347025267905
0.14,0.007007007007007007,21.37028658572293,-6.27666032308116,-29.063412800152975,-19.365418281185118,41.00970108795344,1.2232366614839276,10.243575478221928,15.053590252842158,16.52809349066196,-29.39162003761359,19.665909978853147,24.279114014542174,-7.5770608208683905,-11.604359521764776,37.84339330301185,-23.49267091600636,17.88289372077615,13.625218245832086,-18.77550097386428,-12.952778877580311,-18.1564656595884,-30.662993205463984,-26.959816085230017,37.655193101204844,45.35805842538465,29.891309145604687,-31.929801155220996,-30.865005460831114,-17.11424607890762,-0.03796561899608461,34.53817662466166,-26.042590315823475,7.316777299019431,-30.584668555894005
0.16,0.008008008008008008,21.37083930058666,-6.276899583789209,-29.064986342321706,-19.365925311050123,41.01083124954303,1.2233169677200868,10.244219873880546,15.053898128625573,16.5288258527798,-29.39280309535592,19.6668618741611,24.280463670038124,-7.577162162786173,-11.60483855853409,37.84492267601786,-23.493762819071296,17.883774750210613,13.626010835091854,-18.7764205770951,-12.952971072475162,-18.157134185690488,-30.66419135124933,-26.96081523219257,37.65667129950782,45.359829519139204,29.892574925525974,-31.93124784372314,-30.866107363617402,-17.115682255125108,-0.03781138667356062,34.53950713527096,-26.043602650854258,7.317312992250504,-30.58600653104071
0.18,0.009009009009009009,21.371349054113935,-6.277136283593561,-29.066617923573283,-19.366393027365753,41.01188884023023,1.2234019051117229,10.244899101568485,15.054164813932857,16.529569595790907,-29.393986642625656,19.667837233689838,24.281867260587628,-7.577234247914493,-11.605319355026946,37.84645366221718,-23.494875878262466,17.884679200726783,13.626838317592663,-18.777363197642735,-12.953116840787814,-18.157793541649472,-30.665384946474795,-26.9618026790433,37.658145498765265,45.361594839804276,29.89385095178469,-31.93271741237914,-30.867189943829153,-17.117225212375907,-0.037634382430537655,34.54083119357056,-26.044610026566904,7.317883862522501,-30.58736106276324
0.2,0.01001001001001001,21.37181570863351,-6.2773704052743575,-29.068307527810557,-19.36682129871039,41.012873861669966,1.2234914813970856,10.2456132890509,15.05439026927943,16.530324978769187,-29.39517067758571,19.668835952044258,24.283324698984448,-7.577277105466865,-11.605801886060375,37.84798606371842,-23.496010174552673,17.88560702584524,13.627700528468084,-18.77832865825808,-12.95321624454104,-18.15844366334932,-30.66657400502278,-26.962778352089558,37.65961560643881,45.36335440874471,29.895137191885627,-31.934209683560578,-30.868253252482873,-17.118874827293254,-0.03743456260004651,34.54214884690995,-26.04561236897427,7.318489776086419,-30.58873226658896
