t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36
0.2,0.01001001001001001,39.51749938119721,11.272241158183883,-16.574004236138723,-0.29431147367427385,-34.27475775820081,14.647488502819131,-37.678256641819125,28.885263231705295,-22.69254391994959,35.30259185559453,10.697714036682617,13.021797376293367,-14.728803101186724,-30.61521988623671,-10.737386454619521,19.58964167694974,-30.819668196563338,-6.442424248641361,-34.11795820131302,27.338973953995634,-9.664974909640106,20.66000395326572,1.8561348278235204,16.279446207456928,15.449008243831285,28.18021027429211,33.56780868129003,32.28451868531336,-19.5348939316643,0.8373873326850831,13.525885396410732,12.687033384246932,-30.698559307865455,-0.38330931229966037,-32.05386897144758,-29.9547212659198,-11.49482443650589
0.22,0.011011011011011011,39.5192038330226,11.272712497333238,-16.57510657306287,-0.29453144162517747,-34.27645406835174,14.647692199182544,-37.67937540360215,28.886322759012028,-22.69339182480669,35.3040560791935,10.698214736402688,13.022433082842227,-14.729092743105593,-30.615893902399137,-10.737715459329502,19.59061069678416,-30.820308300635578,-6.442359629925771,-34.11934437429542,27.33956650278757,-9.666267808954023,20.660301921774497,1.8562592452555282,16.279837431454496,15.449085537517332,28.180875239214345,33.568695891229964,32.28562100608709,-19.53534941930652,0.8377657111370392,13.526886034440826,12.688242844956175,-30.69964704584426,-0.3834937003967987,-32.0548580222712,-29.95551787461297,-11.495513750751323
0.24,0.012012012012012012,39.52091999340322,11.273185623488667,-16.57625201482756,-0.29477220753467326,-34.278182431497925,14.647858040096427,-37.68045545873621,28.88737392847296,-22.69423346868457,35.30552603067403,10.698723472169434,13.023080542921518,-14.72935305100557,-30.616513169940024,-10.738033253274054,19.59159854500903,-30.820888998978955,-6.4422626415131266,-34.12073271211548,27.340109688347624,-9.667650924646342,20.660547360888057,1.8563893409453611,16.280203652343392,15.449109192646526,28.18149406355804,33.56953764869353,32.28670458606415,-19.535771831009036,0.8381787251898666,13.527932367143439,12.689523701506614,-30.700720350600584,-0.38369501492253927,-32.055817182883374,-29.95627392343449,-11.496225961606239
0.26,0.013013013013013013,39.5226475962929,11.273660483931229,-16.57744044993227,-0.29503379154436166,-34.27994284365902,14.647985994847737,-37.681496819819436,28.888416899515683,-22.695068888019044,35.30700173109538,10.6992403310478,13.023739753075846,-14.729584187909849,-30.61707777871349,-10.738339755713126,19.592605233468987,-30.821410280010877,-6.442133280224916,-34.122123289420216,27.340603466220983,-9.669124238302466,20.660740272000307,1.856525199263492,16.280544919720626,15.44907922803553,28.182066729509025,33.57033389436626,32.28776944577667,-19.53616113370748,0.838626321451838,13.529024324236628,12.690876221838925,-30.701779222095677,-0.3839132707402202,-32.05674640813777,-29.95698938473096,-11.496961116663533
0.28,0.014014014014014014,39.52438636571058,11.274137029913335,-16.578671769465256,-0.2953162082669474,-34.28173530599231,14.648076031743184,-37.68249948783273,28.88945182910065,-22.695898124032777,35.30848318985145,10.699765404924799,13.024410708890123,-14.729786325538715,-30.617587816402168,-10.738634892489655,19.593630774066323,-30.821872126617404,-6.441971537370218,-34.12351618590857,27.34104777656777,-9.670687743054772,20.66088066755223,1.8566668968101387,16.280861278023263,15.448995664600805,28.182593213336254,33.57108456385705,32.28881561020584,-19.536517290851382,0.8391084480336314,13.53016183511643,12.692300694194664,-30.702823653205567,-0.38414847573849803,-32.05764564288817,-29.957664233932842,-11.497719256559439
0.3,0.015015015015015015,39.526136015708516,11.274615216675867,-16.579945867073132,-0.295619466771526,-34.28355982481025,14.648128118130609,-37.68346345212691,28.890478871729673,-22.696721222751364,35.30997040476609,10.700298790575493,13.025093404981684,-14.729959644330002,-30.618043368461386,-10.738918596078754,19.59467517874684,-30.822274516129212,-6.441777398739927,-34.12491148633404,27.341442544088153,-9.672341443442997,20.660968571021055,1.8568145023782867,16.281152766479995,15.44885852540431,28.183073485388327,33.57178958762519,32.28984310870327,-19.536840262344093,0.8396250545333133,13.531344828811644,12.693797427099412,-30.70385362972706,-0.3844006308524331,-32.05851482195247,-29.95829844957416,-11.498500414996908
0.32,0.016016016016016016,39.5278962503399,11.275095003465683,-16.581262638931918,-0.2959435705673528,-34.28541641160115,14.648142220426507,-37.684388690407886,28.89149817945122,-22.697538235018783,35.311463362189045,10.700840589731731,13.025787834991998,-14.730104333464082,-30.618444518067196,-10.739190805635555,19.595738459486398,-30.82261742030767,-6.44155084460308,-34.126309280507925,27.341787677951725,-9.674085355266799,20.661004016912383,1.8569680769186876,16.281419419058988,15.44866783570289,28.1835075100925,33.572448890909854,32.29085197491103,-19.53713000448012,0.8401760920201136,13.532573233934594,12.695366749341796,-30.704869130386623,-0.38466973008223065,-32.059353870076954,-29.958892013313573,-11.499304618767022
0.34,0.017017017017017015,39.52966676362623,11.275576353553546,-16.58262198371965,-0.296288517586095,-34.28730508305278,14.648118304149758,-37.68527516871997,28.892509901862525,-22.698349216512174,35.31296203709255,10.701390909153693,13.026493991577995,-14.730220590893438,-30.618791346068203,-10.739451467041683,19.59682062827812,-30.822900805341035,-6.4412918497052765,-34.12770966330315,27.342083071731228,-9.67591950543029,20.660987050755256,1.8571276735068771,16.281661264412048,15.4484236230013,28.18389524595622,33.57306239366221,32.291842246680105,-19.537386469879813,0.8407615130169822,13.533846978627887,12.697009009947939,-30.705870126852094,-0.38495576050963815,-32.06016270190077,-29.959444909956854,-11.500131887768433
0.36,0.018018018018018018,39.531447239524496,11.276059234252505,-16.584023802590558,-0.2966543001625687,-34.28922586107911,14.64805633396166,-37.6861228414273,28.89351418610854,-22.699154227756026,35.31446639316863,10.70194986070439,13.027211866402995,-14.730308623376853,-30.61908393094119,-10.73970053295037,19.597921697120302,-30.82312463185095,-6.441000383269197,-34.129112734658754,27.342328603340718,-9.677843931778273,20.660917729100124,1.8572933373122613,16.281878325815082,15.448125917108825,28.18423664557114,33.57363001048006,32.29281396598748,-19.53760960742142,0.8413812714819174,13.53516599050718,12.69872457815086,-30.70685658374731,-0.38525870231199666,-32.06094122192062,-29.959957127480692,-11.500982235024859
0.38,0.01901901901901902,39.5332373518944,11.27654361693676,-16.58546799915086,-0.29704090501396596,-34.29117877285004,14.64795627371236,-37.6869316511936,28.89451117687766,-22.699953334135756,35.31597638292718,10.702517561427209,13.02794145012727,-14.730368646518288,-30.619322348750547,-10.739937962830183,19.59904167800499,-30.82328885490922,-6.440676408997227,-34.130518599584896,27.342524134978284,-9.679858682923891,20.66079611951963,1.857465105569325,16.282070621104893,15.44777475019943,28.184531655619644,33.57415165054503,32.29376717885148,-19.537799362170492,0.8420353227880567,13.536530196599958,12.700513843354289,-30.707828458669677,-0.38557852877394483,-32.061689324455635,-29.960428657057875,-11.501855666700628
0.4,0.02002002002002002,39.53503676446587,11.277029477061038,-16.586954479436233,-0.2974483132175762,-34.293163850824115,14.647818086493764,-37.687701528960254,28.895501016394288,-22.70074660591072,35.317491947794736,10.703094133626612,13.02868273239824,-14.730400884810477,-30.619506673111417,-10.74016372300735,19.60018058290721,-30.8233934240651,-6.440319885076195,-34.13192736816851,27.3426695130735,-9.68196381806737,20.660622300612197,1.8576430075510197,16.282238162612302,15.447370156875376,28.18478021688379,33.57462721756237,32.294701935245584,-19.537955675306613,0.842723623702519,13.537939523280338,12.702377215090317,-30.70878570221072,-0.3859152062967708,-32.06240689361241,-29.960859493083813,-11.502752182114298
0.42,0.02102102102102102,39.53684513080703,11.277516794180528,-16.58848315189096,-0.2978765001870118,-34.295181132784315,14.64764173469905,-37.68843239392278,28.896483844408188,-22.70153411822667,35.3190130182141,10.703679704952123,13.029435701840313,-14.730405571683303,-30.619636975156595,-10.740377786706656,19.601338423774866,-30.823438283383148,-6.439930764184244,-34.13333915557947,27.342764568239765,-9.684159406805506,20.660396362008306,1.8578270645444008,16.282380957091632,15.446912174234253,28.18498226425677,33.575056609703324,32.295618289010385,-19.538078484047425,0.8434461323639856,13.539393896199904,12.704315122970309,-30.709728257979677,-0.38626869440540706,-32.06309380325018,-29.961249633204407,-11.50367177375035
0.44,0.022022022022022022,39.53866209429291,11.278005551971377,-16.590053927348823,-0.2983254356469465,-34.29723066187675,14.647427180088874,-37.68912415350599,28.89745979818067,-22.70231595112771,35.32053951374485,10.704274408485709,13.03020034604441,-14.730382949557013,-30.619713323507135,-10.740580134090889,19.602515212519286,-30.823423371491838,-6.4395089934998495,-34.13475408207732,27.342809115231763,-9.686445528931499,20.660118404379467,1.8580172898285796,16.282499005646546,15.446400841939349,28.185137726756803,33.57543971955017,32.296516297763816,-19.538167721569973,0.844202808259009,13.540893240214604,12.706328016628358,-30.710656062630243,-0.38663894575306224,-32.06374991694618,-29.961599078345223,-11.504614427268988
0.46,0.023023023023023025,39.540487288075084,11.278495738251822,-16.59166671901578,-0.29879508360637913,-34.29931248665241,14.647174383864408,-37.68977670333777,28.898429012467567,-22.703092189567712,35.32207134316466,10.704878382832687,13.030976651557157,-14.73033326990031,-30.619735784246632,-10.7407707522988,19.603710961006406,-30.823348621643074,-6.4390545147130105,-34.13617227301856,27.342802952908233,-9.688822274224705,20.65978853944973,1.85821368865507,16.282592303652265,15.445836202293302,28.185246527543516,33.5757764340439,32.29739602280946,-19.538223316929297,0.8449936121970341,13.54243747930769,12.708416365656634,-30.711569045890453,-0.387025906123481,-32.06437508796108,-29.961907832742003,-11.505580121514054
0.48,0.024024024024024024,39.54232033505252,11.278987345003937,-16.593321442454418,-0.2992854023304356,-34.30142666111182,14.646883306747322,-37.690389927221666,28.899391619499017,-22.70386292342135,35.323608404571594,10.705491772216286,13.031764603869814,-14.730256793293378,-30.619704420899225,-10.740949635481547,19.60492568104859,-30.8232139617828,-6.438567264038644,-34.13759385886439,27.342745864200342,-9.691289742229872,20.6594068900097,1.858416258230611,16.28266084067418,15.445218300314938,28.185308583936788,33.576066634434675,32.298257529042864,-19.538245194974277,0.8458185062841193,13.54402653650873,12.71058065953184,-30.712467130595886,-0.38742951443082363,-32.06496915920468,-29.96217590397248,-11.50656882851907
0.5,0.025025025025025023,39.5441608478439,11.279480368396081,-16.595018015570233,-0.29979634431072644,-34.30357324475267,14.646553909066826,-37.690963697108565,28.900347748956055,-22.70462824749461,35.325150585487336,10.706114726575992,13.032564187406926,-14.730153789495917,-30.619619294411212,-10.741116784837569,19.60615938439707,-30.823019314632898,-6.43804717223221,-34.139018975189025,27.342637616085945,-9.693848042025337,20.65897358993298,1.8586249877025536,16.28270460038286,15.444547183819248,28.185323807438092,33.576310196234985,32.299100884855854,-19.538233276260694,0.8466774538953405,13.545660333808705,12.712821407531992,-30.71335023272622,-0.38784970271715474,-32.065531963201664,-29.962403302989483,-11.507580513511451
0.52,0.026026026026026026,39.54600842876163,11.279974808806038,-16.596756358599777,-0.300327856234276,-34.3057523026204,14.646186150853952,-37.691497873067405,28.90129752794399,-22.705388261534967,35.326697762961395,10.706747401669832,13.033375385514752,-14.730024537520205,-30.61948046313634,-10.741272208645874,19.60741208273498,-30.8227645977846,-6.437494164607597,-34.140447762688396,27.342477959570015,-9.696497291979691,20.6584887841949,1.8588398581469028,16.282723560465506,15.4438229035004,28.185292103754314,33.57650698917571,32.299926162038666,-19.538187476961507,0.8475704196458633,13.547338792071207,12.715139138642673,-30.714218261445257,-0.3882863961475285,-32.06606332205759,-29.962590044155345,-11.508615134914887
0.54,0.02702702702702703,39.547862669787946,11.28047067084491,-16.59853639410066,-0.30087987895104434,-34.307963905361646,14.645779991943163,-37.69199230325531,28.902241080962586,-22.70614307024116,35.32824980367637,10.70738995918072,13.034198180449488,-14.729869325709286,-30.61928798282473,-10.74141592229766,19.608683787671012,-30.822449723803633,-6.436908161057328,-34.14188036718937,27.342266629671634,-9.699237619496328,20.6579526288935,1.8590608425591182,16.282717692533833,15.443045513017717,28.18521337282412,33.57665687716506,32.30073343567988,-19.538107708774277,0.8484973693606642,13.54906183093973,12.717534401451841,-30.715071119144536,-0.3887395130026579,-32.066563047425056,-29.962736145277574,-11.509672644349935
0.56,0.028028028028028028,39.54972315255324,11.28096796338177,-16.60035804694344,-0.301452347440063,-34.31020812928063,14.645335392081485,-37.69244682388719,28.903178529873053,-22.70689278327266,35.32980656405423,10.70804256682703,13.035032553365333,-14.729688451820307,-30.619041906615415,-10.741547948326245,19.60997451073361,-30.82207460034732,-6.436289076075111,-34.143316939659364,27.342003345417886,-9.702069160745303,20.657365291272605,1.8592879058477745,16.282686962028425,15.442215069084517,28.18508750884682,33.57675971825048,32.30152278406401,-19.537993878825752,0.8494582700428843,13.550829368741097,12.720007764032273,-30.715908701490658,-0.3892089646691524,-32.06703094047013,-29.962841627645822,-11.510752986632847
0.58,0.029029029029029027,39.55158944831705,11.281466699569137,-16.60222124430544,-0.3020451907742085,-34.31248505639843,14.644852311045291,-37.69286125920504,28.90410999386178,-22.707637515258835,35.3313678903637,10.708705398477543,13.035878484302422,-14.729482223113079,-30.618742285032493,-10.741668316435236,19.611284263365768,-30.821639130293978,-6.435636818780793,-34.14475763621633,27.341687809845045,-9.70499206038185,20.656726949746915,1.8595210048311945,16.28263132811959,15.44133163155975,28.184914400313843,33.57681536458368,32.30229428856672,-19.537845889573568,0.8504530898407939,13.55264132238503,12.722559813810609,-30.71673089747642,-0.3896946556273087,-32.067466791838996,-29.962906516070085,-11.511856099772649
0.6,0.03003003003003003,39.55346111795197,11.281966896869285,-16.604125915666422,-0.3026583320836403,-34.314794774515065,14.644330708764917,-37.69323542144727,28.9050355894009,-22.708377385807857,35.33293361882876,10.709378634270928,13.036735952174684,-14.72925095644392,-30.61838916598489,-10.741777063524886,19.61261305692033,-30.821143211884774,-6.434951292947774,-34.14620261813919,27.341319710007532,-9.70800647125091,20.65603779392901,1.8597600882371705,16.282550743604723,15.44039526354231,28.18469393004275,33.57682366238879,32.30304803354752,-19.537663638705013,0.8514817980133488,13.554497607259867,12.725191157421945,-30.717537589475945,-0.3901964834364367,-32.06787038162491,-29.962930838920183,-11.51298191496652
0.62,0.031031031031031032,39.55533771193078,11.282468577081426,-16.606071992806235,-0.3032916885179301,-34.31713737727446,14.643770545457254,-37.69356911081812,28.905955430205598,-22.709112519515408,35.3345035757383,10.71006246073993,13.037604934757649,-14.728994978364833,-30.617982594769714,-10.741874233716569,19.613960902655844,-30.820586738878436,-6.434232397032935,-34.14765205187851,27.34089871699507,-9.711112554076973,20.65529802465811,1.8600050967058954,16.28244515480223,15.439406031467941,28.18442597521391,33.5767844519338,32.303784106239874,-19.53744701903288,0.8525443648943146,13.556398137124472,12.727902420548867,-30.718328653303917,-0.39071433871770106,-32.06824147933554,-29.96291462816647,-11.51413035659349
0.64,0.03203203203203203,39.55721877031724,11.282971766369807,-16.608059409804326,-0.30394517120691406,-34.31951296423221,14.64317178176652,-37.693862115457506,28.90686962718821,-22.709843045973223,35.33607757755693,10.710757070940431,13.03848540867627,-14.728714625228081,-30.617522614079213,-10.741959878375313,19.615327811732882,-30.81996960071906,-6.4334800242091434,-34.149106109067574,27.34042448595854,-9.714310477138486,20.6545078540305,1.8602559627962314,16.28231450144202,15.438364005208626,28.1841104074098,33.57669756750537,32.30450259663864,-19.537195918388317,0.8536407618549376,13.55834282399633,12.730694247743742,-30.71910395827909,-0.39124810513445885,-32.06857984386068,-29.962857919421793,-11.5153013422065
0.66,0.03303303303303303,39.559103822760726,11.283476495292742,-16.61008810304118,-0.3046186852202991,-34.32192164092607,14.642534378913364,-37.69411421141162,28.90777828840909,-22.710569099777487,35.337655431036964,10.711462664585563,13.039377349392801,-14.728410243296226,-30.61700926401131,-10.742034056130322,19.61671379521085,-30.819291682717356,-6.432694062400412,-34.15056496653369,27.33989665614507,-9.717600415926071,20.653667505431482,1.8605126109954486,16.282158716552647,15.437269258174357,28.18374709265704,33.576562837387215,32.305203597384704,-19.53691021951068,0.8547709612651359,13.560331578035887,12.73356730223303,-30.719863367292227,-0.39179765937007044,-32.06888522344043,-29.96276075198467,-11.516494782522848
0.68,0.03403403403403403,39.56099238849524,11.283982798832634,-16.612158011201647,-0.305312129526059,-34.3243635189493,14.641858298852503,-37.694325162604414,28.908681519024217,-22.71129082053719,35.339236933331705,10.712179448185056,13.040280731194796,-14.728082188857686,-30.616442582083728,-10.742096832893404,19.618118864045204,-30.81855286624566,-6.431874394319775,-34.15202880630976,27.339314850942923,-9.72098255278374,20.65277721356873,1.8607749577325736,16.28197772634509,15.43612186741717,28.183335891471117,33.57638008384202,32.30588720364673,-19.536589799934344,0.8559349364531845,13.562364307427119,12.736522265702343,-30.72060673687868,-0.39236287110316076,-32.069157355633905,-29.96262316888369,-11.517710581413073
0.7000000000000001,0.035035035035035036,39.56288397634307,11.284490716426994,-16.61426907528015,-0.3060253969476563,-34.32683871602662,14.641143504439071,-37.69449472081038,28.909579421229573,-22.712008352882417,35.34082187210987,10.712907635190023,13.041195527183268,-14.727730828347864,-30.61582260325172,-10.74214828187524,19.619543029085122,-30.817753028947056,-6.43102089750997,-34.153497815646006,27.33867867793677,-9.724457076532275,20.65183722450687,1.861042911395489,16.281771450093263,15.434921913737332,28.182876658903933,33.57614912309721,32.30655351299996,-19.536234531872445,0.8571326616638694,13.564440918254402,12.73955983806087,-30.721333917295716,-0.3929436029803055,-32.06939596728856,-29.96244521692313,-11.51894863588831
0.72,0.036036036036036036,39.56477808472352,11.285000292000522,-16.616421238587723,-0.30675837412012974,-34.32934735609293,14.64038995960389,-37.69462262562894,28.910472094202266,-22.712721846472707,35.342410025671334,10.713647446143368,13.042121709261089,-14.727356538475933,-30.61514935992935,-10.742188483599415,19.620986301071483,-30.816892044958973,-6.430133444387002,-34.15497218702196,27.33798772897396,-9.728024182073908,20.65084779570322,1.8613163723519341,16.28153980001129,15.433669481791576,28.18236924459417,33.57586976533467,32.3072026253019,-19.5358442820975,0.8583641120150772,13.566561314375678,12.74268073718379,-30.72204475260489,-0.39353971058611603,-32.0696007745102,-29.962226946729775,-11.520208836086153
0.74,0.037037037037037035,39.566674201667055,11.28551157399826,-16.61861444676088,-0.30751094144508867,-34.33188956937458,14.639597629537839,-37.694708604460665,28.911359634038384,-22.71343145600545,35.34400116306413,10.714399108836025,13.043059248121686,-14.726959706357302,-30.614422882014424,-10.742217525914118,19.622448690635203,-30.81596978515162,-6.42921190228669,-34.156452118158505,27.33724158024248,-9.731684069977375,20.649809196044465,1.8615952329745613,16.28128268112762,15.432364660203227,28.18181349282055,33.5755418146845,32.30783464256487,-19.535418911818905,0.8596292634527949,13.568725397291978,12.745885698631158,-30.722739080759553,-0.3941510424106947,-32.06977148263378,-29.961968412800935,-11.52149106525508
0.76,0.03803803803803804,39.568571804835365,11.286024615419876,-16.620848647772252,-0.308282973044658,-34.33446549247332,14.638766480885538,-37.69475237248586,28.912242133687577,-22.714137341224447,35.34559504420273,10.715162858469252,13.044008113238108,-14.726540729651862,-30.61364319691696,-10.742235504001425,19.623930208295846,-30.814986117381633,-6.428256133514274,-34.157937812030035,27.336439792361272,-9.735436946042427,20.648721705884164,1.8618793776702038,16.280999991156012,15.431007541674134,28.181209242558015,33.57516506922305,32.30844966882527,-19.534958276557244,0.8609280927044827,13.57093306601333,12.749175475341758,-30.72341673369778,-0.39477743981443125,-32.06990778619509,-29.96166967355366,-11.522795199737482
0.78,0.03903903903903904,39.57047036154766,11.286539473855088,-16.62312379194296,-0.30907433671442036,-34.33707526845276,14.63789648194855,-37.69475363264568,28.913119682884375,-22.714839666928654,35.347191419987645,10.71593893782319,13.044968272852527,-14.726100016708047,-30.61281032959132,-10.742242520384105,19.62543086446045,-30.813940906761328,-6.427265995397199,-34.15942947687665,27.33558191048364,-9.739283020842812,20.647585617080917,1.862168682913522,16.28069162036351,15.429598223098242,28.180556327536962,33.574739320975446,32.309047810009446,-19.534462226015403,0.8622605772307894,13.573184216921087,12.752550837300294,-30.724077537440905,-0.39541873699010865,-32.07000936890339,-29.961330791375126,-11.524121108951336
0.8,0.04004004004004004,39.57236932881374,11.287056211520287,-16.62543983195663,-0.30988489387540374,-34.33971904692729,14.63698760289831,-37.69471207562634,28.913992368076187,-22.71553860298118,35.34879003242628,10.716727597431905,13.045939693966258,-14.725637986712767,-30.611924302571897,-10.742238684929813,19.626950669422538,-30.81283401594396,-6.426241340341183,-34.16092732621639,27.334667464414533,-9.74322250924674,20.64640123303705,1.862463017285192,16.280357451435478,15.428136805676692,28.179854576305488,33.574264355922736,32.30962917379615,-19.533930603946427,0.8636266951755741,13.57547874362674,12.756012571176267,-30.724721312197914,-0.3960747609222864,-32.070075903615255,-29.960951832674198,-11.525468655370581
