t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
0.0,0.0,1.4494049446188837,9.927349693979892,28.505969875748878,39.75181692073088,-16.841193196106943,20.775252840778546,4.873159133605613,-18.508944273277145,15.105366976416068,-23.047082677603004,-30.173854463721185,-21.37489745588083,33.67007125501309,-31.35585930679906,-17.315482904526558,43.068731978696626,-20.72133623332167,-24.78060946195715,8.55220766828652
0.02,0.001001001001001001,1.4494601171227592,9.927741300314327,28.507109571461317,39.75340244688349,-16.84186904595474,20.776083637488995,4.87335220368661,-18.50968514956424,15.105966629790606,-23.048006903498116,-30.17506566531781,-21.37575863221645,33.67141503231975,-31.357119274821926,-17.316176716870995,43.070453798228485,-20.722170787299934,-24.78160498607684,8.552543739006168
0.04,0.002002002002002002,1.449519299476714,9.92812809214975,28.508251656197857,39.754934856159444,-16.842571089373113,20.77692961409751,4.873526484114853,-18.51036767413306,15.106617790431585,-23.04893150934596,-30.176266518897727,-21.376660136031173,33.67272544772181,-31.358387845367204,-17.31688849944867,43.072188962791486,-20.72305006481278,-24.78254694985801,8.552919398808141
0.06,0.003003003003003003,1.449582431826551,9.928510121335064,28.50939607545937,39.7564140886634,-16.843299295679667,20.777790692252992,4.873681986139449,-18.510991860130346,15.107320445214162,-23.049856503740067,-30.1774570310701,-21.37760191286304,33.67400249617767,-31.359665078261088,-17.317618252696928,43.07393771472284,-20.72397401568555,-24.783435430481447,8.553334643498195
0.08,0.004004004004004004,1.4496494515219522,9.92888743556776,28.510542775078314,39.75784008132469,-16.844053631871173,20.778666795884284,4.873818719247279,-18.511557721204454,15.108074575440014,-23.05078189301971,-30.178637205184568,-21.378583904791387,33.67524617281929,-31.36095103346996,-17.318365977627188,43.07570030224416,-20.724942594030583,-24.7842705011032,8.553789467855939
0.1,0.005005005005005005,1.449720293108572,9.92926007840703,28.511691701201194,39.75921276775265,-16.84483406262837,20.77955785114627,4.87393669117341,-18.512065271452794,15.108880156806123,-23.051707681273122,-30.179807041349306,-21.379606050388908,33.67645647290016,-31.362245771107162,-17.319131675824373,43.0774769795787,-20.725955758223417,-24.78505223075504,8.554283865609834
0.12,0.006006006006006006,1.449794888321521,9.929628089287386,28.512842800270505,39.76053207809856,-16.845640550318798,20.780463786364724,4.874035907911055,-18.512514525376705,15.109737159370702,-23.052633870340586,-30.18096653644841,-21.3806682846709,33.67763339174548,-31.36354935143936,-17.319915349444944,43.07926800707137,-20.72701347087949,-24.785780684250387,8.55481782940973
0.14,0.007007007007007007,1.4498731660802375,9.929991503532717,28.51399601900613,39.76179793892413,-16.84647305499762,20.781384531979942,4.874116373721087,-18.51290549784377,15.110645547516329,-23.053560459817422,-30.18211568415849,-21.381770539041838,33.67877692470453,-31.364861834892515,-17.320717001213524,43.08107365131172,-20.728115698831424,-24.786455922095723,8.555391350796954
0.16,0.008008008008008008,1.4499550524847462,9.930350352370795,28.515151304386233,39.76301027307667,-16.847331534406464,20.78232002048907,4.874178091141114,-18.51323820405754,15.11160527991029,-23.05448744705689,-30.1832544749646,-21.382912741239306,33.67988706710527,-31.366183282057463,-17.321536634418152,43.082894185259825,-20.72926241310681,-24.787078000407327,8.556004420171988
0.18,0.009009009009009009,1.4500404708133021,9.930704662948168,28.51630860362765,39.76416899957066,-16.848215943970303,20.78327018638719,4.874221060994138,-18.51351265953465,15.112616309462224,-23.055414827172942,-30.184382896175403,-21.384094815275382,33.68096381421106,-31.36751375369511,-17.322374252904172,43.0847298883753,-20.730453588906588,-24.787646970833407,8.556657026759726
0.2,0.01001001001001001,1.4501293415214211,9.931054458345447,28.517467864165756,39.76527403347595,-16.84912623679238,20.784234966107068,4.8742452823967914,-18.51372888008936,15.113678583279082,-23.056342593042938,-30.185500931937657,-21.38531668137559,33.68200716117958,-31.36885331074124,-17.32322986106677,43.08658104674934,-20.731689205583915,-24.788162880481497,8.557349158572364
0.22,0.011011011011011011,1.4502215822422964,9.931399757592928,28.518629033633857,39.76632528581242,-16.850062363647194,20.785214297957644,4.874250752767172,-18.51388688182544,15.114792042617465,-23.057270735310194,-30.186608563249987,-21.38657825591545,33.68301710302383,-31.370202014310934,-17.324103463842153,43.08844795323998,-20.732969246623597,-24.78862577185111,8.558080802369902
0.24,0.012012012012012012,1.450317107788602,9.931740575686543,28.519792059842068,39.767322663451175,-16.85102427297157,20.786208122061147,4.874237467832284,-18.51398668113546,15.115956622833403,-23.058199242386493,-30.18770576797597,-21.38787945135479,33.68399363457532,-31.37155992570262,-17.324995066697408,43.09033090761056,-20.73429369962204,-24.78903568277162,8.558851943618313
0.26,0.013013013013013013,1.4504158301556855,9.932076923604114,28.520956890755706,39.76826606902216,-16.85201191085383,20.787216380288893,4.874205421635094,-18.514028294707437,15.117172253329635,-23.059128100454483,-30.188792520856545,-21.389220176169882,33.684936750449296,-31.372927106401747,-17.32590467561904,43.092230216671496,-20.73566255626773,-24.789392646345338,8.559662566445393
0.28,0.014014014014014014,1.450517658526153,9.932408808321872,28.522123474473204,39.76915540082836,-16.853025221021035,20.788239016195714,4.87415460654121,-18.51401173953882,15.118438857500443,-23.06005729346998,-30.18986879352173,-21.3906003347835,33.68584644501209,-31.374303618084085,-17.326832297100186,43.09414619442541,-20.737075812322228,-24.789696690895752,8.560512653594305
