t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34
0.0,0.0,-31.86020970242238,1.8587825527034119,-12.42569426562056,18.899279474834582,31.86830710473461,-9.746375764062368,-13.987021217216807,19.379570014236325,8.674736353557293,-6.246459211783605,-27.058462512119682,-12.225389629820755,33.583864876031974,23.818532990858174,31.268483060459562,-5.9502009378139755,9.75206898317481,26.819872161517615,-12.767621043747187,16.193849383087333,-15.963360789369776,-23.948158519583107,27.053709075756203,12.289634992639277,7.959423189654997,-16.07127769876174,-30.17057496935281,-19.592667135834212,33.36297096761182,27.943936337083432,-31.203536327566326,-29.826033017800683,-30.472405313575234,-29.196520290285108,31.27625643815793
0.02,0.001001001001001001,-31.861488375553854,1.8588515867630906,-12.426191506930849,18.9000305807471,31.869577286527917,-9.746768464830781,-13.987583768425614,19.380339714354673,8.675078720754296,-6.246712832403343,-27.059550414771373,-12.225880495838108,33.58520817120518,23.819482425032806,31.26972757885465,-5.950439361696925,9.752452910928675,26.820940280824622,-12.768134868652055,16.19449095379093,-15.96400317485523,-23.94912099179396,27.054790381232948,12.290123831031375,7.959735800716933,-16.07192512946613,-30.17178756304981,-19.59345446181099,33.36430011041336,27.94504898522912,-31.204785354994613,-29.827231053286066,-30.473628496787097,-29.197689984761347,31.2775065908635
0.04,0.002002002002002002,-31.86275708686458,1.8588955238954872,-12.42666536670111,18.900880995728443,31.870881012355877,-9.747192469807311,-13.98812409047159,19.381147311543703,8.675323554482826,-6.246903509439493,-27.060621618324134,-12.226403274347108,33.58650700364598,23.820377924179933,31.27098967457207,-5.950670756763294,9.752862585395736,26.82194175843648,-12.768578229454603,16.195087790729833,-15.964681673754148,-23.95005383183355,27.055856529104634,12.290652482445795,7.9600044474094185,-16.072659698731584,-30.173002729844,-19.594161271619214,33.3655546929968,27.946155656849427,-31.20601730037444,-29.828444494761957,-30.47486883025927,-29.19883053185931,31.27882743080128
0.06,0.003003003003003003,-31.864015960237698,1.8589143756834563,-12.427115880720939,18.9018307163397,31.87221817029757,-9.747647801310878,-13.988642104696554,19.381992771220308,8.675470873922382,-6.247031299313141,-27.06167618657667,-12.226957954032338,33.58776136388637,23.82121949778508,31.27226931189349,-5.950895061856978,9.753298179673461,26.82287650823962,-12.76895122258492,16.195639984836514,-15.965396284770613,-23.950957012060787,27.056907603758823,12.291220983134462,7.9602291208154625,-16.073481427832416,-30.174220430217268,-19.59478756261336,33.36673479687805,27.94725626040076,-31.2072320614831,-29.829673344953072,-30.476126062744193,-29.199942002279485,31.28021875088192
0.08,0.004004004004004004,-31.865265115607418,1.8589081397676168,-12.42754307803587,18.90287974503452,31.873588653088678,-9.748134478881132,-13.989137729671528,19.382876060982902,8.675520695334805,-6.247096255768275,-27.062714176112067,-12.227544502910487,33.58897124185993,23.822007158402833,31.273566466664963,-5.951112209106816,9.753759865561408,26.82374444401642,-12.769253932062972,16.196147612977235,-15.966147019118129,-23.951830507324217,27.05794366643065,12.291829376835109,7.960409811407351,-16.074390345003998,-30.175440628221484,-19.59533332623457,33.36784049188699,27.948350695637675,-31.20842953096545,-29.830917617576343,-30.47739993460909,-29.20102446916222,31.281680339846005
0.1,0.005005005005005005,-31.86650466894437,1.8588767998674227,-12.42794698094681,18.904028090020837,31.874992358101984,-9.74865251929416,-13.989610881174515,19.38379715057514,8.675473031990403,-6.247098429856729,-27.063735636342134,-12.22816286833068,33.5901366268655,23.82274092161773,31.274881126255586,-5.95132212392576,9.75424781361232,26.824545479347947,-12.76948642939543,16.19661073791775,-15.966933900490796,-23.95267429485751,27.058964755147432,12.292477714761727,7.9605465090599425,-16.07538648533458,-30.176663291419004,-19.59579854797146,33.368871836106244,27.94943885363319,-31.209609596300854,-29.832177337254926,-30.478690177827573,-29.20207800805391,31.283211982203063
0.12,0.006006006006006006,-31.867734732238382,1.8588203258094547,-12.428327605010134,18.905275765094373,31.876429187324774,-9.74920193657684,-13.990061472159864,19.38475601184391,8.675327894110717,-6.24703786992888,-27.064740609545943,-12.228812976976467,33.59125750753225,23.823420806011036,31.276213289519294,-5.951524725011517,9.754762193179221,26.825279527532317,-12.769648773482853,16.19702940828625,-15.967756965037134,-23.953488354182685,27.059970884672232,12.293166055589365,7.960639203073517,-16.076469890650063,-30.177888390824673,-19.596183207324735,33.36982887582267,27.950520616798926,-31.2107721397727,-29.83345253943128,-30.479996515974715,-29.20310269687858,31.284813458170174
0.14,0.007007007007007007,-31.86895541347862,1.8587386735628975,-12.42868495903842,18.906622789443958,31.877899047333088,-9.749782742019871,-13.990489412719223,19.385752618691544,8.67508528882797,-6.246914621630072,-27.06572913090264,-12.22949473486954,33.59233387178591,23.824046833133465,31.2775629667598,-5.951719924348633,9.755303172458527,26.82594650151869,-12.76974101053701,16.1974036585334,-15.968616261336567,-23.954272667021144,27.06096204644627,12.29389446543324,7.96068788220624,-16.077640609391707,-30.179115900849315,-19.596487277775648,33.37071164549142,27.95159585890514,-31.211917038440536,-29.834743270279272,-30.48131866422566,-29.204098615914898,31.28648454361025
0.16,0.008008008008008008,-31.870166816631013,1.8586317852821772,-12.429019045101876,18.908069187428488,31.879401849262784,-9.750394944189434,-13.990894610034136,19.386786947022213,8.674745220161277,-6.246728727902754,-27.06670122851854,-12.230208027375241,33.59336570681637,23.824619027483763,31.27893017969861,-5.951907627212002,9.75587091852916,26.82654631385696,-12.769763174008245,16.19773350888945,-15.969511850378506,-23.95502721721251,27.061938208530126,12.294663017822138,7.960692534716283,-16.0788986964866,-30.180345799244694,-19.596710726758218,33.3715201677125,27.952664445100716,-31.213044164114827,-29.836049586615232,-30.482656329357912,-29.205065847778492,31.28822500997025
0.18,0.009009009009009009,-31.87136904161295,1.8584995893567564,-12.429329858530398,18.90961498832545,31.880937508777397,-9.751038548937515,-13.991276968320273,19.38785897468231,8.674307689009686,-6.246480228994307,-27.067656923448563,-12.230952719209975,33.59435299904651,23.825137416493245,31.28031496144607,-5.952087732171769,9.756465597387676,26.827078876663176,-12.76971528452276,16.198018965318315,-15.97044380554401,-23.955751990641343,27.062899315543675,12.295471793666048,7.960653148413661,-16.080244213210847,-30.18157806704999,-19.596853515635285,33.37225445321976,27.953726231933135,-31.214153383334427,-29.83737155580795,-30.484009209757335,-29.206004477409625,31.290034624219484
