t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.0,0.0,18.78884044488844,-17.145633555574033,17.015585190562298,-1.0139580889705808,-36.36924757213905,4.388806398485735,-15.875438875538288,18.576015533862904,-47.98252610653609,15.877083046951952,16.484137904673876,18.34452934899668,20.411569718041456,-1.556967600722572,-8.342866440169024
0.02,0.001001001001001001,18.789586423228407,-17.146322983428277,17.016262065534608,-1.014000693103991,-36.37070712116416,4.388975707313901,-15.876077451622402,18.576753852337074,-47.98444898004205,15.877715393493892,16.484791289652875,18.34525811849803,20.412381930077366,-1.5570328720285858,-8.343205331932987
0.04,0.002002002002002002,18.790314325986564,-17.14698807541008,17.016955000546904,-1.0140954245472358,-36.37216904049519,4.3891558481360535,-15.876672261817808,18.577456951071444,-47.98638042449178,15.87838565725547,16.48549841597965,18.345951101132755,20.413198758938393,-1.5571178331405235,-8.343563652330921
0.06,0.003003003003003003,18.791024225250215,-17.14762887322124,17.017663973395877,-1.0142422086005534,-36.373633249869904,4.389346837598541,-15.877223411172302,18.57812488370856,-47.98832057118968,15.87909381591449,16.48625925685409,18.346608393458897,20.414020157598852,-1.5572224803607846,-8.343941402551359
0.08,0.004004004004004004,18.791716190036322,-17.148245418041732,17.018388960015333,-1.0144409712845945,-36.37509966506927,4.38954869459932,-15.877730998237437,18.57875769741542,-47.99026954673969,15.879839848807784,16.487073785148855,18.34723008686138,20.41484607994354,-1.5573468106682784,-8.344338585973249
0.1,0.005005005005005005,18.7923902863071,-17.148837750523693,17.01912993447001,-1.0146916393067558,-36.37656819795133,4.389761440291407,-15.87819511505779,18.579355432893763,-47.99222747308984,15.880623736916547,16.487941973380302,18.34781626757747,20.415676480773318,-1.5574908217236265,-8.344755208143189
0.12,0.006006006006006006,18.793046576984768,-17.149405910785248,17.019886868948454,-1.0149941400224156,-36.3780387564849,4.389985098085384,-15.878615847161843,18.57991812439202,-47.9941944675757,15.881445462849824,16.488863793672564,18.348367016724843,20.416511315811174,-1.5576545118732954,-8.345191276751933
0.14,0.007007007007007007,18.793685121965513,-17.14994993840412,17.02065973375503,-1.0153484013911231,-36.379511244783195,4.390219693650928,-15.878993273554407,18.580445799718824,-47.996170642962625,15.882305010826109,16.48983921771469,18.348882410332216,20.41735054170875,-1.5578378801526733,-8.345646801610208
0.16,0.008008008008008008,18.794305978132655,-17.150469872411062,17.021448497300995,-1.0157543519277885,-36.38098556313725,4.390465254917382,-15.879327466710574,18.58093848025815,-47.99815610748684,15.883202366653089,16.49086821671096,18.34936251937258,20.418194116053304,-1.558040926288095,-8.346121794623803
0.18,0.009009009009009009,18.79490919936903,-17.1509657512831,17.02225312609477,-1.0162119206489233,-36.382461608049155,4.39072181207334,-15.87961849257112,18.58139618098603,-48.000150964895475,15.884137517705526,16.49195076132441,18.349807409799023,20.41904199737513,-1.5582636506978258,-8.346616269767965
0.2,0.01001001001001001,18.7954948365686,-17.15143761293661,17.02307358473133,-1.0167210370139785,-36.383939272265174,4.390989397565247,-15.879866410539362,18.58181891048881,-48.00215531448544,15.885110452901268,16.49308682161353,18.350217142583144,20.4198941451554,-1.5585060544920084,-8.34713024306106
0.22,0.011011011011011011,18.796062937647317,-17.151885494720254,17.023909835880772,-1.0172816308618293,-36.38541844480862,4.3912680460949955,-15.88007127347942,18.58220667098303,-48.004169251141334,15.8861211626754,16.494276366962264,18.350591773756058,20.42075051983443,-1.5587681394715778,-8.347663732537532
