t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
0.0,0.0,-6.080400689587701,32.08451140477069,21.42172371324342,17.013956986753065,-30.082998890427298,31.985211688760234,-9.473606034621724,-16.76242793782014,8.441063097606085,-3.246613635721463,-19.936078574943284,25.871827788744532,-25.864099940792215,-22.065286430508575,11.868927634347266,-2.366644489939911,-34.13754618679789,-29.02574493482227,-31.163587651067175,-2.4407933705370035,2.471487501365962,35.34688918160196,5.89508689128842,1.4234781060840982,32.39694587456834,32.204046181748105,-20.244015597426007,13.59648204101748,35.83390939811166,-22.07273594012203,16.30242358897166,22.725417525792178,33.59919323146017,27.15189578309208,-6.873634520551881,-39.51104108754593,-37.2052000353295,-38.85942641907315,6.242150545050771,-9.85821324607734,-30.88982111964916,27.973602046998614
0.02,0.001001001001001001,-6.080645338703695,32.08579318003687,21.422578091977684,17.014635174291858,-30.084208472043475,31.986488532449133,-9.473989828816116,-16.763103213530595,8.441398792283804,-3.2467456776494967,-19.936878228289814,25.872861747860867,-25.865140616222302,-22.0661747545024,11.869398873138392,-2.366741126068279,-34.138917269370786,-29.02691020308724,-31.164836651848123,-2.4408941890036604,2.471583067826589,35.34829722636743,5.8953191047211995,1.4235308459195493,32.39824142405228,32.20533228863373,-20.244825712431854,13.597024770408394,35.83533693667788,-22.0736247432831,16.30307119913841,22.726321938881192,33.60053429794321,27.152976007209034,-6.873912019546404,-39.512625821897885,-37.20669232687274,-38.86098455828249,6.242398835957927,-9.858611861983723,-30.891062229484405,27.97471598515829
0.04,0.002002002002002002,-6.080872416703978,32.087043675792195,21.423488128806774,17.01523517827112,-30.085457712080554,31.987746974605535,-9.474391854176819,-16.76380913530801,8.441780845785457,-3.246891372652622,-19.937700676571005,25.873917050410803,-25.866153024712073,-22.067089186377558,11.86988124400081,-2.366822928442179,-34.14024370578732,-29.028115398325095,-31.166060186602994,-2.441047382194777,2.4716894056923757,35.34968535459415,5.895588146522168,1.4235160401348999,32.3995558493648,32.20664006434969,-20.245689742671306,13.597553476094017,35.8367934431437,-22.074479047522395,16.303700906664893,22.727227455614,33.601922413509314,27.15406567210546,-6.874146843828458,-39.51418255276561,-37.20813549424639,-38.862592189630234,6.242712532082461,-9.85901645460828,-30.89230830754073,27.975775233218915
0.06,0.003003003003003003,-6.081081910994422,32.08826276384426,21.424453932527655,17.015756916491934,-30.086746492028617,31.98898696816289,-9.474812032765875,-16.764545720014738,8.442209213436032,-3.2470506215231456,-19.938546033507187,25.874993758493137,-25.86713722292644,-22.06802974828045,11.870374716116796,-2.366889992456121,-34.14152531617951,-29.029360554285034,-31.167258377650285,-2.4412531001335913,2.471806593661768,35.351053367666964,5.895894099199474,1.423433710775292,32.40088910934088,32.207969295950804,-20.246607857477063,13.598068233140413,35.83827891956461,-22.075298813701107,16.304312644102502,22.728133893717484,33.603357574765916,27.155164850249527,-6.874339056133469,-39.51571113763316,-37.20952913956839,-38.864249289790756,6.243091623568894,-9.859426962131812,-30.893559200753298,27.976779873172376
0.08,0.004004004004004004,-6.081273809320813,32.08945032021541,21.425475610024282,17.016200314165726,-30.08807468917495,31.99020846658706,-9.475250288228484,-16.76531298860678,8.442683850858309,-3.2472233203809484,-19.939414412748967,25.876091939773662,-25.868093260644837,-22.06899646307533,11.870879255387116,-2.366942420987072,-34.1427619321988,-29.030645706796825,-31.168431343077447,-2.4415114954201163,2.4719347069777062,35.35240107186869,5.896237061367008,1.4232838742699871,32.40224116813405,32.20931976811443,-20.24758023214767,13.598569118581956,35.83979337770243,-22.076084005973552,16.304906345058274,22.729041064662454,33.604839778949895,27.15627361079112,-6.874488717827834,-39.51721144757766,-37.210872873156454,-38.86595583646967,6.243536112903309,-9.859843321697799,-30.894814752643253,27.97772997977752
0.1,0.005005005005005005,-6.081448099769962,32.09060622512621,21.42655326617163,17.016565303856233,-30.08944217652872,31.99141142392389,-9.475706545801174,-16.7661109661644,8.443204713943661,-3.2474093606652574,-19.940305927903385,25.877211667454137,-25.869021180765284,-22.06998935429224,11.871394824415642,-2.3669803244314633,-34.14395339702274,-29.031970893702404,-31.169579196757375,-2.4418227231516387,2.4720738174590853,35.353728278444315,5.896617147733478,1.423066541439699,32.403611995221745,32.21069126316339,-20.248607047957016,13.599056211419194,35.84133683907757,-22.07683459173614,16.30548194417875,22.729948773690538,33.60636902389495,27.157392019539984,-6.87459588894877,-39.51868336737874,-37.21216631358918,-38.8677118083327,6.2440460149125885,-9.860265469378735,-30.896074803341417,27.978625620567197
0.12,0.006006006006006006,-6.081604770770018,32.09173036298216,21.427687003727176,17.01685182543156,-30.09084882274231,31.992595794846487,-9.476180732317506,-16.76693968192282,8.443771758814503,-3.247608629128292,-19.94122069256065,25.87835302024213,-25.869921019310414,-22.071008446073897,11.87192138249553,-2.3670038207465667,-34.1450995653672,-29.033336154787577,-31.170702048362354,-2.442186940842839,2.472223993530636,35.355034803663074,5.897034489096608,1.422781717517995,32.40500156540948,32.2120835610868,-20.24968849216141,13.599529592619264,35.842909335024544,-22.077550541582305,16.306039377133157,22.730856819839115,33.60794530799105,27.158520138942173,-6.8746606282466445,-39.52012679562289,-37.213409087765456,-38.869517184929926,6.244621356760368,-9.860693340143884,-30.897339189609212,27.979466855855488
0.14,0.007007007007007007,-6.081743811089979,32.09282262236376,21.428876923209682,17.01705982602645,-30.092294492029346,31.99376153470223,-9.476672776211277,-16.767799169302915,8.444384941778408,-3.24782100783085,-19.942158820321403,25.879516082321757,-25.870792805435418,-22.072053763121612,11.872458885596972,-2.367013035496268,-34.14620030350417,-29.034741531713774,-31.17180000337551,-2.442604308345442,2.472385300251184,35.35632046887837,5.897489232342438,1.422429402186829,32.40640985883372,32.21349643955894,-20.25082475800418,13.599989345118818,35.84451090675077,-22.07823182926346,16.30657858059595,22.73176499596432,33.609568630136025,27.159658028054782,-6.874682993229739,-39.52154164480278,-37.21460083096243,-38.871371946615234,6.245262177939702,-9.861126867828457,-30.89860774485684,27.98025373874512
0.16,0.008008008008008008,-6.081865209838389,32.09388289601972,21.430123122765178,17.01718926001491,-30.093779044079522,31.99490859955952,-9.47718260751723,-16.76868946594183,8.445044219273907,-3.248046374139891,-19.943120424824574,25.88070094332528,-25.871636561437906,-22.073125330640238,11.873007286356486,-2.3670081019012543,-34.14725548928544,-29.036187067949847,-31.172873163099684,-2.443074987767314,2.472557799340247,35.35758510058557,5.897981540449701,1.4220095896262743,32.40783686096364,32.21492967395619,-20.252016044717664,13.600435553829444,35.84614160539872,-22.078878431656015,16.307099492228705,22.732673088762134,33.61123898967905,27.16080574251888,-6.874663040211383,-39.52292784141157,-37.21574118689197,-38.8732760744611,6.245968530262458,-9.861565985104207,-30.89988029915875,27.98098631513492
0.18,0.009009009009009009,-6.081968956461233,32.094911080863575,21.431425698019982,17.017240088993287,-30.095302333970167,31.99603694625429,-9.477710157869273,-16.769610613723483,8.445749547807969,-3.2482846007282036,-19.944105619775772,25.881907698305557,-25.872452302769698,-22.074223174282203,11.873566534067779,-2.3669891608936364,-34.14826501217204,-29.037672808703835,-31.173921624663713,-2.4435991433909336,2.472741549202927,35.35882853047763,5.898511592499245,1.421522268578551,32.40928256260163,32.21638303737213,-20.253262557522586,13.60086830564556,35.84780149211138,-22.0794903287345,16.307602050661355,22.733580878787688,33.612956386356295,27.161963334530643,-6.874600824359398,-39.52428532603228,-37.21682980775572,-38.875229550168605,6.246740477845413,-9.862010623451436,-30.9011566792664,27.98166462372737
