t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47
0.0,0.0,13.898942729410702,24.467378474387985,-38.39783161588887,-15.742621451014395,15.004831318322875,-20.37740987357296,-7.764022289684927,-16.16370150019595,-35.13547865004023,-26.67120178728393,9.209339232828816,15.746601073501918,-18.641757052837978,-10.762958854723609,18.335539188178753,-22.33017977916985,29.472546978017707,-10.600905335794032,-33.77084257117506,30.11326596200054,-17.02761632828616,20.142301376537677,-30.176038557094174,4.465262100290146,34.76160635383359,-11.95885237353611,-27.026907774556346,33.047881434830934,6.300589287674607,20.965374555276068,34.07162152739586,18.38716802559775,-29.955033522494517,-11.016836233176221,27.65317151000121,-17.720272253142458,-14.318736291724251,-6.041297882592951,-15.961166931056756,17.59452926430565,-10.297718078458626,10.847068124358785,-0.09590143671116241,30.838880800316364,-16.549305910549496,32.481818799106215,30.41167343327318,-9.877495579774983
0.02,0.001001001001001001,13.89949536053544,24.468356194947617,-38.39937254274121,-15.743256701033815,15.005426855661154,-20.378230966346567,-7.764336876185297,-16.164353262544047,-35.136885983586716,-26.67227342772698,9.209705416658096,15.747225956514143,-18.64250678683251,-10.763390885958072,18.336267194321525,-22.331075937939588,29.473721020933155,-10.601334793579666,-33.7721991641208,30.114466079527908,-17.02830081131094,20.143106728147714,-30.177250277363598,4.465436966889567,34.76299566457292,-11.959331221956734,-27.027990182470162,33.04920036400356,6.300840747050881,20.966211289023345,34.07298418900798,18.38789920651337,-29.95623506116759,-11.017281196606014,27.654273116583397,-17.72098453212002,-14.319310134336568,-6.041543541757527,-15.96180938543852,17.595232154739342,-10.298132221908087,10.847498779717816,-0.09590666617792908,30.84010991035028,-16.549970608679637,32.483117327857215,30.412889849289037,-9.877895568045542
0.04,0.002002002002002002,13.900088963770525,24.469322174658608,-38.40094591463318,-15.743895453368637,15.005976738762083,-20.37906306985247,-7.764672170206762,-16.16499048361278,-35.13829994903785,-26.673340495586,9.210098117383273,15.74790449592233,-18.643247382496234,-10.763854764594376,18.336996970073272,-22.331998181461444,29.474895283231255,-10.601721089852811,-33.773546731330185,30.11566206912018,-17.028924167134132,20.14393525259971,-30.17851935436232,4.46561635042049,34.76432058374924,-11.959799980336996,-27.029116358843225,33.05053834664929,6.301106489607418,20.966983386024776,34.074315472300434,18.388618526019695,-29.957432188880848,-11.017695083769073,27.65543284420491,-17.721628369594846,-14.319938832170074,-6.0417578893055515,-15.96235997496615,17.59592168410454,-10.298561722475114,10.847893457171349,-0.09590337544014933,30.841302997098495,-16.550637766141964,32.48441230494236,30.41410385737631,-9.878293980826047
0.06,0.003003003003003003,13.900723485742878,24.470276565087662,-38.402551851183816,-15.744537734705515,15.006480838830933,-20.379906136286767,-7.76502822179002,-16.16561308755586,-35.139720629958546,-26.67440294614902,9.210517179188452,15.748636763019086,-18.643978833346626,-10.76435045125794,18.337728430084724,-22.33294656940372,29.47606959159951,-10.602064083183839,-33.77488507923474,30.11685388055414,-17.029486299373556,20.144786968664288,-30.179845803196773,4.465800180338197,34.765581190035064,-11.96025863750196,-27.03028636143995,33.051895146359016,6.301386557620763,20.967690788771417,34.07561540552762,18.389326022634048,-29.95862486332395,-11.018077820389939,27.656650609056946,-17.72220383431958,-14.320622393969762,-6.041941102062173,-15.962818592842654,17.596597889892053,-10.29900666738119,10.848252259720244,-0.09589169030238136,30.842460167423585,-16.551307332818414,32.4857037253455,30.41531567303374,-9.878690660639855
0.08,0.004004004004004004,13.901398861697842,24.471219518506036,-38.40419048167834,-15.74518356843266,15.006939029559213,-20.380760116851086,-7.765405089881559,-16.166220994022552,-35.14114811068075,-26.67546074596098,9.210962446538323,15.749422823437689,-18.64470113039307,-10.764877905888797,18.338461487404718,-22.333921161794724,29.47724376934384,-10.602363638457621,-33.77621401491225,30.118041462912476,-17.029987109579295,20.14566189620207,-30.181229632622625,4.465988379965994,34.76677755324237,-11.960707177665038,-27.03150025153197,33.053270532416875,6.301680995819542,20.968333455219653,34.07688401894439,18.39002173566881,-29.95981304112797,-11.018429328230523,27.65792633191728,-17.72271099825968,-14.321360829668782,-6.042093351416744,-15.963185133391143,17.597260809437756,-10.299467137005028,10.848575272520701,-0.09587172957434917,30.843581527110196,-16.55197925354212,32.48699158826973,30.41652551338742,-9.879085442041955
0.1,0.005005005005005005,13.902115015506688,24.472151187910207,-38.405861945108796,-15.74583297460625,15.007351187070343,-20.38162496168563,-7.765802842347821,-16.166814118140014,-35.14258247634143,-26.676513872864845,9.211433764197446,15.750262737074753,-18.64541426215315,-10.765437087723894,18.339196053521015,-22.334922018997652,29.478417636406288,-10.602619626938484,-33.77753334611546,30.11922476459605,-17.0304264972201,20.146560056138295,-30.182670845010886,4.466180866481254,34.767909734237094,-11.96114558041397,-27.032758093828832,33.05466427986094,6.301989851353765,20.968911358738303,34.07812134478217,18.3907057052586,-29.960996677896237,-11.018749525084772,27.659259938085164,-17.723149936503575,-14.322154150348286,-6.0422148033356144,-15.963459492081094,17.5979104799188,-10.299943204849479,10.848862562879589,-0.0958436050496639,30.844667180873028,-16.552653468054448,32.48827589712214,30.417733597223524,-9.87947815162377
0.12,0.006006006006006006,13.902871859677896,24.47307172703999,-38.407566390218726,-15.746485969916183,15.00771718987076,-20.382500619799504,-7.766221555994868,-16.167392370494355,-35.14402381291966,-26.677562316044767,9.211930977248695,15.751156558005537,-18.646118214669237,-10.766027955276176,18.33993203840151,-22.33594920168382,29.479591009381586,-10.602831926333058,-33.778842881302175,30.120403733335724,-17.030804359667286,20.147481470438805,-30.18416943630774,4.466377550904133,34.76897778485873,-11.961573820695271,-27.034059956407738,33.056076169542415,6.3023131737628555,20.969424488061883,34.07932741722712,18.391377972387144,-29.96217572823409,-11.019038324770994,27.660651357310403,-17.72352072718239,-14.323002368185708,-6.042305618377103,-15.963641565572344,17.598546938346093,-10.300434937508792,10.84911418024744,-0.0958074214847638,30.845717232365406,-16.5533299109612,32.489556659499236,30.418940145020514,-9.879868608014606
0.14,0.007007007007007007,13.903669295372259,24.473981290394153,-38.409303975552085,-15.747142567651196,15.00803691880649,-20.38338703899826,-7.7666613165935425,-16.167955657110397,-35.145472207272775,-26.67860607607129,9.212453931110884,15.752104334391923,-18.646812971525325,-10.766650466310455,18.34066935053585,-22.3370027708042,29.480763701532506,-10.603000420851076,-33.78014242966659,30.12157831620377,-17.031120592176197,20.148426162087446,-30.185725395988136,4.466578338089012,34.76998174784477,-11.961991868797153,-27.035405910642297,33.05750598818324,6.302651014942414,20.969872847250045,34.08050227240032,18.392038578913823,-29.96335014577752,-11.019295637121811,27.662100523716656,-17.72382345139918,-14.323905496391465,-6.04236595170854,-15.963731251776856,17.599170221553056,-10.300942394636195,10.849330156209065,-0.09576327657802958,30.84673178418841,-16.554008511688064,32.490833887172876,30.420145378980834,-9.880256621879841
0.16,0.008008008008008008,13.904507212421834,24.47488003324355,-38.4110748695062,-15.747802777663333,15.008310257025242,-20.38428416580868,-7.767122218910103,-16.168503879430137,-35.14692774717156,-26.679645164948575,9.213002471555573,15.753106108383001,-18.647498513864132,-10.767304577816072,18.34140789697739,-22.338082787559234,29.481935522804037,-10.603125001264088,-33.78143180117203,30.12274845962489,-17.03137508786518,20.14939415506485,-30.1873387070032,4.466783126718704,34.77092165675998,-11.96239969033093,-27.036796031130237,33.05895352843208,6.303003429109746,20.970256455653274,34.08164594833991,18.392687567599967,-29.96451988322072,-11.0195213679717,27.663607375718826,-17.72405819316757,-14.324863549134047,-6.0423959531252915,-15.96372844993838,17.59978036618064,-10.30146562891184,10.849510504471692,-0.09571126094903087,30.84771093790059,-16.554689194435237,32.49210759607686,30.42134952306212,-9.88064199591593
0.18,0.009009009009009009,13.905385489352817,24.475768111641774,-38.41287925038883,-15.748466606331782,15.008537089944108,-20.38519194540072,-7.767604366742321,-16.169036934289927,-35.14839052133454,-26.68067960616367,9.213576444723044,15.754161916008275,-18.64817482040441,-10.767990245976337,18.342147583385515,-22.3391893133669,29.483106279836374,-10.603205564962156,-33.78271080658503,30.123914109386813,-17.03156773769207,20.150385474328612,-30.18900934572156,4.466991809301443,34.77179753593019,-11.96279724621094,-27.038230395620015,33.06041858891871,6.303370472768167,20.970575347884765,34.08275848498523,18.393324982134835,-29.965684892342534,-11.019715419142116,27.665171855934577,-17.72422503935971,-14.325876541453498,-6.042395767071685,-15.963633060730015,17.600377408658602,-10.302004686011133,10.849655220850606,-0.09565145811785909,30.848654794028267,-16.555371878131286,32.49337780629406,30.42255280300787,-9.881024524842285
0.2,0.01001001001001001,13.906303993412385,24.47664568243333,-38.41471730647932,-15.749134056526078,15.008717305222875,-20.386110321506642,-7.768107872961035,-16.169554713896378,-35.14986061946133,-26.68170943473777,9.21417569713747,15.755271787063462,-18.64884186745846,-10.768707426134773,18.342888314068293,-22.340322409829042,29.484275775976748,-10.603242016008508,-33.78397925751073,30.12507521065049,-17.03169843042828,20.151400145794863,-30.190737281864646,4.467204272170713,34.77260940038062,-11.963184492632978,-27.03970908493628,33.061900974306674,6.303752204670109,20.970829573798504,34.083839924162724,18.393950867161376,-29.966845124031796,-11.01987768842414,27.666793911089893,-17.724324079663454,-14.326944489163244,-6.042365532663732,-15.963444986369828,17.600961385183076,-10.302559604573442,10.849764283252236,-0.09558394448450078,30.849563452076456,-16.5560564763862,32.49464454204412,30.42375544637762,-9.881403995390137
