t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39
8.36,0.4184184184184184,29.80726074234992,-45.650267761630744,-7.993001550492212,-45.651475045356705,-1.5260087667134594,23.628047598696405,4.778426221465817,-33.12755554939836,23.471140952056672,29.79074476681498,10.909981828320108,-7.858082195721904,23.266820495720868,-14.227737886502696,23.520820033472354,23.40385808305233,29.15685784624159,-1.6198280837495809,-33.05185309103423,23.522788284564683,-7.845864112804845,-32.987607519283934,-7.883619392563651,-1.3387954115498375,-20.371418120590246,4.677300187066544,-26.69599731453911,23.461176063760576,-1.6756775326094704,-26.829577515467847,10.908193714174155,17.2231554440194,-20.490800666419567,4.625786704801628,23.540865801684504,-1.7503830138099703,-26.795126992139046,10.935014056508017,-1.7336423376742303,29.838898315458643
8.38,0.4194194194194194,29.806733698444663,-45.650577680025215,-7.991569971402324,-45.651993166689266,-1.5289861749221967,23.626517414178625,4.775643515164916,-33.126637013063,23.47153621903748,29.79071521146352,10.909935879018025,-7.860185990775335,23.270875362299037,-14.227522511406221,23.520991157638516,23.405394437579147,29.17945613714206,-1.620459131146445,-33.05230954673522,23.52331224862074,-7.847406446773319,-32.994114604717346,-7.884429521742076,-1.3451525856321396,-20.375664515982564,4.676269077903806,-26.69885439047151,23.461821160982392,-1.676956269879636,-26.828558234701116,10.908049346889763,17.223531779381535,-20.491059533911248,4.62657944207148,23.53951427601783,-1.7486175410603635,-26.794834207631787,10.935019643715142,-1.7316228772531863,29.838433188550386
8.4,0.42042042042042044,29.80621207645714,-45.650882501041224,-7.990170606151958,-45.65247828087157,-1.531901655438685,23.624977974515726,4.772897847470006,-33.12572445471485,23.47192431541572,29.79068283663186,10.909897797076617,-7.862247534260505,23.274959322908202,-14.227318254142803,23.521129839658485,23.40697627164445,29.201298806159713,-1.6210808020560672,-33.05277014503773,23.523802304817803,-7.848942283800086,-33.00030467909353,-7.885241556812193,-1.3513974074353048,-20.379796328042545,4.67525237291556,-26.701672962886295,23.462453697938386,-1.6780654713856094,-26.827568763524813,10.907918589318927,17.22387622707971,-20.491327366940588,4.62734133434058,23.538192578034632,-1.746874151979387,-26.794565143153882,10.935016152402534,-1.7296118342720586,29.837949118433183
8.42,0.4214214214214214,29.805696522581915,-45.651181226627266,-7.988802779432307,-45.652930692827695,-1.5347555563512607,23.623430486757595,4.770189450898721,-33.124817660083046,23.47230575878241,29.790648176681277,10.90986799507129,-7.8642667914349245,23.279066445803643,-14.22712432653936,23.52123753174851,23.408598075889703,29.222402168705393,-1.6216926837745107,-33.05323392379385,23.524259314106565,-7.850470587201092,-33.00618809345027,-7.886054589646129,-1.3575314509074738,-20.38381517177373,4.674251017214124,-26.70445179325144,23.463073941301037,-1.679015745668267,-26.826608242059564,10.907801575209078,17.22419030734031,-20.491603118149868,4.628073291250812,23.53690118723155,-1.7451522494647411,-26.794318646152355,10.935004518291398,-1.7276124194299232,29.837447263331278
8.44,0.4224224224224224,29.80518762688169,-45.65147294828957,-7.987465835339906,-45.65335080130726,-1.5375482810174406,23.621876129916817,4.767518542619182,-33.1239164714914,23.47268100323878,29.790611700649972,10.90984679374174,-7.866243786475066,23.28319094755188,-14.226939986029784,23.521315667498968,23.410254514986832,29.24278345007303,-1.6222944230860286,-33.05369997145056,23.524684148187067,-7.851990355288918,-33.011775349679645,-7.8868677549032045,-1.3635562590088743,-20.387722735345186,4.673265848145379,-26.707189746701076,23.463682166389,-1.679817391006177,-26.82567581765774,10.907698358847504,17.224475509902618,-20.491885787668792,4.62877622351052,23.535640459171322,-1.7434512823015955,-26.794093584997654,10.934985616478638,-1.7256276239084996,29.836928765340993
8.46,0.42342342342342343,29.804685924575505,-45.651756845129455,-7.9861591364077125,-45.653739091506594,-1.5402802856229316,23.620316054382872,4.7648853224496595,-33.123020783576905,23.473050444135588,29.790573817004194,10.909834428745562,-7.868178600387398,23.287327216671663,-14.226764534248897,23.52136565925755,23.41194044984114,29.2624605918537,-1.6228857224744604,-33.0541674266425,23.525077687295738,-7.853500623621612,-33.01707703059024,-7.88768022937779,-1.3694733457252009,-20.391520775769422,4.672297599747267,-26.709885791499246,23.46427865520081,-1.6804803679074394,-26.82477064676547,10.907608921281117,17.224733291483183,-20.49217442292646,4.629451040130727,23.534410633350742,-1.7417707437847594,-26.793888851105727,10.934960263309002,-1.7236602137409516,29.836394748272696
8.48,0.4244244244244244,29.80419189757508,-45.65203218152177,-7.9848820625958234,-45.65409612757001,-1.5429520765494116,23.61875138138965,4.762289971074128,-33.12213053894267,23.47341442279512,29.790534878386104,10.909831057395921,-7.870071368676329,23.29146983323305,-14.226597315524046,23.521388895733732,23.41365095522823,29.281452077362164,-1.6234663363155204,-33.0546354775444,23.525440818073633,-7.855000466938238,-33.0221037374093,-7.888491231238438,-1.3752841980083415,-20.39521111401023,4.671346907552727,-26.712538997884344,23.464863694575858,-1.6810142773684598,-26.823891896615677,10.90753317654523,17.224965073535408,-20.492468118254237,4.6300986458622155,23.533211841236845,-1.740110170116634,-26.793703360831447,10.93492921842166,-1.7217127275559425,29.83584631567205
8.5,0.42542542542542544,29.803705976229228,-45.65229830447929,-7.983634010266067,-45.654422545062374,-1.5455642075940599,23.617183202539163,4.759732648475453,-33.12124572380288,23.473773231162102,29.790495186301758,10.909836765315603,-7.871922278815537,23.295613584721355,-14.226437715288524,23.521386739826557,23.415381333261685,29.29977677540696,-1.624036067096145,-33.055103361015234,23.525774431521807,-7.8564890007849595,-33.02686603446707,-7.8893000191784415,-1.380990277633341,-20.398795629652376,4.670414313645879,-26.71514853637415,23.465437574485215,-1.6814283444235845,-26.823038746753515,10.907470977832567,17.22517224030051,-20.492766014305882,4.630719938835005,23.532044114363806,-1.7384691386221665,-26.79353605713628,10.934893186933223,-1.7197874772508317,29.835284549022358
8.52,0.4264264264264264,29.803228541238816,-45.65255464074724,-7.982414391161088,-45.654719043493486,-1.5481172770803804,23.615612579383598,4.75721349258504,-33.120366363670016,23.47412711633815,29.790454995701193,10.909851572949348,-7.873731567565954,23.299753478484902,-14.22628515843871,23.521360526675227,23.417127123097945,29.31745380152499,-1.6245947616999368,-33.05557036156408,23.526079421048596,-7.85796538283903,-33.0313744007205,-7.890105891495692,-1.3865930229629138,-20.402276255253227,4.669500271888944,-26.717713675607236,23.46600058645339,-1.6817314064919946,-26.822210390397146,10.907422123543304,17.225356137143237,-20.493067297319723,4.631315808399563,23.53090739239612,-1.7368472658189784,-26.793385911035173,10.93485282172245,-1.7178865511625059,29.834710506127735
8.540000000000001,0.4274274274274274,29.80275992570749,-45.652800693671004,-7.981222631405152,-45.65498637896453,-1.5506119248962726,23.614040543067123,4.75473261814525,-33.119492519127164,23.474476284962343,29.790414519410863,10.909875441885797,-7.875499518180208,23.303884751088425,-14.22613910765455,23.52131156192958,23.418884107283642,29.334502395654823,-1.6251423077909908,-33.056035810165895,23.52635668061232,-7.859428813941053,-33.03563918771397,-7.890908185117533,-1.3920938506130185,-20.405654970484335,4.668605153246192,-26.720233779791645,23.466553022110567,-1.6819319060252906,-26.821406035638347,10.907386363166351,17.225518069163208,-20.49337119824577,4.631887133167168,23.529801531076657,-1.7352442053776227,-26.79325192282943,10.934808725785317,-1.716011819326923,29.834125219675123
8.56,0.42842842842842843,29.802300417296287,-45.65303603987826,-7.9800581705406,-45.65522535699686,-1.5530488294916744,23.612468094028127,4.752290115778777,-33.11862428172116,23.47482090740801,29.79037393238639,10.909908280949143,-7.877226457529779,23.30800287488938,-14.225999061700652,23.52124112023555,23.42064831514049,29.350941815129687,-1.625678630322084,-33.05649908295313,23.526607102961787,-7.860878538848331,-33.03967058353507,-7.891706274584219,-1.3974941570149901,-20.408933796158745,4.667729251140111,-26.7227083058266,23.46709517187375,-1.6820378869677834,-26.820624906488494,10.90736340295088,17.225659300070703,-20.493676991758896,4.632434779245204,23.52872630999068,-1.7336596460036378,-26.79313312313379,10.934761454632444,-1.7141649404466686,29.833529695971542
8.58,0.4294294294294294,29.801850260453193,-45.65326032581484,-7.978920460610966,-45.65543682559365,-1.5554287048645137,23.61089620176205,4.749886051257323,-33.11776177000607,23.475161121772583,29.790333375760707,10.90994995202879,-7.878912753187463,23.312103562144422,-14.225864553723097,23.521150443929077,23.422416023566363,29.366791241821684,-1.626203688187479,-33.056959599806966,23.526831577976072,-7.862313846724075,-33.04347858230231,-7.892499571002596,-1.4027953198714842,-20.412114788227964,4.666872786783542,-26.725136800157482,23.467627323754133,-1.6820569945589543,-26.819866243776552,10.907352911335337,17.22578105131415,-20.493983995177192,4.632959598661763,23.527681440088752,-1.732093309269789,-26.793028573707137,10.93471151870416,-1.7123473702176988,29.8329249138517
8.6,0.43043043043043044,29.801409658691586,-45.653473264171225,-7.977808965299041,-45.655621668576,-1.557752297560224,23.609325804644392,4.7475204649605365,-33.116905125760304,23.475497037643713,29.790292960669134,10.910000275622842,-7.880558810494215,23.316182766939008,-14.22573514955495,23.52104074193045,23.42418375560978,29.382069702254828,-1.6267174710354064,-33.05741682286975,23.527030991104088,-7.863734071378717,-33.047072958713976,-7.893287520979896,-1.4079986995050342,-20.41520003182108,4.666035914439793,-26.727518895418903,23.4681497622871,-1.681996478031493,-26.81912930590634,10.907354524108705,17.225884501445275,-20.494291567302973,4.633462427972777,23.526666570922536,-1.730544947423687,-26.792937368097178,10.934659385781684,-1.7105603707002983,29.832311823749983
8.620000000000001,0.4314314314314314,29.80097877689437,-45.65367463023397,-7.976723159125775,-45.65578079922662,-1.5600203837067559,23.60775780981306,4.7451933715150005,-33.11605451039531,23.475828739630202,29.790252771838713,10.910059036077978,-7.882165069635926,23.320236685215875,-14.22561044604149,23.520913188830168,23.425948277150457,29.39679599951793,-1.6272199962507383,-33.05787025499805,23.52720622190376,-7.865138591280617,-33.05046324719115,-7.894069605545837,-1.4131056400993642,-20.418191635387753,4.665218726570424,-26.729854306915257,23.46866276758062,-1.6818631957867687,-26.818413369480936,10.907367849285569,17.22597078570696,-20.4945991072019,4.633944087044,23.525681297557558,-1.7290143411928998,-26.792858632110082,10.934605483375847,-1.7088050204537757,29.831691346929993
8.64,0.43243243243243246,29.80055774362334,-45.6538642581938,-7.9756625267137915,-45.655915154266495,-1.5622337661038823,23.60619309310877,4.7429047596021965,-33.11521010156894,23.476156290651282,29.79021287093412,10.910125986514297,-7.883732002752424,23.32426175315928,-14.225490069394404,23.520768924156393,23.427706591992244,29.41098865584295,-1.627711306114375,-33.05831943817369,23.52735814267994,-7.86652682935416,-33.05365872516052,-7.894845339069869,-1.418117470834738,-20.421091724996714,4.664421258837535,-26.732142828982916,23.469166614477025,-1.6816636226608448,-26.817717729802464,10.90739247168261,17.226040995828292,-20.494906052934212,4.63440537799943,23.52472516713612,-1.7275012976067599,-26.79279152411654,10.934550201077629,-1.707082225188485,29.831064374864077
