t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
0.0,0.0,13.911308437580548,-23.91948959309182,8.175969452351753,-6.620660122548684,16.762829465749547,25.970356023351442,-17.952799274541448,-6.327104436028893,12.983550724102841,-36.46335493016953,-3.5699819844197687,22.33081031677061,-8.813371899746246,24.876357836386187,24.438291887285622,-44.32955337580835
0.02,0.001001001001001001,13.911859538167818,-23.92045208830485,8.176291317359192,-6.620927286696897,16.763493832340995,25.97138897439111,-17.953519871949457,-6.327359445928295,12.984068617193547,-36.464817450400936,-3.570128013310455,22.331701038461848,-8.813726661621505,24.877348099073465,24.439269094652197,-44.331331166203974
0.04,0.002002002002002002,13.912383697100063,-23.92144082901921,8.176600926558697,-6.621201423315568,16.76413825416216,25.97241107257961,-17.9542671004446,-6.327586370506183,12.984600522198482,-36.46635775393365,-3.5702476807532446,22.33258380733245,-8.81406232075078,24.878343060081065,24.440292048959403,-44.33303138302489
0.06,0.003003003003003003,13.912880786585557,-23.922455806303685,8.176898221423132,-6.621482483708966,16.764762728574564,25.973422182585374,-17.95504092131424,-6.327785242911927,12.985146386339581,-36.467975587535705,-3.5703409513016546,22.33345864973771,-8.814378945753644,24.87934274558293,24.441360738515442,-44.33465397329066
0.08,0.004004004004004004,13.913350677396643,-23.923497011165328,8.177183140463317,-6.62177041617872,16.765367253211604,25.97442216760622,-17.955841294418388,-6.327956096889496,12.985706154943072,-36.46967068483009,-3.570407791393401,22.334325590214327,-8.81467660448178,24.88034718046559,24.44247515068433,-44.33619888840409
0.1,0.005005005005005005,13.913793238921118,-23.924564434562257,8.177455619267574,-6.622065166022924,16.765951825970827,25.975410889338438,-17.956668178179488,-6.328098966817924,12.986279771431533,-36.471442766238425,-3.5704481693327117,22.335184651489342,-8.814955364021037,24.881356388279713,24.443635271770102,-44.33766608407007
0.12,0.006006006006006006,13.91420833921584,-23.925658067413046,8.17771559054328,-6.622366675535409,16.766516445006832,25.97638820794894,-17.957521529567323,-6.328213887754117,12.98686717731556,-36.47329153891445,-3.570462055273593,22.336035854489065,-8.815215290693173,24.88237039119006,24.444841086895,-44.33905552022965
0.14,0.007007007007007007,13.914595845062562,-23.926777900602776,8.177962984160406,-6.622674884005196,16.76706110872478,25.977353982050595,-17.958401304079068,-6.328300895477955,12.987468312185042,-36.475216696667616,-3.5704494212040467,22.336879218348017,-8.815456450057312,24.883389209923838,24.44609257987171,-44.34036716100917
0.16,0.008008008008008008,13.91495562202598,-23.92792392498569,8.178197727197036,-6.622989727716163,16.767585815774535,25.97830806868079,-17.959307455714484,-6.328360026539624,12.988083113700077,-36.477217919876914,-3.5704102409312446,22.337714760417914,-8.815678906911057,24.88441286371751,24.447389733069723,-44.341600974684575
0.18,0.009009009009009009,13.915287534513999,-23.92909613138447,8.178419743986835,-6.62331113994695,16.768090565045426,25.97925032328335,-17.960239936946238,-6.328391318309116,12.988711517581493,-36.47929487539542,-3.570344490067648,22.338542496276666,-8.815882725291292,24.885441370262157,24.44873252727587,-44.34275693366086
0.2,0.01001001001001001,13.915591445840217,-23.930294510586094,8.178628956168453,-6.623639050971121,16.76857535566164,25.980180599693877,-17.96119869868534,-6.328394809027837,12.989353457601025,-36.48144721644564,-3.570252146018076,22.339362439737428,-8.816067968474645,24.88647474564738,24.45012094154914,-44.3438350144666
0.22,0.011011011011011011,13.915867218288627,-23.931519053334355,8.178825282736858,-6.623973388057621,16.769040186978216,25.981098750128613,-17.962183690241737,-6.328370537862242,12.990008865571124,-36.4836745825062,-3.5701331879677163,22.3401746028577,-8.816234698977608,24.887513004303862,24.45155495306986,-44.344835197763565
0.24,0.012012012012012012,13.916114713180528,-23.9327697503189,8.179008640096567,-6.624314075471547,16.76948505857771,25.982004625176874,-17.963194859280037,-6.3283185449594255,12.990677671334423,-36.485976599190046,-3.5699875968710786,22.340978995948504,-8.816382978556303,24.888556158944628,24.453034536983303,-44.34575746837138
0.26,0.013013013013013013,13.91633379094365,-23.934046592160925,8.179178942116758,-6.624661034475275,16.769909970267463,25.982898073797195,-17.964232151770393,-6.328238871504592,12.991359802752866,-36.48835287811461,-3.5698153554418792,22.341775627583612,-8.81651286820589,24.889604220505063,24.454559666237866,-44.34660181530709
0.28,0.014014014014014014,13.916524311183492,-23.935349569395417,8.179336100188245,-6.625014183329958,16.770314922077507,25.983778943317226,-17.965295511934563,-6.3281315597803225,12.992055185696511,-36.4908030167643,-3.569616448143861,22.34256450460888,-8.816624428159605,24.890657198081794,24.456130311417883,-44.34736823183968
0.3,0.015015015015015015,13.916686132756872,-23.93667867245001,8.17948002328229,-6.625373437297444,16.770699914259115,25.98464707943748,-17.966384882187175,-6.3279966532275465,12.992763744032015,-36.49332659834572,-3.569390861182534,22.343345632151653,-8.81671771788741,24.891715098870442,24.457746440571203,-44.3480567155594
0.32,0.016016016016016016,13.91681911384769,-23.93803389162041,8.179610618011242,-6.62573870864264,16.771064947283985,25.985502326238986,-17.967500203072213,-6.327834196508131,12.993485399610824,-36.49592319163599,-3.569138582497838,22.3441190136303,-8.816792796094271,24.892777928102408,24.459408019031656,-44.348667268461774
0.34,0.017017017017017015,13.916923112044893,-23.939415217042402,8.179727788690961,-6.626109906636344,16.771410021844048,25.986344526194983,-17.968641413194767,-6.32764423556899,12.994220072257074,-36.498592350824715,-3.568859601757719,22.344884650763856,-8.816849720718015,24.893845688980694,24.461115009236526,-44.34919989704625
0.36,0.018018018018018018,13.916997984422656,-23.94082263866046,8.179831437405008,-6.626486937558609,16.77173513885192,25.987173520186655,-17.96980844914809,-6.327426817707622,12.994967679755213,-36.50133361534992,-3.5685539103526085,22.345642543581764,-8.816888548926793,24.894918382614904,24.462867370539165,-44.34965461242935
0.38,0.01901901901901902,13.917043587622763,-23.942256146192925,8.179921464070587,-6.626869704702646,16.772040299442008,25.98798914752304,-17.971001245435986,-6.3271819916389545,12.995728137837375,-36.50414650972853,-3.5682215013908043,22.346392690433817,-8.81690933711612,24.895996007955468,24.46466505901692,-44.35003143047217
0.4,0.02002002002002002,13.917059777939192,-23.943715729093775,8.179997766506192,-6.627258108379318,16.77232550497222,25.98879124596517,-17.972219734390602,-6.326909807563416,12.996501360170507,-36.50703054338185,-3.5678623696947422,22.347135088000183,-8.816912140905488,24.89707856172721,24.466508027274468,-44.350330371922105
0.42,0.02102102102102102,13.917046411404902,-23.945201376510987,8.180060240500943,-6.627652045922269,16.772590757026343,25.989579651754493,-17.973463846085686,-6.32661031723609,12.997287258343281,-36.509985210456584,-3.5674765117981506,22.34786973130164,-8.81689701513453,24.898166038362337,24.468396224242802,-44.3505514625686
0.44,0.022022022022022022,13.91700334388081,-23.946713077241508,8.180108779885572,-6.628051411693704,16.77283605741704,25.990354199645665,-17.974733508245322,-6.326283574036865,12.998085741852798,-36.51300998964189,-3.5670639259440806,22.34859661370996,-8.816864013858737,24.899258429932967,24.470329594973972,-44.35069473341284
0.46,0.023023023023023025,13.916930431146955,-23.948250819682816,8.180143276605028,-6.62845609709089,16.773061408189502,25.991114722943774,-17.976028646148304,-6.325929633041438,12.998896718091107,-36.51610434398306,-3.5666246120838,22.349315726958494,-8.81681319034473,24.900355726083262,24.472308080431805,-44.35076022085104
0.48,0.024024024024024024,13.916827528995853,-23.9498145917811,8.18016362079267,-6.628865990553391,16.773266811625703,25.99186105354604,-17.977349182528133,-6.325548551093063,12.99972009233157,-36.51926772069242,-3.5661585718765463,22.35002706115293,-8.816744597065032,24.90145791396133,24.474331617278793,-44.35074796687135
0.5,0.025025025025025023,13.91669449332801,-23.95140438097606,8.180169700845994,-6.629280977571097,16.77345227024933,25.99259302198807,-17.97869503746878,-6.3251403868749065,13.000555767715081,-36.52249955095796,-3.5656658086901256,22.35073060478229,-8.816658285692377,24.90256497815094,24.47640013765933,-44.35065801926389
