t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.0,0.0,-11.631679384740268,-38.565099954545985,33.09924154484292,-7.856885026041999,32.5401503902095,19.61160054060603,25.932234956490696,-28.47702853286559,-36.13683238576138,5.067569475581868,-28.817642707883195,15.60831005286894,-10.040863787234363,-0.5900147958975642,31.492405714031445
0.02,0.001001001001001001,-11.632150763471737,-38.566647049865516,33.100561130545216,-7.857200659173384,32.54144586211179,19.612384965481805,25.933270656353894,-28.47817034588267,-36.138282756064136,5.067770936268935,-28.818800835937928,15.60892820638237,-10.041266451237016,-0.5900421496492602,31.49366535379869
0.04,0.002002002002002002,-11.632643221990913,-38.568200993816845,33.10187013222302,-7.857508967022404,32.54275744912687,19.613223605141183,25.934345651806783,-28.47931674989096,-36.13975306943573,5.0679473823088355,-28.819990300373625,15.609534911399995,-10.041690740731202,-0.5900725722976728,31.49496358321372
0.06,0.003003003003003003,-11.633156536275614,-38.56976174059636,33.10316845496094,-7.857809922583136,32.54408507030936,19.614116434078053,25.93545997219956,-28.480467631411603,-36.14124331601333,5.0680987879698005,-28.821211062277047,15.610130007503537,-10.042136707691924,-0.590106083161706,31.496300372650545
0.08,0.004004004004004004,-11.633690472837728,-38.571329244328275,33.10445600566801,-7.858103500022015,32.545428641908295,19.615063423293044,25.93661364792964,-28.481622877081765,-36.142753485148454,5.068225129002651,-28.82246308283185,15.61071332855297,-10.042604406855935,-0.5901426997526525,31.497675692165128
0.1,0.005005005005005005,-11.634244788784097,-38.57290345907423,33.10573269310731,-7.858389674677172,32.546788077368,19.6160645402921,25.937806710381018,-28.482782373681978,-36.14428356536784,5.068326382649583,-28.82374632327395,15.611284702708854,-10.043093895673632,-0.5901824377726764,31.499089511459783
0.12,0.006006006006006006,-11.634819231880323,-38.57448433884276,33.10699842792672,-7.858668423057192,32.54816328732983,19.617119749082857,25.939039191861006,-28.483946008164146,-36.1458335443335,5.0684025276531495,-28.825060744845914,15.611843952455862,-10.043605234258136,-0.5902253111134439,31.500541799847063
0.14,0.007007007007007007,-11.635413540617504,-38.5760718375985,33.1082531226909,-7.858939722839281,32.5495541796347,19.618229010168847,25.940311125534365,-28.485113667680213,-36.14740340880172,5.068453544265435,-28.82640630875029,15.612390894627543,-10.044138485331507,-0.5902713318549042,31.502032526213206
0.16,0.008008008008008008,-11.63602744428193,-38.57766590927124,33.10949669191445,-7.859203552866858,32.55096065932647,19.619392280541526,25.941622545354793,-28.48628523961144,-36.148993144581276,5.068479414257417,-28.827782976102,15.612925340432321,-10.0446937141681,-0.5903205102642187,31.503561658981152
0.18,0.009009009009009009,-11.636660663027753,-38.57926650776476,33.1107290520962,-7.859459893146562,32.552382628656176,19.62060951367008,25.94297348599374,-28.487460611598312,-36.150602736490654,5.068480120928505,-28.829190707879686,15.613447095480774,-10.045270988535016,-0.5903728547948399,31.505129166073168
