t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47
0.0,0.0,3.3594989706733123,-38.864547084247384,24.922663886273792,-5.935341155635017,-10.247642984865974,31.442619959969164,15.839246438743118,-15.65383035659895,3.4723052570848782,-0.34423274399043724,34.14643418130501,25.09024347769871,17.48911051985253,1.034742093984555,4.886483823531142,34.5552671300902,6.419735386910836,-19.674666153523205,-18.079811830523955,-28.29023474020675,-40.06181066390649,-8.091496434223155,-10.18582211942795,-18.265630215216422,-40.23264207651505,-25.638519447221647,14.576042120617,20.861986183757974,6.312602880242297,31.5338788049015,9.889631272110337,30.57882794040872,25.411256244422216,-5.904927085829311,-33.77072705965822,-12.16816268637995,11.180475925569166,10.984987110472325,5.125578648221578,-19.66877524357909,2.823072446795117,-11.146816826707724,34.99262037094129,25.38226231060136,15.360428424884596,-22.699837043195085,-21.174358823424118,-38.14439109580657
0.02,0.001001001001001001,3.3596283458049476,-38.86610281868553,24.923655893886206,-5.9355823194013855,-10.248055691835171,31.44387703660664,15.839877123054777,-15.654458606566257,3.4724432516364705,-0.3442506029530867,34.147799684227856,25.09124255098574,17.489804187172734,1.0347834787751844,4.886673048634992,34.55664546102466,6.419988333196161,-19.67545318456825,-18.080535167902667,-28.291369646852793,-40.06341564873363,-8.091820387289532,-10.186235670599096,-18.266362302970496,-40.234251951495125,-25.639548873433423,14.57662275922226,20.86281448538347,6.3128524515997535,31.53513475688877,9.89002258286289,30.580048262956055,25.412272611325783,-5.9051692029409715,-33.77208142798486,-12.168651834530712,11.180923044287267,10.985425059208051,5.12578215695984,-19.669566287660135,2.823181536970951,-11.147267934498819,34.99401898647388,25.383275143987518,15.361041696998482,-22.700749782752528,-21.1752084691102,-38.1459181779864
0.04,0.002002002002002002,3.3597650220437663,-38.867635912526566,24.924652987915238,-5.935819914185128,-10.248467560514047,31.445108414903157,15.840520279103357,-15.655108937021424,3.472633863289113,-0.34430376391030015,34.149162753761,25.092221335008645,17.49053833298247,1.0348138676732035,4.886805079761702,34.558097384151836,6.420247472227187,-19.676222487570712,-18.081254390688905,-28.29249222061807,-40.065004929112725,-8.092150044610051,-10.186644652650882,-18.267139799070513,-40.23586196296107,-25.64057756462903,14.577208024312313,20.863675659284997,6.313045578086648,31.53633222376015,9.89041162198613,30.581252912466304,25.413280349768012,-5.905424839426135,-33.773387718826974,-12.169149000232228,11.181390312643243,10.985912656334396,5.125993939559158,-19.670376175430654,2.823301406392305,-11.147819400435928,34.99539849128709,25.384254239139747,15.361686405392353,-22.701573015067698,-21.176067867132346,-38.14745051723189
0.06,0.003003003003003003,3.3599089718212563,-38.86914647056273,24.925655259621053,-5.936053896990729,-10.248878565496172,31.446313905755623,15.841175913554613,-15.655781397329003,3.472877048721327,-0.34439217271687,34.15052342230899,25.093179815324564,17.491312998645903,1.0348333630950561,4.886879935500275,34.55962291155039,6.4205127967350215,-19.676973932162337,-18.0819695426621,-28.293602624189496,-40.066578707047064,-8.092485426288087,-10.187049069911842,-18.26796264153373,-40.23747190226424,-25.641605421852667,14.577797865624808,20.864569759317092,6.313182195989636,31.537471123669544,9.890798449109036,30.582441809816657,25.4142794819543,-5.905694084249877,-33.77464585498184,-12.169654125591236,11.181877609780582,10.986449752525322,5.12621393647,-19.671204934749266,2.823432065547829,-11.148471177620536,34.996758977659546,25.38519970754283,15.362362580199107,-22.702306760159153,-21.17693705984075,-38.148987950260384
0.08,0.004004004004004004,3.360060176439493,-38.870634601553704,24.926662793392147,-5.936284229767031,-10.249288683571615,31.447493321488746,15.841844043537678,-15.656476036979084,3.4731727699327477,-0.34451578103762864,34.15188172154149,25.09411797044987,17.492128216713912,1.0348420577554522,4.886897653359695,34.561222057274975,6.420784280617896,-19.677707391458302,-18.082680672524376,-28.294701014302124,-40.068137178578255,-8.09282654977755,-10.18744892893453,-18.26883076285295,-40.23908155098693,-25.64263235366028,14.578392232539318,20.86549684232894,6.313262247762785,31.53855137179284,9.891183127784954,30.583614872727154,25.415270025234154,-5.905977035090172,-33.775855758444685,-12.170167154699659,11.182384814294393,10.987036189206107,5.1264420865284945,-19.672052595813135,2.8235735260424177,-11.149223213067101,34.998100546134346,25.38611166219702,15.363070261484152,-22.702951022736716,-21.17781609027773,-38.15053032306736
0.1,0.005005005005005005,3.360218626056359,-38.87210041818077,24.927675666668257,-5.936510879434558,-10.249697893737583,31.44864647589984,15.842524696623826,-15.65719290557076,3.4735209942182887,-0.3446745463575272,34.153237682385246,25.095035771848647,17.492984010888264,1.0348400346966722,4.886858289742168,34.56289483729284,6.421061878927126,-19.678422742106946,-18.083387833918152,-28.295787541779124,-40.06968053378385,-8.093173429872325,-10.187844238497808,-18.269744089964064,-40.24069068100399,-25.643658276105313,14.578991074082328,20.86645696817331,6.313285682046784,31.53957288029637,9.891565725461854,30.584772015781983,25.416251992071395,-5.9062737983110125,-33.777017350416514,-12.170688033649865,11.182911804250185,10.987671798623818,5.126678326964279,-19.67291919112248,2.8237258006264954,-11.150075447582017,34.99942330550408,25.386990217570794,15.363809499301537,-22.703505792161497,-21.17870500215485,-38.15207749091147
0.12,0.006006006006006006,3.360384319674439,-38.87354403700474,24.92869394985518,-5.9367338179163,-10.250106177203824,31.449773184300053,15.843217910806878,-15.657932052792283,3.4739216941418785,-0.3448684319922458,34.15459133501921,25.0959331839211,17.493880395981563,1.0348273673135804,4.886761919912513,34.56464126942065,6.421345527845868,-19.67911986434006,-18.084091085448136,-28.296862351567455,-40.07120895677401,-8.093526078695776,-10.18823500960729,-18.270702544214682,-40.24229905454089,-25.644683112728245,14.57959433893238,20.867450199716718,6.313252453685788,31.540535558306498,9.891946313459245,30.585913150451038,25.41722539001314,-5.906584488939437,-33.77813055131277,-12.17121671055598,11.183458457200004,10.988356403915397,5.126922593402978,-19.673804755444117,2.8238889032267736,-11.15102781563041,35.00072737280096,25.38783548955205,15.364580353760319,-22.703971042404262,-21.17960383982395,-38.15362931829909
0.14,0.007007007007007007,3.360557265133588,-38.87496557842752,24.92971770623146,-5.936953022171929,-10.250513517392829,31.450873263551994,15.843923734485273,-15.65869352839795,3.4743748475097878,-0.3450974070993568,34.15594270887284,25.096810163991858,17.494817377872945,1.0348041193743491,4.886608637963673,34.566461373261454,6.42163514466074,-19.679798642023687,-18.084790490707636,-28.297925582769267,-40.07272262568695,-8.093884505690328,-10.188621255493922,-18.27170604133384,-40.24390642422824,-25.64570679454988,14.580201975425396,20.868476602850794,6.3131625237418945,31.54143931188035,9.892324966951744,30.587038185111666,25.418190221657568,-5.906909230646459,-33.7791952807728,-12.171753135581204,11.184024650195935,10.989089819173302,5.1271748198633045,-19.67470932577396,2.82406284897849,-11.15208024519091,35.00201287329211,25.388647595397643,15.365382895101169,-22.70434673200207,-21.18051264824209,-38.155185678968245
0.16,0.008008008008008008,3.3607374791071645,-38.87636516665736,24.93074699184692,-5.937168474235413,-10.250919899934784,31.45194653210371,15.844642226445833,-15.659477382181704,3.474880437343578,-0.3453614466900618,34.15729183262756,25.097666662298217,17.495794953459512,1.034770345036889,4.8863985567783335,34.568355170141835,6.421930627726323,-19.680458962709423,-18.085486118309248,-28.298977368668982,-40.074221712683325,-8.09424871760712,-10.189002991610726,-18.27275449140283,-40.24551253315276,-25.64672926006852,14.580813931560197,20.869536246504858,6.313015859507254,31.542284043977595,9.8927017649593,30.58814702507056,25.419146484620533,-5.9072481557319385,-33.78021145767002,-12.172297260971117,11.184610259801,10.989871849508724,5.127434938748763,-19.675632941298534,2.824247654259121,-11.153232657598556,35.00327994047991,25.38942665368125,15.366217203783288,-22.704632804013144,-21.181431472930353,-38.15674645587205
0.18,0.009009009009009009,3.3609249871019418,-38.87774292967764,24.931781855412993,-5.937380161256004,-10.251325312657263,31.452992810019012,15.845373455849236,-15.660283663947448,3.475438451852685,-0.3456605316415227,34.158638734221455,25.09850262197838,17.496813110603412,1.0347260888609786,4.886131807986608,34.57032268304914,6.422231856422636,-19.681100717686192,-18.086178041919887,-28.30001783675607,-40.075706383939234,-8.094618718495754,-10.189380235627672,-18.273847798827195,-40.24711711490453,-25.647750455260994,14.581430155004197,20.87062920265967,6.3128124345138055,31.5430696544333,9.893076790344075,30.589239572585708,25.420094171501027,-5.90760140511342,-33.78117900012285,-12.17284904109293,11.18521516209743,10.990702291112386,5.127702880833947,-19.67657564335539,2.824443336723577,-11.154484967376035,35.004528716107444,25.390172784239525,15.367083370581705,-22.70482918596996,-21.18236035992654,-38.1583115411615
