t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37
0.0,0.0,2.135534159824823,13.680166501310921,4.649665431753559,3.213082575408683,-0.1064540951586505,34.078215433047006,-19.59514604989322,19.67376961991843,20.960091479311675,38.34200989348393,-31.112453547849253,16.624573492827626,15.769497935015462,2.0222337270160966,-30.091985064533585,-31.178819570658927,-20.929509038772146,28.140467853975018,-21.467845345846023,-23.39201172843224,-6.522116557663399,3.8327586139974996,20.52400315407372,28.721184813397517,-13.270569692948623,37.23532872982215,-32.52661896825918,-4.805306753821191,-18.521544924290986,-7.32334210416055,0.666485829115361,4.92706222417053,-1.777402349324068,-17.483418924506026,-17.197194687081904,-15.961514610036426,23.03212934741719,-1.6285644690773167
0.02,0.001001001001001001,2.1356164278201524,13.680710592935503,4.649850577495099,3.213210205801415,-0.10645972656711629,34.07957593209988,-19.59593141460083,19.674556042540864,20.96092771213887,38.34354252599298,-31.113703566140703,16.625232500684106,15.770128471469636,2.0223102237438875,-30.093192342692223,-31.180072365786884,-20.930350409383525,28.141590030522867,-21.468708473141525,-23.392949837209052,-6.522381805612602,3.8329067415280766,20.524821188318562,28.722327751300902,-13.271105565782255,37.23681196434296,-32.527921098873954,-4.805502240163147,-18.5222917269491,-7.323639119027811,0.6665070797820337,4.927253206654099,-1.7774746112108422,-17.484119788803845,-17.197888062608733,-15.962158764928898,23.03304586818998,-1.6286317913053387
0.04,0.002002002002002002,2.1357657302595654,13.68123270382452,4.6500865970758305,3.2133183826612135,-0.10652537902583052,34.08089437648565,-19.59672760942993,19.67536372234614,20.96173489627067,38.34510819311256,-31.11488634533384,16.62586987139532,15.770778044336613,2.022419055220624,-30.094387122789453,-31.181273494280955,-20.931208145004515,28.142645446114436,-21.4696142843201,-23.39398743529157,-6.5226425970529585,3.833073382742913,20.525573946709052,28.723450769731514,-13.271597063812314,37.23828751944544,-32.52923404439982,-4.80571361094631,-18.523086154845068,-7.323902028263783,0.666609846447672,4.927420753300446,-1.7775560415167102,-17.484791017001605,-17.198561975541164,-15.962736999481072,23.033979200018468,-1.628738756588152
0.06,0.003003003003003003,2.1359820768250724,13.681732813035548,4.650373482186149,3.2134071493538703,-0.10665114513852857,34.08217103386343,-19.597534656891085,19.67619272839966,20.962513081023314,38.34670652027212,-31.116001798100896,16.62648557563007,15.771446740395227,2.0225602276014323,-30.09556911111357,-31.18242293142787,-20.932082324967983,28.143634105241468,-21.470562873501304,-23.39512457712805,-6.522898938729544,3.833258517463046,20.52626133691791,28.724553876922236,-13.272044193637988,37.239755286335196,-32.530557832335504,-4.805940822731534,-18.523928154217828,-7.324130891203354,0.6667940063478484,4.927564852375983,-1.7776466011101604,-17.485432460889076,-17.199216471822993,-15.963249255826812,23.034929375705996,-1.6288854125480046
0.08,0.004004004004004004,2.136265471000968,13.682210899785012,4.650711229028636,3.213476544376194,-0.10683711027580292,34.083406157774974,-19.598352577720913,19.67704313259809,20.96326231954138,38.348337138600314,-31.11704984091805,16.627079583015743,15.772134636804672,2.022733746732501,-30.09673802043434,-31.183520645494543,-20.93297303099777,28.144556013259063,-21.471554343278264,-23.39636131897613,-6.523150835198193,3.833462115962377,20.526883277877054,28.72563708059299,-13.272446964558092,37.241215157682,-32.53189248923086,-4.806183822402751,-18.524817670250904,-7.324325770995502,0.667059446516179,4.927685492390309,-1.7777462495843173,-17.486043980830157,-17.199851588858746,-15.963695471581048,23.035896432215427,-1.6290718115939922
0.1,0.005005005005005005,2.136615910067766,13.68266694341198,4.651099838284736,3.213526601339682,-0.10708335255696869,34.08459998758955,-19.59918139085087,19.677915009650647,20.963982668759837,38.349999684995524,-31.118030394061826,16.627651862115027,15.772841801092168,2.0229396181958452,-30.097893570116817,-31.184566597631328,-20.933880347169367,28.145411176359833,-21.472588804664,-23.397697718722505,-6.523398288880718,3.833684138964637,20.527439699709678,28.726700387947314,-13.27280538860643,37.242667027592475,-32.533238040754284,-4.806442547155976,-18.52575464702479,-7.324486734611381,0.6674060638068978,4.927782662103299,-1.7778549452806507,-17.48662544573367,-17.20046735549204,-15.964075579809945,23.03688041065984,-1.6292980109496664
0.12,0.006006006006006006,2.1370333850858216,13.683100923346174,4.651539315078618,3.213557348955558,-0.10738994282605079,34.08575274845435,-19.60002111337754,19.678808437061228,20.96467418936635,38.351693802190006,-31.118943381613395,16.628202380402815,15.773568291139146,2.023177847350939,-30.099035486230868,-31.18556074177946,-20.93480435986859,28.14619960155483,-21.473666377037837,-23.399133835674505,-6.52364130012159,3.8339245376404847,20.52793054367119,28.72774380566946,-13.27311948059365,37.24411079158341,-32.534594511761185,-4.8067169244861265,-18.52673902746404,-7.324613852850804,0.667833764904525,4.927856350529758,-1.7779726453123634,-17.48717673302495,-17.20106379198422,-15.964389509012646,23.037881356291845,-1.6295640726831733
0.14,0.007007007007007007,2.13751788086863,13.683512819080185,4.652029668938144,3.2135688110211986,-0.10775694462191107,34.08686465125022,-19.600871760534464,19.679723495111457,20.965336945763763,38.35341913880767,-31.119788731470738,16.628731104243258,15.77431415516588,2.0234484393731944,-30.100163501656425,-31.186503024582734,-20.935745157748155,28.14692129666128,-21.474787188091884,-23.400669730323475,-6.52387986724607,3.8341832536047424,20.528355762099217,28.728767339921948,-13.273389258155623,37.24554634655563,-32.53596192636373,-4.80700687217169,-18.527770753279135,-7.324707200347158,0.6683424663207879,4.927906546941634,-1.7780993055874887,-17.487697728618294,-17.201640909993255,-15.964637183114615,23.038899318491445,-1.6298700637399375
0.16,0.008008008008008008,2.1380693759457867,13.683902610145969,4.652570913752847,3.2135610064079683,-0.10818441414254279,34.087935892552515,-19.601733345665505,19.680660266844598,20.965971006032838,38.35517534941555,-31.120566375368686,16.62923799886703,15.775079431714545,2.0237513992892886,-30.10127735618436,-31.18739338530325,-20.936702831682222,28.147576270297154,-21.475951373777526,-23.40230546407989,-6.524113986619797,3.834460218913781,20.528715318372726,28.729770996343685,-13.273614741808409,37.246973590768484,-32.53734030800169,-4.807312298257282,-18.528849764903146,-7.324766855570777,0.6689320943789469,4.927933240867802,-1.7782348808317288,-17.48818832689025,-17.202198712552896,-15.964818521472672,23.039934350752528,-1.630216055977911
0.18,0.009009009009009009,2.138687842515608,13.684270276095603,4.653163067728811,3.21353394905049,-0.10867240020356911,34.08896665459696,-19.602605880199793,19.681618838050376,20.966576441895157,38.356962094568985,-31.121276248906753,16.629723028348774,15.775864149630626,2.024086732009335,-30.102376796612983,-31.18823175574128,-20.93767747471887,28.148164531882653,-21.477159078251912,-23.40404109898014,-6.524343652709871,3.8347553560630576,20.52900918688033,28.730754780048525,-13.273795955009803,37.24839242381495,-32.538729679514454,-4.807633101034123,-18.52997600142322,-7.324792900830788,0.6696025851856656,4.927936422091414,-1.7783793246110684,-17.488648430653775,-17.202737194052094,-15.964933438891768,23.040986510667864,-1.6306021262054091
