t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
0.2,0.01001001001001001,32.6984193523229,-32.748781283139834,-10.265588518359436,-1.9026161819004366,-24.386120477226502,-2.7002792648551304,1.6097211663288211,-20.74565583762776,-8.070289532079524,-17.4064949179834,39.95230098899393,-20.819399382492172,-11.299641151307476,39.0233663616989,32.048743129887114,36.60775196766794,19.983230924483234,20.27682648449529,17.233873546164666,17.019824560534435,4.363226552289651,-9.701229284725446,11.559402337363323,2.446109484377492,-16.55234662682948,32.75126072833589,-15.575866086848357,-17.91188994547925,-37.3217641529801,-27.74649745291017,27.583322061534325,-8.290354249162105,38.82360641575912,-28.434646841738573,-27.836381533353848,-31.23083505821414
0.22,0.011011011011011011,32.69968787135447,-32.75102987041893,-10.266183637501141,-1.9030056547771041,-24.386689032725656,-2.7005867276580378,1.6094592498323217,-20.746853435394872,-8.070692670040936,-17.407043193165507,39.95344301029552,-20.82058163396176,-11.299561397071072,39.02577191616037,32.050907714449686,36.60930940196297,19.984206720554774,20.277931687733833,17.234581849073315,17.020216267789756,4.363668919756437,-9.701856567623219,11.559877720053583,2.4463773820568195,-16.55298647979084,32.75251761473214,-15.575924045371673,-17.912671866866276,-37.323459980381756,-27.747627908928887,27.58431851193598,-8.290652421779079,38.82526916127883,-28.43631310848983,-27.8377341302438,-31.231782953806544
0.24,0.012012012012012012,32.70095350937303,-32.7533715021921,-10.266796592931062,-1.9034259277324035,-24.38721576070305,-2.7009151046352815,1.6091658174981658,-20.748087559412248,-8.071105149959237,-17.407575521597103,39.95454018077627,-20.82179951288747,-11.29942713712684,39.028260731059916,32.05316064716442,36.61087706683063,19.985200940766838,20.27906831113666,17.235291453723168,17.02057797584455,4.364137775225296,-9.702507561126739,11.56035465520645,2.4466627556894185,-16.553623014253226,32.75376904875272,-15.575925293720628,-17.913459829082345,-37.325175497375405,-27.748759970698885,27.58530470991084,-8.290948047556544,38.826943829845746,-28.438031741009485,-27.83911030832661,-31.232700093453563
0.26,0.013013013013013013,32.702216430402494,-32.755805970794604,-10.26742726386628,-1.9038769900884291,-24.38770049268401,-2.7012645786228084,1.6088410746698643,-20.749358226199025,-8.071527293687092,-17.40809177850075,39.955592599979994,-20.82305322784138,-11.299238178174994,39.03083244122777,32.05550184583616,36.61245503833774,19.98621368156586,20.280236643353742,17.236002125018427,17.020909433424052,4.364632898330087,-9.70318230576871,11.560833166313628,2.4469656506923516,-16.554256140302094,32.75501497480945,-15.575869928460143,-17.914253741911214,-37.32691066133995,-27.74989357997502,27.586280664651216,-8.291241319897695,38.82863051829871,-28.439802721986215,-27.840510042357295,-31.23358646142994
0.28,0.014014014014014014,32.703476803193375,-32.758333056631585,-10.268075523541857,-1.9043588313341049,-24.388143059777743,-2.70163533222202,1.6084852371359526,-20.750665449128515,-8.071959437887955,-17.40859183612915,39.95660038909457,-20.82434299504099,-11.29899432320241,39.03348666166112,32.05793121745538,36.614043392633604,19.987245049256515,20.28143698077739,17.236713620698648,17.021210380103927,4.365154053028401,-9.703880844733932,11.56131327733916,2.4472861176534226,-16.55488576844744,32.75625534582493,-15.575758057374125,-17.915053511774953,-37.3286654283469,-27.751028681857125,27.5872463867823,-8.29153244151375,38.83032933042725,-28.441626031186548,-27.841933309565785,-31.234442040345165
0.3,0.015015015015015015,32.70473480134302,-32.76095252804818,-10.268741239039956,-1.9048714411713514,-24.388543292710253,-2.7020275478423055,1.6080985311982967,-20.752009238430976,-8.072401934176414,-17.409075563642247,39.957563691024305,-20.825669038427282,-11.29869537151031,39.03622298742286,32.060448658021926,36.615642205895355,19.98829516006692,20.282669627651494,17.237425691351774,17.021480546174896,4.365700987521557,-9.704603223859076,11.561795012634066,2.44762421230723,-16.555511809628776,32.75749012333721,-15.57558979959636,-17.91585904170066,-37.3304397531194,-27.752165224828754,27.588201888376872,-8.291821624562319,38.83204037698502,-28.443501645231645,-27.84338008965827,-31.235266811104385
0.32,0.016016016016016016,32.705990603423274,-32.763664141196806,-10.269424271114591,-1.9054148095644161,-24.388901021858246,-2.702441407746627,1.6076811937420794,-20.75338960119681,-8.07285514926255,-17.40954282698057,39.95848267046501,-20.827031589745747,-11.29834111874543,39.03904099354095,32.063054052362325,36.617251554272016,19.989364140216153,20.283934896184466,17.23813808042774,17.021719652502313,4.366273434172632,-9.705349491631036,11.562278396845862,2.4479799955075388,-16.556134175217927,32.758719277607405,-15.575365285748488,-17.91667023128425,-37.33223358898897,-27.753303160796722,27.589147182971086,-8.292109090792833,38.83376377570405,-28.445429537365456,-27.844850364816544,-31.236060752867
0.34,0.017017017017017015,32.707244393115644,-32.766467639902096,-10.270124474012226,-1.9059889267923904,-24.389216077283976,-2.7028770941000815,1.6072334723072117,-20.754806541380223,-8.07331946510029,-17.4099934887349,39.95935751398154,-20.82843088863021,-11.297931356934704,39.04194023490918,32.065747273941014,36.618871513827216,19.990452125984152,20.285233106665764,17.238850524252687,17.021927410380723,4.366871109422457,-9.706119699183843,11.562763454822793,2.4483535331958595,-16.556752777019696,32.759942787730516,-15.575084658084942,-17.91748697665128,-37.33404688784997,-27.754442445131428,27.590082285581218,-8.29239507169903,38.835499651309725,-28.44740967721435,-27.846344119695278,-31.2368238430029
0.36,0.018018018018018018,32.708496359354115,-32.769362755523986,-10.270841695288476,-1.9065937835049398,-24.38948828877101,-2.7033347890213415,1.6067556251609123,-20.756260059803335,-8.073795279039718,-17.410427408012314,39.96018843008755,-20.82986718268946,-11.29746587452353,39.04492024618993,32.06852818466595,36.62050216048057,19.99155926378392,20.286564587586078,17.239562752043906,17.022103521383368,4.367493713703554,-9.706913900294039,11.563250211512688,2.448744896366103,-16.557367527270284,32.76116064174942,-15.574748070644683,-17.91830917041474,-37.33587960011175,-27.755583036708025,27.591007212721333,-8.292679808678532,38.83724813553654,-28.44944203053841,-27.847861341417218,-31.237556057046262
0.38,0.01901901901901902,32.709746696475605,-32.772349206819456,-10.271575775621137,-1.907229370781277,-24.389717485860867,-2.7038146746368956,1.6062479213711827,-20.75775015416089,-8.074283003983311,-17.410844440298597,39.960975649327246,-20.831340727596597,-11.296944456417673,39.04798054171993,32.07139663468918,36.622143569947696,19.9926857102361,20.28792967576112,17.24027448592552,17.022247677206632,4.368140931351939,-9.707732151374485,11.56373869185625,2.4491541610252,-16.557978338633454,32.762372836771995,-15.574355689409618,-17.919136701629782,-37.33773167464843,-27.75672489794842,27.591921982421756,-8.292963553199549,38.839009367144634,-28.451526558974546,-27.84940201956621,-31.238257368646906
0.4,0.02002002002002002,32.71099560437828,-32.775426699803525,-10.272326548619793,-1.9078956801924012,-24.389903497890536,-2.7043169331379855,1.605710640880902,-20.75927681902552,-8.07478306854608,-17.41124443731718,39.96171942435872,-20.83285178718099,-11.296366884028846,39.05112061541952,32.0743524622028,36.62379581767891,19.993831632245918,20.2893287164591,17.24098544094502,17.022359559509464,4.368812430516751,-9.708574511466518,11.564228920674669,2.4495814081495477,-16.558585124194405,32.763579379091475,-15.5739076924695,-17.919969455745296,-37.33960305874641,-27.757867994864146,27.592826614248292,-8.293246566974721,38.84078349193702,-28.45366321977161,-27.85096614617799,-31.23892774951907
0.42,0.02102102102102102,32.71224328868775,-32.778594927609966,-10.273093840632287,-1.908592703866633,-24.390046154030745,-2.7048417468401547,1.6051440745822574,-20.76084004585366,-8.07529591721959,-17.41162724688454,39.96242003003861,-20.83440063352277,-11.29573293532402,39.05433994070653,32.07739549323097,36.625458978796544,19.99499720708249,20.290762063531808,17.241695325090678,17.022438839747732,4.369507863067639,-9.709441042230413,11.564720922551382,2.4500267236371607,-16.559187797451255,32.76478028431,-15.573404270193166,-17.92080731455232,-37.34149369804948,-27.759012297100128,27.59372112932207,-8.293529122142157,38.84257066277756,-28.45585196551769,-27.85255371572871,-31.239567169387634
0.44,0.022022022022022022,32.71348996093124,-32.78185357035241,-10.273877470548316,-1.9093204345584716,-24.390145283325026,-2.705389298245302,1.604548524391215,-20.762439822992196,-8.075822010539808,-17.411992712762196,39.96307776350775,-20.83598754704979,-11.295042384878512,39.057637970415435,32.0805255414185,36.62713312803085,19.996182622460495,20.292230079549388,17.24240383930993,17.022485179003514,4.370226864499856,-9.710331807934057,11.565214721707815,2.4504901982553826,-16.559786272304137,32.76597557746543,-15.572845625405899,-17.921650156129203,-37.34340353650163,-27.760157777979348,27.594605550339942,-8.293811501453671,38.84437103960968,-28.45809274385982,-27.85416472512115,-31.24017559593162
0.46,0.023023023023023025,32.71473583871994,-32.78520229498637,-10.274677249600451,-1.9100788657207997,-24.390200714729463,-2.7059597701061433,1.6039243033217387,-20.764076135685865,-8.076361825258791,-17.4123406745053,39.963692944277405,-20.83761281663691,-11.294295003932882,39.06101413672279,32.08374240781666,36.628818339654586,19.99738807662422,20.293733135938755,17.243110677528787,17.022498227809333,4.370969053836991,-9.711246875439791,11.56571034187294,2.450971927584028,-16.56038046304181,32.76716529316142,-15.572231973572748,-17.92249785478345,-37.34533251628744,-27.761304414548473,27.595479901595343,-8.294093998470291,38.84618478947575,-28.46038549721628,-27.855799173668522,-31.240752994725018
0.48,0.024024024024024024,32.71598114593954,-32.788640755172835,-10.275492981162866,-1.9108679915804663,-24.3902122771531,-2.7065533454929773,1.6032717355594492,-20.765748966085496,-8.076915854520157,-17.412670967307907,39.96426591431569,-20.839276739707508,-11.29349056045369,39.06446785107974,32.087045880666885,36.630514687416145,19.998613778434017,20.295271613125706,17.24381552667233,17.022477625967298,4.371734033531268,-9.71218631418931,11.56620780614647,2.45147201195381,-16.560970284325737,32.76834947570073,-15.57156354298756,-17.92335028099023,-37.34728057777012,-27.76245218762444,27.596344208999486,-8.294376917765051,38.84801208653714,-28.46273016248179,-27.857457063075838,-31.241299329174744
0.5,0.025025025025025023,32.71722611294912,-32.792168591144055,-10.276324460548095,-1.911687807217271,-24.390179799498913,-2.7071702078626427,1.6025911565344162,-20.76745829325717,-8.077484608038331,-17.4129834218449,39.964797038133796,-20.84097962233712,-11.29262881919814,39.06799850415265,32.09043573518307,36.63222224447133,19.99985994745513,20.296845900680704,17.244518066686364,17.022423002363187,4.37252138936135,-9.713150196186577,11.566707136855504,2.4519905563799127,-16.561555651171567,32.7695281792219,-15.570840574967528,-17.924207301327424,-37.34924765942716,-27.76360108184205,27.59719850010282,-8.294660575133127,38.849853112095005,-28.46512667072576,-27.859138397418793,-31.24181456045576
0.52,0.026026026026026026,32.718470976788545,-32.79578542957215,-10.277171474802135,-1.9125383086463783,-24.390103110705322,-2.7078105411295597,1.6018829129927739,-20.76920409319237,-8.078068612281545,-17.413277864110732,39.96528670287159,-20.842721779359056,-11.291709541782632,39.07160546577269,32.093911733333094,36.633941083313665,20.001126814048906,20.298456397468378,17.24521797056028,17.022333974775414,4.3733306903275615,-9.714138595978644,11.567208355404418,2.4525276704905594,-16.562136478927957,32.770701467839146,-15.570063324053008,-17.925068778407205,-37.35123369778354,-27.764751085702596,27.59804280411662,-8.294945297809361,38.85170805461166,-28.46757494688394,-27.860843183120096,-31.242298647443203
0.54,0.02702702702702703,32.71971598139437,-32.79949088344124,-10.27803380249823,-1.9134194929041888,-24.389982039788134,-2.708474529738738,1.6011473630668422,-20.77098633881919,-8.078668410658569,-17.413554115254925,39.96573531838207,-20.844503534471855,-11.290732486755298,39.07528808489543,32.09747362362041,36.63567127570335,20.002414619466453,20.300103511800703,17.24591490435116,17.022210149678916,4.374161488544467,-9.71515159063431,11.567711482117813,2.4530834684504303,-16.562712683252652,32.77186941578564,-15.56923205821235,-17.925934570804053,-37.353238627342606,-27.765902191623542,27.598877151934634,-8.295231424693219,38.85357710973262,-28.470074909443703,-27.862571428923186,-31.24275154664147
0.56,0.028028028028028028,32.72096137782453,-32.80328455192376,-10.278911213529671,-1.9143313581376915,-24.389816415882855,-2.709162358740632,1.600384876343438,-20.772805000014696,-8.079284563709162,-17.41381199141441,39.96614331731433,-20.84632522034844,-11.289697409672476,39.07904568957136,32.101121140866425,36.637412892594746,20.00372361594466,20.301787661593913,17.246608527209254,17.02205112204392,4.375013319130706,-9.716189259720508,11.568216536076312,2.453658068878784,-16.56328418008575,32.77303210756004,-15.56834705905151,-17.92680453297914,-37.3552623805144,-27.767054395989327,27.59970157615464,-8.295519306581248,38.85546048030923,-28.472626470123277,-27.8643231458633,-31.24317321211017
0.58,0.029029029029029027,32.72220742449182,-32.80716602026165,-10.27980346890196,-1.9152739036973268,-24.389606068287303,-2.7098742138677165,1.5995958339300567,-20.774660043618535,-8.079917649298228,-17.41405130354276,39.96651115519435,-20.84818717874681,-11.288604063179221,39.082877586928305,32.1048540059945,36.639166004062425,20.005054066804668,20.303509274529112,17.247298491404788,17.021856475129592,4.3758857000960045,-9.717251685276347,11.568723534944963,2.4542515947621237,-16.563850885620088,32.77418963807642,-15.567408622028129,-17.927678515201027,-37.357304887541645,-27.76820769920328,27.600516111099836,-8.295809306407092,38.85735837642196,-28.47522953354524,-27.866098347235823,-31.243563595386888
0.6,0.03003003003003003,32.72345438740636,-32.81113485965309,-10.28071032052471,-1.9162471302333808,-24.3893508265044,-2.7106102816126607,1.5987806285186057,-20.776551433447857,-8.08056826281365,-17.41427185723635,39.96683931050335,-20.8500897606221,-11.287452197093813,39.086783063166855,32.10867192581635,36.64093067922584,20.006406246552736,20.305268788216633,17.247984442356216,17.02162578027259,4.376778132225278,-9.7183389517847,11.569232494794065,2.4548641733612646,-16.564412716268645,32.775342112817455,-15.566417056669836,-17.928556363462583,-37.35936607642324,-27.769362105740736,27.60132079283993,-8.296101799489113,38.85927101540422,-28.47788399690458,-27.867897048561883,-31.243922645406567
0.62,0.031031031031031032,32.72470254042715,-32.81519062714562,-10.281631511003642,-1.917251039795941,-24.389050520285068,-2.7113707493079597,1.5979396644463721,-20.778479130313663,-8.081237017367833,-17.41447345255749,39.96712828475301,-20.852033326239834,-11.286241558496318,39.09076138356967,32.11257459282182,36.6427069861725,20.00778044098357,20.30706665036409,17.248666018659947,17.021358596670453,4.377690098959714,-9.719451146141237,11.569743429912139,2.4554959361126443,-16.564969588628898,32.77648964799095,-15.56537268679644,-17.92943791939407,-37.36144587283528,-27.770517624203347,27.602115659211815,-8.296397173785717,38.861198621866734,-28.480589749631726,-27.8697192675511,-31.24425030841754
0.64,0.03203203203203203,32.72595216552284,-32.81933286553623,-10.282566773433066,-1.9182856359384346,-24.388704979671136,-2.7121558052068915,1.5970733577539054,-20.780443092038663,-8.081924544002906,-17.41465588385456,39.96737860255701,-20.854018245290142,-11.284971891821195,39.09481179252576,32.11656168497273,36.64449499187974,20.009176947286058,20.308903318948158,17.249342852121575,17.02105447115989,4.3786210662747465,-9.720588357620802,11.570256352610839,2.456147018523724,-16.565521419444018,32.7776323706897,-15.564275850745728,-17.930323020172317,-37.36354420004958,-27.771674267374653,27.60290074983974,-8.296695830158434,38.86314142772254,-28.48334667305083,-27.8715650240615,-31.24454652789403
0.66,0.03303303303303303,32.727203553041875,-32.823561103279275,-10.28351583118922,-1.9193509238247748,-24.388314035038132,-2.7129656385656524,1.5961821362395028,-20.78244327347676,-8.082631491899605,-17.4148189395792,39.96759081169849,-20.856044897002782,-11.283642938953973,39.098933513570735,32.1206328655019,36.64629476213506,20.01059607415147,20.31077926239007,17.25001456778867,17.020712937989924,4.379570482554809,-9.721750677841015,11.570771273021528,2.45681756006233,-16.566068125560836,32.77877041905464,-15.563126901602532,-17.9312114984259,-37.36566097884974,-27.772832052276964,27.603676106154836,-8.296998182642847,38.865099672212445,-28.486154640033753,-27.873434340056463,-31.244811244445014
0.68,0.03403403403403403,32.72845700199214,-32.827874854402886,-10.28447839772488,-1.920446910340139,-24.38787751713787,-2.7138004397265276,1.5952664395099854,-20.78447962653422,-8.083358528589846,-17.414962402100592,39.96776548319273,-20.85811367026271,-11.282254439331995,39.10312574944401,32.12478778271819,36.648106361454985,20.012038141884094,20.312694959734795,17.250680783985146,17.02033351858991,4.3805377784647455,-9.722938200723004,11.57128819888327,2.457507704039781,-16.566609623884485,32.77990394244124,-15.561926207430723,-17.932103182136245,-37.36779612744466,-27.773991000229568,27.604441771413878,-8.297304658727448,38.867073601931025,-28.48901351465013,-27.87532723955873,-31.245044395719404
0.7000000000000001,0.035035035035035036,32.7297128203302,-32.83227361843472,-10.285454176365638,-1.9215736042054,-24.38739525714068,-2.714660400201936,1.5943267190274593,-20.78655210019271,-8.08410634017297,-17.415086047516883,39.96790321134452,-20.860224963725976,-11.280806130049243,39.10738768216403,32.129026069818465,36.649929853002575,20.013503482514352,20.314650900833886,17.251341112347244,17.019915721332428,4.381522366817782,-9.724151022449114,11.571807135321984,2.4582175974876495,-16.56714583132959,32.78103310158925,-15.560674151507813,-17.93299789453461,-37.369949561379556,-27.77515113690834,27.605197790717202,-8.29761569964052,38.86906347085313,-28.491923151813882,-27.87724374860135,-31.24524591630737
0.72,0.036036036036036036,32.73097132526032,-32.83675688033774,-10.286442860108245,-1.922731016095235,-24.386867086677185,-2.7155457127591958,1.5933634381517614,-20.788660640534204,-8.084875631535674,-17.415189645463766,39.96800461379969,-20.86237918593568,-11.279297745965238,39.11171847312243,32.133347344707616,36.65176529850344,20.014992439914362,20.316647586531996,17.251995157861174,17.019459041291043,4.382523642439907,-9.725389241417513,11.572328084620459,2.4589473910280084,-16.567676664767934,32.782158068795624,-15.559371132561772,-17.93389545399479,-37.3721211934444,-27.77631249240678,27.605944211025626,-8.297931760645143,38.87106954036087,-28.494883396926692,-27.879183895175576,-31.24541573763771
0.74,0.037037037037037035,32.7322328435434,-32.84132411045685,-10.287444131421466,-1.9239191587599302,-24.386292837879495,-2.7164565715058457,1.5923770721782968,-20.790805190767937,-8.085667126575668,-17.415272958920262,39.968070331590106,-20.864576755437742,-11.277729019818022,39.116117263198205,32.13775120982747,36.653612758160385,20.01650536991599,20.31868552885698,17.25264251890239,17.01896295999299,4.383540982030555,-9.726652958193526,11.572851045978965,2.459697238737013,-16.568202040972476,32.78327902809063,-15.558017565009711,-17.93479567392158,-37.37431093357984,-27.77747510129854,27.606681081176273,-8.298253311342423,38.8730920792711,-28.4978940855188,-27.88114770917559,-31.24555378787118
0.76,0.03803803803803804,32.733497711815886,-32.84597476447715,-10.288457662049842,-1.9251380471509059,-24.385672343421636,-2.7173931719753472,1.5913681083709814,-20.79298569125953,-8.086481568429024,-17.41533574401176,39.96810102917162,-20.86681810089618,-11.276099682341211,39.12058317289281,32.14223725199573,36.65547229056663,20.01804264043138,20.320765251213594,17.253282787276557,17.01842694516674,4.38457374401943,-9.727942275457593,11.573376015266165,2.460467298001675,-16.56872187655765,32.784396175417235,-15.556613879198048,-17.935698362634774,-37.37651868878053,-27.778639002701482,27.607408451897193,-8.298580835983064,38.87513136386331,-28.500955042887664,-27.883135222340094,-31.245659991789594
0.78,0.03903903903903904,32.734766276918904,-32.85070828339455,-10.2894831128208,-1.9263876985499757,-24.38500543655912,-2.718355711212991,1.590337045990015,-20.795202079562323,-8.087319719701272,-17.415377749810318,39.968097394454375,-20.86910366120759,-11.27440946238512,39.125115302487146,32.1468050422559,36.657343952617666,20.01960463157598,20.32288728858066,17.253915548262178,17.017850450484517,4.385621268419352,-9.7292572979497,11.57390298476002,2.4612577293696805,-16.56923608791576,32.785509718813486,-15.555160521643746,-17.93660332324873,-37.37874436299583,-27.77980424034334,27.608126375820664,-8.298914833787407,38.87718767790803,-28.50406608373489,-27.88514646819062,-31.24573427068063
0.8,0.04004004004004004,32.73603889623764,-32.85552409349964,-10.290520133455543,-1.9276681327023646,-24.38429195116748,-2.7193443878618284,1.5892843963142187,-20.79745429045107,-8.088182362702252,-17.415398718132295,39.96806013882479,-20.871433885614543,-11.27265808704194,39.12971273222141,32.15145413573931,36.65922779942172,20.02119173579407,20.325052187711716,17.25454038065493,17.017232915299754,4.3866828766749535,-9.730598132410138,11.574431942878375,2.462068696392118,-16.569744591149444,32.78661987859808,-15.553657955276252,-17.937510353547342,-37.38098785702799,-27.78097086262899,27.608834907495048,-8.299255819274054,38.879261312695675,-28.50722701180201,-27.887181481966593,-31.24577654221817
0.8200000000000001,0.04104104104104104,32.73731593805115,-32.8604216063754,-10.291568362384147,-1.9289793719535,-24.38353172177961,-2.720359402248433,1.5882106826576816,-20.799742255958144,-8.089070299684744,-17.415398383333304,39.967989997158696,-20.873809233817497,-11.270845281774962,39.13437452249862,32.15618407154027,36.661123884208884,20.02280435798678,20.327260507339012,17.255156856813656,17.01657376437959,4.387757871507071,-9.731964887516462,11.574962873898915,2.4629003654589763,-16.57024730200004,32.78772688755892,-15.552106659679696,-17.938419245854384,-37.38324906842759,-27.78213892270947,27.609534103395124,-8.299604322597215,38.88135256706577,-28.51043761950552,-27.88924030055705,-31.245786720338078
