t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
0.0,0.0,-23.513691404686845,33.606803699089134,14.492188393148638,7.551166554503914,-34.27183525567495,-15.749751747727176,-10.278907718474008,24.567855751104588,23.750561016825227,3.2738903355525064,-35.99395170524056,9.953632189714765,11.00818738861239,-0.16444931979274907,34.397829580306094,-17.91491743066851,2.294334482984087,6.111291261294588,20.33590346708811,-23.56209858629626,30.32829362378281,13.164352781647377,-38.19386284375061,-10.138775949608398,19.51209114823938,-10.108544445059954,-10.783438470269644,-1.79738587830489,-9.669812821875176,-14.797409020531141,-33.034889092466805,8.774360407344384,29.53572299696128
0.02,0.001001001001001001,-23.514634461991285,33.60814507114331,14.492762967414533,7.551465873069468,-34.273211621919295,-15.750382891174937,-10.279322697696319,24.568838081496246,23.751510876330006,3.27402078765215,-35.99539773541428,9.954028666907519,11.008622029238536,-0.16445876443883733,34.399199236648016,-17.915634178618934,2.294420674543477,6.111534115153716,20.33671273054044,-23.563046300364256,30.329500747450147,13.164875776956254,-38.19539247521353,-10.13918176773206,19.512866417334845,-10.108952959310477,-10.783870452064692,-1.7974616099521115,-9.670203744635488,-14.79800205181459,-33.036211813146544,8.774705683517347,29.536899177863223
0.04,0.002002002002002002,-23.515535641875555,33.609421066895976,14.493346675121703,7.551788186372565,-34.274609820919196,-15.751008473652128,-10.279767403245625,24.5697888516089,23.752494285462074,3.274083032776635,-35.99680859911403,9.954414441118839,11.009029790828604,-0.1644682207230819,34.400559170352885,-17.91628761316319,2.2945494934477115,6.111791728710625,20.337530170421967,-23.563951000255024,30.330683919005818,13.165417482509278,-38.19691604688305,-10.139580941605987,19.51364041466077,-10.109373768623152,-10.784222649288397,-1.7975856836794215,-9.67059665398339,-14.798661388675704,-33.037537187291825,8.775042239969896,29.538073531486106
0.06,0.003003003003003003,-23.516394761728925,33.610631370214925,14.49393955859083,7.552133520683952,-34.27602989555168,-15.751628520653695,-10.28024187754934,24.57070813205215,23.75351134285828,3.2740770872802503,-35.998184157798335,9.954789535361423,11.009410648819124,-0.1644776874891988,34.401909478675755,-17.91687774401793,2.2947210110448455,6.112064152332947,20.338355697596896,-23.564812729963993,30.33184316272074,13.165977880579744,-38.19843379212442,-10.139973558551285,19.51441313831681,-10.109806860644195,-10.784495039942504,-1.7977580995240803,-9.670991537072634,-14.799387042471515,-33.03886506798783,8.775370007217244,29.53924603649725
0.08,0.004004004004004004,-23.517211645778783,33.611775695136615,14.494541661945446,7.552501903833199,-34.27747189477721,-15.752243058956513,-10.280746149559286,24.571595999987856,23.75456214531262,3.2740029572574385,-35.9995242813163,9.95515397311362,11.009764570492607,-0.1644871676440671,34.40325025282659,-17.917404572121544,2.2949353031387987,6.1123514452695495,20.339189227701443,-23.565631530317972,30.332978499156383,13.166556952969838,-38.199945944743476,-10.140359701243481,19.515184589652165,-10.110252224334458,-10.784687609240795,-1.7979788800717513,-9.67138837988183,-14.800179022880899,-33.04019531433249,8.775688921775592,29.540416665402713
0.1,0.005005005005005005,-23.51798612515225,33.612853785838276,14.495153031076649,7.552893365205956,-34.278935873595344,-15.752852116606542,-10.281280234731309,24.572452539157645,23.755646787772008,3.273860638458587,-36.00082884791259,9.955507778315496,11.010091514976967,-0.164496668180396,34.4045815779418,-17.917868089555466,2.2951924500159264,6.112653675661879,20.340030681153774,-23.566407438912307,30.33408994517252,13.16715468101449,-38.201452739067996,-10.140739447696088,19.515954773294908,-10.110709849950547,-10.784800349606263,-1.798248070491355,-9.671787167233024,-14.801037337861159,-33.04152779144516,8.775998926159568,29.541585384552953
0.12,0.006006006006006006,-23.51871803793252,33.61386541660789,14.495773713609637,7.553307935741828,-34.28042189299751,-15.753455722908301,-10.281844135008265,24.573277839906975,23.756765363331784,3.273650116219017,-36.002097744231676,9.95585097536575,11.010391433244305,-0.16450620019987497,34.40590353305426,-17.918268279472848,2.2954925364720586,6.112970920561954,20.340879983165824,-23.56714049004959,30.335177513933242,13.167771045585607,-38.20295441002985,-10.141112871243022,19.516723697184656,-10.111179729025476,-10.784833260678571,-1.7985657385751248,-9.672187882808931,-14.801961993602026,-33.04286237047623,8.776299968879258,29.54275215414737
0.14,0.007007007007007007,-23.519407229209975,33.61481039181239,14.496403758872024,7.553745647932779,-34.28193001991674,-15.754053908416637,-10.282437838806384,24.574071999205785,23.757917963230934,3.2733713654011365,-36.00333086532149,9.956183589119446,11.010664268109075,-0.1645157789368246,34.407216191061615,-17.918605116034538,2.2958356518400196,6.113303265957024,20.341737063757023,-23.567830714679953,30.336241214911187,13.168406027096681,-38.20445119324801,-10.141480040519838,19.51749137260861,-10.111661854348855,-10.784786349331867,-1.7989319747839039,-9.672590509168746,-14.802952994477062,-33.04419892861778,8.776592004436804,29.543916928237675
0.16,0.008008008008008008,-23.52005355112817,33.615688545864444,14.497043217863895,7.5542065358220425,-34.2834603271745,-15.754646704930787,-10.283061321004974,24.574835120665693,23.75910467684707,3.2730243503497407,-36.004528114636386,9.95650564488662,11.010909954225626,-0.1645254237823679,34.40851961869302,-17.918878564352475,2.2962218900176388,6.113650806800932,20.342601857769903,-23.568478140343007,30.33728105388998,13.169059605507757,-38.20594332511248,-10.141841019443737,19.51825781424095,-10.112156219946588,-10.784659629703047,-1.799346892297708,-9.672995027762536,-14.804010342992454,-33.04553734911526,8.776874993322648,29.545079654730113
0.18,0.009009009009009009,-23.52065686292471,33.616499743188044,14.497692143229557,7.5546906350034915,-34.285012893424465,-15.7552341454907,-10.283714542939498,24.575567314553783,23.760325591691135,3.272609024860459,-36.005689404039614,9.956817168431757,11.011128418085113,-0.164535158309144,34.40981387647418,-17.919088580440505,2.2966513494962553,6.114013647052181,20.343474304887593,-23.56908279111142,30.33829703296489,13.16973176033073,-38.20743104286908,-10.142195867192317,19.519023040185644,-10.112662821060079,-10.784453123230536,-1.7998106270715706,-9.673401418944188,-14.805134039733217,-33.04687752128006,8.777148902011419,29.546240275386467
