t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
0.0,0.0,7.505709218124948,19.667495781840394,20.589531822904146,-17.874946026428635,6.2441248426054,-11.770112987046767,-1.988820952658643,4.879465246530237,1.7415594536822132,-28.387609712007915
0.02,0.001001001001001001,7.506007944333978,19.668277302603933,20.5903553539611,-17.875661607003185,6.244372985884832,-11.77058965225508,-1.9889006361556245,4.879655695955979,1.741627320030792,-28.38874801981135
0.04,0.002002002002002002,7.506322617618508,19.669058989291475,20.59116267521095,-17.87635452073517,6.24460153275269,-11.771033854998045,-1.988981781924511,4.879870600530842,1.7416900543619187,-28.38993962456328
0.06,0.003003003003003003,7.506653228607074,19.66984090264226,20.591953727514372,-17.87702471926905,6.244810483097205,-11.771445554078454,-1.9890644006856206,4.880109936721817,1.7417476794078999,-28.391184596412124
0.08,0.004004004004004004,7.506999770198401,19.67062310424585,20.592728454188496,-17.877672152555917,6.244999837347697,-11.77182471141765,-1.9891485027260398,4.880373680028867,1.7418002183808976,-28.39248301014522
0.1,0.005005005005005005,7.50736223754126,19.671405656528844,20.59348680100637,-17.878296768862302,6.245169596474482,-11.772171292045856,-1.989234097904106,4.880661804985411,1.7418476949660575,-28.393834945144782
0.12,0.006006006006006006,7.507740628013116,19.672188622741313,20.594228716196476,-17.8788985147802,6.2453197619893155,-11.772485264092822,-1.9893211956542924,4.880974285158225,1.7418901333149706,-28.39524048534072
0.14,0.007007007007007007,7.508134941197551,19.67297206694291,20.59495415044221,-17.879477335238356,6.245450335946373,-11.77276659877883,-1.9894098049924915,4.881311093146774,1.7419275580394704,-28.39669971916023
0.16,0.008008008008008008,7.508545178860445,19.67375605398866,20.59566305688141,-17.880033173514814,6.245561320943763,-11.773015270406045,-1.9894999345216957,4.881672200581973,1.7419599942057726,-28.39821273947409
0.18,0.009009009009009009,7.50897134492489,19.674540649514373,20.596355391105885,-17.880565971250764,6.245652720125573,-11.77323125635023,-1.98959159243807,4.882057578124393,1.7419874673289555,-28.399779643539624
0.2,0.01001001001001001,7.509413445444819,19.675325919921676,20.597031111160987,-17.881075668465723,6.245724537184453,-11.773414537052853,-1.9896847865374165,4.882467195461901,1.7420100033677868,-28.401400532940247
0.22,0.011011011011011011,7.509871488577324,19.676111932362602,20.597690177545232,-17.88156220357405,6.245776776364713,-11.773565096013565,-1.989779524222024,4.882901021306749,1.742027628719898,-28.4030755135215
0.24,0.012012012012012012,7.510345484553641,19.67689875472375,20.59833255320996,-17.882025513402837,6.245809442465959,-11.773682919783091,-1.9898758125079032,4.883359023392114,1.7420403702173077,-28.404804695323524
0.26,0.013013013013013013,7.510835445648775,19.677686455609933,20.59895820355906,-17.882465533211242,6.245822540847248,-11.773767997956522,-1.989973658032402,4.883841168468097,1.7420482551222969,-28.40658819250987
0.28,0.014014014014014014,7.5113413861497405,19.67847510432731,20.59956709644874,-17.882882196711204,6.245816077431759,-11.773820323167008,-1.9900730670621976,4.884347422297179,1.7420513111236344,-28.408426123292575
0.3,0.015015015015015015,7.511863322322389,19.67926477086596,20.60015920218739,-17.883275436089686,6.245790058711986,-11.773839891079888,-1.990174045501665,4.884877749649153,1.7420495663331579,-28.41031860985342
0.32,0.016016016016016016,7.512401272376795,19.680055525881894,20.600734493535494,-17.8836451820324,6.245744491755443,-11.773826700387229,-1.9902765989016136,4.885432114295518,1.7420430492827066,-28.412265778261233
0.34,0.017017017017017015,7.512955256431165,19.680847440678395,20.601292945705648,-17.883991363749075,6.245679384210877,-11.773780752802802,-1.9903807324683924,4.886010479003364,1.7420317889214099,-28.414267758385215
0.36,0.018018018018018018,7.513525296474258,19.68164058718672,20.601834536362624,-17.88431390900032,6.245594744314992,-11.77370205305748,-1.990486451073359,4.88661280552874,1.742015814613328,-28.416324683804135
0.38,0.01901901901901902,7.51411141632626,19.682435037946103,20.60235924562355,-17.884612744126095,6.245490580899668,-11.773590608895075,-1.9905937592627074,4.887239054609516,1.741995156135448,-28.418436691711296
0.4,0.02002002002002002,7.514713641598102,19.683230866082997,20.602867056058148,-17.88488779407587,6.245366903399684,-11.773446431068603,-1.990702661267653,4.887889185957743,1.7419698436760322,-28.42060392281521
0.42,0.02102102102102102,7.515331999649172,19.684028145289563,20.603357952689098,-17.885138982440456,6.245223721860931,-11.773269533336986,-1.9908131610149695,4.888563158251524,1.7419399078333189,-28.422826521235823
0.44,0.022022022022022022,7.515966519543402,19.6848269498013,20.603831922992452,-17.885366231485616,6.245061046949119,-11.773059932462187,-1.9909252621378735,4.889260929126402,1.7419053796145745,-28.425104634396202
0.46,0.023023023023023025,7.516617232003684,19.68562735437386,20.60428895689817,-17.885569462187448,6.244878889958959,-11.772817648206768,-1.9910389679872529,4.889982455166265,1.741866290435495,-28.427438412909595
0.48,0.024024024024024024,7.517284169364586,19.686429434258898,20.60472904679073,-17.885748594269625,6.244677262823833,-11.772542703331883,-1.9911542816432357,4.890727691893796,1.741822672119955,-28.429828010461684
0.5,0.025025025025025023,7.5179673655233294,19.687233265179024,20.60515218750983,-17.885903546242517,6.244456178125932,-11.77223512359569,-1.9912712059270934,4.891496593760443,1.7417745569001033,-28.432273583687994
0.52,0.026026026026026026,7.518666855888988,19.688038923301736,20.605558376351194,-17.886034235444242,6.244215649106865,-11.771894937752187,-1.9913897434134742,4.892289114135962,1.7417219774168011,-28.43477529204627
0.54,0.02702702702702703,7.519382677329882,19.688846485212306,20.60594761306744,-17.886140578083726,6.243955689678726,-11.771522177550446,-1.9915098964429625,4.8931052052975,1.7416649667204012,-28.437333297683747
0.56,0.028028028028028028,7.520114868119123,19.6896560278856,20.60631989986906,-17.886222489285785,6.243676314435624,-11.771116877734272,-1.9916316671349596,4.893944818418255,1.7416035582718647,-28.439947765299134
0.58,0.029029029029029027,7.5208634678782635,19.690467628656766,20.60667524142546,-17.886279883138307,6.243377538665654,-11.77067907604224,-1.9917550574008782,4.894807903555711,1.741537785944214,-28.442618861999268
0.6,0.03003003003003003,7.521628517519038,19.691281365190708,20.607013644866097,-17.886312672741568,6.243059378363319,-11.770208813208132,-1.991880068957648,4.895694409639462,1.7414676840243142,-28.445346757150215
0.62,0.031031031031031032,7.522410059183128,19.692097315450386,20.60733511978167,-17.88632077025976,6.242721850242384,-11.769706132961751,-1.9920067033415254,4.8966042844586335,1.7413932872149838,-28.448131622222768
0.64,0.03203203203203203,7.523208136179935,19.69291555766379,20.6076396782254,-17.886304086974782,6.242364971749159,-11.7691710820301,-1.992134961922203,4.8975374746489155,1.7413146306374285,-28.450973630632163
0.66,0.03303303303303303,7.524022792922313,19.693736170289625,20.607927334714365,-17.886262533342304,6.2419887610762075,-11.768603710138917,-1.9922648459172092,4.898493925679213,1.7412317498339933,-28.453872957571903
0.68,0.03403403403403403,7.524854074860226,19.694559231981593,20.60819810623089,-17.886196019050246,6.241593237176467,-11.768004070014555,-1.992396356406596,4.899473581837928,1.7411446807712296,-28.456829779841552
0.7000000000000001,0.035035035035035036,7.525702028412295,19.69538482155127,20.608452012223992,-17.886104453079643,6.241178419777774,-11.767372217386193,-1.9925294943479066,4.90047638621889,1.7410534598432719,-28.459844275668363
