t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46
0.0,0.0,6.367305657052312,14.70699514025934,-8.449074690888754,-26.125330047619016,16.52506238597421,-13.819402299107075,2.2797905642873744,-0.9161165423660202,6.3210511379036305,18.09411924781246,43.5785311859196,13.67543502141475,-9.874071186521068,-8.92304785640722,27.126053518103483,37.30193846641747,34.03258121444398,-1.9271428501704144,-16.751721580314502,14.87537740358796,-33.593533596650424,0.3994074384032764,33.10820008614705,14.094363634778588,-9.24407091992331,22.845948966154204,-26.367119055918955,-17.19107510755179,-32.67059548494141,13.129424604719903,13.20459612921053,-33.259590072953,-24.38853321688647,13.34817880474998,11.498777734780637,0.2859788199580964,-12.016757857794087,-20.527061659963376,-24.46586987960634,-18.36786580661357,33.69776603058947,-2.777853006239686,-31.966982763724854,-8.840542614885624,14.628278652768106,-19.850764337885757,0.7171491195830361
0.02,0.001001001001001001,6.36755458773601,14.707582048716382,-8.449415225662786,-26.12637910129771,16.52571894993709,-13.819958845555194,2.2798759289245125,-0.9161575642147219,6.321303831673322,18.09484024657621,43.580273214937314,13.67598047335378,-9.874472271107402,-8.923405234379512,27.12713523836082,37.30342908976625,34.033940686914434,-1.9272230670541808,-16.752392026556286,14.87596698306547,-33.59488348804786,0.3994232589528572,33.109523303020865,14.09492537637723,-9.244444008868033,22.846856952386485,-26.368179787059965,-17.19176899578914,-32.67190701669285,13.12994734846724,13.205121950617551,-33.26092447001805,-24.389509743517177,13.348706642188064,11.499231558948129,0.2859899028392065,-12.017240179285759,-20.527884040229686,-24.4668501774485,-18.36860189520568,33.69911348104462,-2.77796664060429,-31.96826359004217,-8.840901028769064,14.628859020507335,-19.851560399926484,0.7171772521080357
0.04,0.002002002002002002,6.367779262964783,14.708165884420628,-8.449798616216896,-26.127422931194033,16.526330201614485,-13.820500295680569,2.27991995092837,-0.91616134407804,6.321501586454149,18.095506285943507,43.581969556681756,13.676522231601009,-9.874848842198336,-8.923689822617394,27.128151576451337,37.304918290004316,34.03528001788748,-1.9273377579074262,-16.753036605019442,14.87654595241349,-33.59626368310509,0.3994390893526413,33.11077781235925,14.095434452439793,-9.244734992381115,22.847762905530374,-26.369168740546357,-17.192451642882006,-32.67318208274254,13.130451986837363,13.205642188201864,-33.26222784777834,-24.39049471231049,13.349200062792265,11.499763840740552,0.28605406031666214,-12.017718356007073,-20.528667592271198,-24.467780920008714,-18.36935860411708,33.70045747588288,-2.778057659833463,-31.969554206966713,-8.841283179791128,14.629408778898643,-19.852307211296072,0.7172527263186386
0.06,0.003003003003003003,6.367979704069719,14.708746723769046,-8.450224941095485,-26.128461622097348,16.526896247135227,-13.821026779948028,2.279922572055154,-0.9161279471082908,6.321644386030984,18.096117228608634,43.583620296590624,13.677060308535081,-9.87520083237455,-8.92390169295628,27.129102603806352,37.30640603113271,34.036599119603565,-1.9274870693891728,-16.7536551834283,14.877114408451225,-33.59767432186345,0.3994549519182837,33.111963934182285,14.095890949646865,-9.244943979703091,22.84866676962839,-26.37008587212836,-17.19312301810202,-32.67442063653142,13.130938531285041,13.206156875626199,-33.26350022029286,-24.39148810165169,13.349659117398117,11.500374503639044,0.28617139642976575,-12.018192374025258,-20.529412432494954,-24.46866202437809,-18.370135932541526,33.70179809163134,-2.7781260775048096,-31.970854732560934,-8.841689099118238,14.629927897599973,-19.8530047861757,0.7173755587829473
0.08,0.004004004004004004,6.368155935557521,14.709324641309626,-8.450694276736868,-26.129495246201596,16.527417180730065,-13.821538420331613,2.279883735906719,-0.9160574330638094,6.321732240332089,18.09667294575303,43.585225517944636,13.677594711324353,-9.87552817702947,-8.924040893740132,27.129988387734095,37.30789227964953,34.037897897250865,-1.9276711403928954,-16.75424763707692,14.877672434481461,-33.59911553801389,0.39947086487422107,33.113081970778545,14.096294952249798,-9.245071077489529,22.849568501717066,-26.37093114289461,-17.193783096303193,-32.67562263141777,13.131406985786793,13.206666049118285,-33.26474160079606,-24.392489899905083,13.350083855047526,11.501063473595954,0.28634200685981287,-12.018662228695964,-20.53011867445529,-24.469493413428662,-18.370933882657074,33.70313540714026,-2.7781718986704727,-31.97216528310913,-8.84211882219715,14.630416347138894,-19.853653142808508,0.7175457652212602
0.1,0.005005005005005005,6.36830798507109,14.70989970974527,-8.451206697480833,-26.130523863119187,16.527893084754037,-13.822035330358645,2.279803387925335,-0.9159498563353597,6.321765185347302,18.09717331699685,43.586785301706165,13.678125441927497,-9.875830814361171,-8.92410744977991,27.130808991416814,37.30937700455034,34.039176248994615,-1.9278901020565185,-16.75481384879597,14.878220100314302,-33.60058745894241,0.3994868423798708,33.11413220674707,14.096646542061094,-9.245116389898845,22.850468071797213,-26.371704519141407,-17.194431857880037,-32.676788020664574,13.13185734685434,13.207169747481785,-33.265952001663436,-24.393500105320864,13.350474323001402,11.50183067895682,0.28656597894369146,-12.019127924620166,-20.53078642883356,-24.470275015757363,-18.37175245961022,33.704469503568845,-2.778195119883268,-31.97348597314216,-8.842572388797727,14.630874098922238,-19.85425230345454,0.7177633605209015
0.12,0.006006006006006006,6.368435883352939,14.710471999938127,-8.45176227557781,-26.131547519893967,16.5283240297068,-13.822517615150543,2.2796814753950745,-0.9158052659708562,6.321743283047357,18.097618230355984,43.58829972636756,13.678652497095156,-9.876108685366516,-8.924101362305777,27.131564473906472,37.31086017732883,34.04043406600501,-1.9281440777679886,-16.755353708922346,14.87875746228869,-33.60209020576784,0.39950289455455457,33.115114909028584,14.096945798442011,-9.245080018680262,22.85136546281202,-26.372405972252828,-17.19506928872798,-32.677916757427155,13.132289603551811,13.207668012101296,-33.26713143438044,-24.394518725947115,13.350830566757779,11.502676050373564,0.2868433916823519,-12.019589475608027,-20.531415803418238,-24.471006765632193,-18.372591671501333,33.705800464368345,-2.778195729210045,-31.974816915459233,-8.843049843053349,14.6313011252445,-19.85480229434761,0.7180283587513645
0.14,0.007007007007007007,6.368539664211442,14.711041580914364,-8.45236108119966,-26.132566251013223,16.52871007425094,-13.822985371460424,2.279517947449871,-0.9156237056983381,6.321666621304434,18.098007582204602,43.58976886780911,13.679175868372639,-9.876361733837555,-8.924022608913033,27.132254890119007,37.31234177197755,34.04167123248362,-1.9284331831664163,-16.755867115271542,14.879284563291684,-33.603623893372195,0.39951902750117485,33.11603032692589,14.097192798287386,-9.244962063261868,22.852260670632916,-26.373035478591778,-17.195695380205965,-32.6790087947409,13.132703737516692,13.208160886941407,-33.26827990951463,-24.39554577954691,13.35115263007539,11.503599520708955,0.2871743157441491,-12.020046904649728,-20.53200690308532,-24.47168860294058,-18.373451529371398,33.70712837526243,-2.778173706232389,-31.976158221146758,-8.843551233499012,14.631697399295053,-19.8553031456541,0.718340773179753
0.16,0.008008008008008008,6.3686193644899385,14.7116085198694,-8.453003182452024,-26.13358007841871,16.52905126522835,-13.823438687707437,2.279312755088307,-0.9154052139471401,6.321535313813986,18.098341277243332,43.59119279916648,13.679695542103662,-9.876589906360229,-8.92387114350171,27.132880290827202,37.31382176498886,34.04288762568834,-1.9287575261387777,-16.756353973112788,14.879801432775487,-33.60518863042354,0.3995352433286684,33.116878692113275,14.097387616007687,-9.24476262083881,22.85315370405323,-26.373593019402076,-17.196310129101334,-32.680064085509265,13.1330997229845,13.208648418539855,-33.26939743669125,-24.39658129352046,13.351440555002672,11.504601024932361,0.28755881346305745,-12.020500243893222,-20.53255982977909,-24.472320473139963,-18.374332047190105,33.70845332422494,-2.7781290220347463,-31.97750999959418,-8.844076613107104,14.632062895164225,-19.855754891433634,0.7187006162864995
0.18,0.009009009009009009,6.368675024038702,14.71217288217358,-8.45368864538822,-26.134589011516653,16.529347637674586,-13.823877644007839,2.2790658511951754,-0.9151498238672046,6.321349500017841,18.098619228473122,43.592571590707514,13.680211499435138,-9.876793152315383,-8.923646896209798,27.13344072265212,37.31530013535579,34.04408311595688,-1.9291172068121765,-16.756814195147008,14.880308086772212,-33.606784519391475,0.39955154017325545,33.11766021863485,14.097530323508229,-9.24448178646158,22.854044584789584,-26.374078580721662,-17.19691353759688,-32.681082582491946,13.133477526817222,13.209130655994759,-33.270484024572006,-24.39762530483226,13.351694381912168,11.505680500006832,0.28799693883176025,-12.020949534628919,-20.533074682493076,-24.472902327210615,-18.37523324184524,33.709775401455005,-2.778061639180037,-31.97887235850678,-8.844626039320838,14.632397587848295,-19.85615756960165,0.7191078997813357
