t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
0.0,0.0,-7.177159041295764,18.18694258791135,-23.00150311337291,-37.34302260205816,-27.96517541672332,-1.625150219134972,-23.397797842935045,-17.951644189300875,-37.8817582512933,-20.34562609225081,29.59776717362588,-18.18439642151186,33.560811554532144,32.070402560873546,-15.578086702437894,-4.550281437993341,14.810347453403816,3.6224757160752445,31.842398114385375,9.686281406226716,33.76330391159286,34.9043621112486,10.377587802453338,20.069662556458717,-23.175015070676544,-2.4802291943671215,-1.8727705915868247,-7.795094752915729
0.02,0.001001001001001001,-7.1774499429405845,18.187665731086504,-23.002425834005315,-37.34451915520925,-27.966296489714104,-1.6252184415512092,-23.398734463290214,-17.952368376757125,-37.883276630623676,-20.34644590903291,29.598949155589235,-18.185128656931443,33.56215201944753,32.07168347707546,-15.578714683202138,-4.550465613285065,14.810933741195049,3.622620438520505,31.843668513303143,9.686664457668279,33.764652564514094,34.90575790269007,10.377998961401072,20.070462096718913,-23.175942178301767,-2.4803293060652885,-1.8728495062564607,-7.7954118631101865
0.04,0.002002002002002002,-7.177760237987814,18.188369429163096,-23.003372678491335,-37.34595860132946,-27.967427107701898,-1.6252960405461212,-23.399656862750614,-17.953071610007864,-37.884768788224044,-20.347291659922245,29.60013152596522,-18.18587844960448,33.56344202117112,32.072976094964844,-15.579325779007926,-4.550599291984587,14.811519749925154,3.6227518551422397,31.844956931594194,9.68705472608658,33.765955923627864,34.9071779033462,10.37841834005238,20.071222748455554,-23.176902726933886,-2.4804170902079394,-1.8729011888237057,-7.795717127037412
0.06,0.003003003003003003,-7.178089956571901,18.189053662254423,-23.004343559523026,-37.347340873033104,-27.968567157093613,-1.6253829664871517,-23.40056503202266,-17.953753965133938,-37.88623471793466,-20.348163323704302,29.601314222732693,-18.186645841430074,33.56468158765152,32.07428026809257,-15.57991998715093,-4.550682432583216,14.812105470028802,3.6228700331730246,31.846263304127387,9.687452121589477,33.767214078641786,34.908622066781874,10.378845876723743,20.07194441706323,-23.177896661591053,-2.4804925067430514,-1.8729255824018214,-7.7960105365229
0.08,0.004004004004004004,-7.178439124524379,18.189718410009014,-23.005338392571087,-37.34866590726599,-27.96971652438965,-1.6254791706507328,-23.40145896217558,-17.954415518400822,-37.88767440780293,-20.34906087559571,29.602497184432732,-18.187430872629125,33.56587074653555,32.07559585257303,-15.58049730405049,-4.55071499688207,14.812690892175155,3.6229750364349793,31.847587564585595,9.687856553805776,33.76842711830056,34.91009034360016,10.379281505574102,20.072627014567196,-23.178923926976086,-2.480555516247062,-1.8729226290879097,-7.7962920844111006
0.1,0.005005005005005005,-7.178807763371061,18.19036365160711,-23.006357095897414,-37.3499336452399,-27.970875096188234,-1.6255846052169562,-23.402338644648175,-17.95505634621075,-37.889087840062,-20.349984287249214,29.603680350188103,-18.1882335817257,33.567009525129556,32.07692270710008,-15.581057725247431,-4.550696949962748,14.813276007261994,3.6230669253177754,31.848929645448244,9.68826793189632,33.769595130278475,34.911582681436116,10.379725156606684,20.073270459584247,-23.179984467459025,-2.4806060799290934,-1.8728922699536827,-7.796561764560201
0.12,0.006006006006006006,-7.179195890328553,18.19098936575736,-23.007399590565715,-37.351144032372616,-27.972042759190735,-1.6256992232637368,-23.403204071256056,-17.955676525056123,-37.89047499111111,-20.350933526759174,29.60486365972205,-18.189054005528416,33.568097950361626,32.07826069296223,-15.581601245402222,-4.550628260161078,14.813860806410107,3.6231457567582233,31.850289477973043,9.688686164565093,33.77071820107716,34.91309902495138,10.380176755671735,20.073874677285456,-23.18107822705862,-2.4806441596350726,-1.872834445036532,-7.796819571836586
0.14,0.007007007007007007,-7.179603518300075,18.1915955306937,-23.008465800450217,-37.352297018233415,-27.973219400207967,-1.6258229787604737,-23.40405523419942,-17.95627613147423,-37.89183583149769,-20.35190855866764,29.60604705337637,-18.18989217911182,33.56913604874489,32.07960967405712,-15.582127858293452,-4.550508899043985,14.81444528095791,3.62321158422143,31.851666992176913,9.689111160070352,33.77179641592845,34.91463931582963,10.380636224470237,20.074439599360907,-23.18220514942277,-2.4806697178517365,-1.8727490933309159,-7.797065502108993
0.16,0.008008008008008008,-7.180030655870604,18.19218212417244,-23.009555652242483,-37.35339255649413,-27.974404906167475,-1.6259558265612175,-23.404892126071307,-17.956855242003243,-37.89317032590105,-20.35290934397096,29.60723047212884,-18.190748135797744,33.5701238463417,32.08096951690526,-15.582637556816639,-4.550338841389486,14.815029422456327,3.6232644576835082,31.853062116816123,9.689542826235781,33.77282985870245,34.91620349277287,10.381103480558574,20.074965163986434,-23.18336517780791,-2.480682717710533,-1.8726361527800746,-7.797299552242353
0.18,0.009009009009009009,-7.1804773073013175,18.192749123469532,-23.010669075456352,-37.35443060488577,-27.97559916412183,-1.6260977223973496,-23.40571473986637,-17.957413933139502,-37.8944784331178,-20.353935840126997,29.608413857609964,-18.191621907136614,33.57106136872881,32.08234009066312,-15.583130332983348,-4.550118065169853,14.815613222663913,3.623304423615827,31.854474779365635,9.689981070461693,33.77381861182069,34.91779149149854,10.38157843735419,20.07545131579245,-23.18455825505735,-2.480683122991409,-1.87249556026809,-7.7975217200913125
