t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
0.0,0.0,21.99802353074765,-16.968165663572496,16.783667641866934,-39.380847385194365,6.427792899143009,18.99633343808403,10.100048162990648,-43.44392701397856,7.297657676801984,-37.98739550198489,26.90848458052091,-20.446425250835002,-3.655846003625044,26.97432920358195,-33.276619077557044,33.912506559122285,-0.39931358443067383,29.38954094644398,8.666357998809474,-36.29856794673941,-38.66306287326962,32.55618609173576,-0.8973611770014659,-40.68864621911806,-5.766186729502779,29.261846397920618,19.298711867255435,18.212811516496938,-20.57640099551147,13.846395923680246,20.164714706831152
0.02,0.001001001001001001,21.998898421814783,-16.96884656731696,16.78433289334668,-39.38242569962633,6.42804791671021,18.997091211938756,10.10044679524762,-43.44566999651373,7.297945366010923,-37.98892028493801,26.90956009932933,-20.447244197019803,-3.6559944542384093,26.975405028261097,-33.277951083346125,33.91386290166634,-0.39932998831025907,29.390710274922217,8.666702678867138,-36.30002396951764,-38.6646110038013,32.55748537700163,-0.8974019255783696,-40.690276252493746,-5.766421909501302,29.26301441274046,19.29948147206779,18.21353577495011,-20.577225562551973,13.846949674687895,20.16551631490309
0.04,0.002002002002002002,21.999749727897964,-16.969534177991235,16.785048983831008,-39.38400282974666,6.428250038309598,18.997864564842313,10.100885000137913,-43.44741357701182,7.298197522475147,-37.990421163924786,26.91064219944727,-20.448037087280635,-3.6561478310044384,26.976456853000396,-33.279303961909314,33.91524711052642,-0.3992974933842997,29.39188971223838,8.66703297834739,-36.30151419178891,-38.66611392067168,32.558712341700115,-0.8974515062477679,-40.69194043712779,-5.766617293429644,29.264173384138566,19.300192840581744,18.214276280795,-20.5779909244205,13.847521455090263,20.166289122292113
0.06,0.003003003003003003,22.00057759245749,-16.970228352320053,16.785815959955784,-39.38557877902906,6.428399330723766,18.998653482474268,10.101362826365289,-43.449157755800606,7.298413986118995,-37.99189846023632,26.911730889684407,-20.448804028379307,-3.6563061900806555,26.977484691415082,-33.28067782084201,33.91665922847102,-0.399216120984532,29.393079306448612,8.667348956359776,-36.30303871776128,-38.667571647610785,32.559867042552156,-0.8975098865816693,-40.69363865169655,-5.766772934329619,29.26532335219932,19.300846038153242,18.215032978848974,-20.57869710633612,13.848111319235413,20.167033190237113
0.08,0.004004004004004004,22.001382153316964,-16.970928948704938,16.786633890558345,-39.387153548819775,6.4284958580483,18.99945794550556,10.101880328348184,-43.45090253797512,7.298594593464998,-37.99335249120925,26.912826176251276,-20.449545119568977,-3.6564695923170984,26.978488555337215,-33.28207276971882,33.91809929616966,-0.39908588999012706,29.39427911128511,8.667650672280264,-36.304597655793366,-38.668984201731554,32.56094952553423,-0.8975770293576952,-40.69537076840413,-5.766888890579728,29.266464364160896,19.301441118961126,18.21580581611044,-20.57934412896924,13.848719316650044,20.16774857086936
0.1,0.005005005005005005,22.002163542720798,-16.971635827214513,16.78750286666476,-39.388727138329,6.428539681651591,19.000277929599804,10.102437566238969,-43.45264793340953,7.2987391776134665,-37.99478357027141,26.91392806273625,-20.450260452599636,-3.6566381032361814,26.979468454805527,-33.283488920108034,33.91956735220448,-0.39890681680553747,29.395489186170657,8.667938185767664,-36.306191118414056,-38.67035159341287,32.561959825774785,-0.8976528925522492,-40.69713665294757,-5.766965225915053,29.267596474469276,19.30197812594967,18.216594741743243,-20.57993200837696,13.849345492035233,20.16843530715856
0.12,0.006006006006006006,22.00292188739144,-16.972348849574537,16.788423001488066,-39.39029954462172,6.428530860141041,19.00111340541391,10.103034605944766,-43.45439395677013,7.298847568218623,-37.99619200698751,26.915036550082455,-20.450950111722822,-3.656811793012344,26.98042439805601,-33.28492638558568,33.92106343308031,-0.3986789153435183,29.39670959623337,8.66821155677904,-36.30781922234197,-38.671673826189114,32.56289796745709,-0.8977374293327226,-40.69893616448219,-5.767002009453163,29.268719744837423,19.302457090774876,18.217399707059347,-20.58046075594186,13.849989885258957,20.169093432854694
0.14,0.007007007007007007,22.003657308586426,-16.97306787915774,16.7893944304375,-39.39187076260785,6.428469449335658,19.001964338598118,10.103671519149776,-43.45614062752945,7.2989195914612734,-37.997578107104864,26.916151636564628,-20.4516141736956,-3.656990736451476,26.98135639151324,-33.28638528174925,33.922587573233216,-0.3984021970133026,29.397940412321653,8.668470845584114,-36.309482088504716,-38.672950896646114,32.563763963728256,-0.8978305880487364,-40.70076915558717,-5.766999315726061,29.269834244309617,19.30287803375441,18.218220665499814,-20.580930378314164,13.850652531345366,20.16972297242556
0.16,0.008008008008008008,22.00436992215519,-16.973792780973394,16.790417311138594,-39.393440785031885,6.4283555022450365,19.002830689795367,10.10434838333915,-43.457887969981456,7.298955070018062,-37.99894217259888,26.917273317765957,-20.4522527077837,-3.6571750129701064,26.982264439782444,-33.28786572623105,33.924139805037576,-0.398076670713916,29.399181711019352,8.668716112778657,-36.31117984205795,-38.67418279432331,32.564557816614425,-0.8979323122224228,-40.70263547223135,-5.766957224718119,29.27094004933101,19.30324096382116,18.219057572614133,-20.581340877357203,13.8513334604608,20.170323940989956
0.18,0.009009009009009009,22.0050598385957,-16.974523421656716,16.791491823464114,-39.39500960246184,6.428189069054743,19.00371241464005,10.105065281824384,-43.45963601325785,7.298953823027307,-38.00028450171853,26.918401586554936,-20.452865775763808,-3.6573647065743398,26.983148545642273,-33.28936783871116,33.925720158811835,-0.39770234283262096,29.400433574661147,8.668947419296886,-36.312912612404276,-38.67536950162218,32.56527951694199,-0.89804254053775,-40.70453495373945,-5.7668758219100225,29.272037243822407,19.303545878480286,18.219910386037874,-20.581692250096133,13.852032697896497,20.170896344246373
