t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
0.0,0.0,12.652272713862041,1.0736103642998027,19.97146568000591,-25.79183147628874,0.5474317828754323,22.65067589669279,8.572400756448703,-34.606172136662714,-11.73576668011695,2.930234356228304,23.587358902855378,-22.19345287022813,35.99292581581462,24.483664962311856,-13.94041593565517,-3.582737773032229,20.26792739004886,-35.728894768116795,25.556581855638225,-38.8681741529232,-22.900658372437057,-25.774346167674064,32.794751724472846,27.113652408224446,-21.501777199203772
0.02,0.001001001001001001,12.652773500292923,1.0736477238119775,19.972259469225186,-25.79286572705649,0.5474530330172511,22.651580544563195,8.572739695595178,-34.60756178661053,-11.73623637010733,2.9303468999213846,23.588298813173527,-22.19434082393909,35.99436417873779,24.484641245423866,-13.94097526575403,-3.5828818306407695,20.268736224488013,-35.73032629803459,25.55760411185078,-38.8697318809385,-22.901577695378936,-25.77537743342001,32.79606147194414,27.114734412143374,-21.502639134867913
0.04,0.002002002002002002,12.653293926336804,1.0736678280802956,19.97303718486309,-25.79389357573906,0.547478554186075,22.652485203747002,8.573084905412587,-34.60894330917871,-11.736750250517058,2.93045064670106,23.58928267025201,-22.195180749207406,35.995812389077486,24.485636928336373,-13.94151574772296,-3.5830545137151923,20.269547113378906,-35.731750714962686,25.558638574765062,-38.87130267666056,-22.902507170012242,-25.776398835285907,32.7973228994353,27.115768703991964,-21.503482908121843
0.06,0.003003003003003003,12.653833959794435,1.0736706650820191,19.973798880526818,-25.79491513114868,0.5475083283226656,22.65338987291938,8.573436458734452,-34.61031669489675,-11.737308284429592,2.9305456640379197,23.59031055048158,-22.195972650737005,35.99727059187624,24.486652032025628,-13.942037474664033,-3.5832558908183554,20.270360087328122,-35.733168071595514,25.559685202453906,-38.8728864891503,-22.90344681165877,-25.777410446828764,32.798535954142196,27.116755325653155,-21.50430855001036
0.08,0.004004004004004004,12.654393565733178,1.0736562222749855,19.97454460312479,-25.795930495916092,0.547542336010598,22.654294550397697,8.573794429427696,-34.61168193201025,-11.737910433593582,2.930632015961899,23.59138254078287,-22.196716531621504,35.998738933900654,24.48768657595482,-13.94254053716381,-3.5834860303740177,20.271175169381127,-35.73457842679653,25.560743952789444,-38.87448326815898,-22.9043966355952,-25.778412341625167,32.79970058937581,27.11769431697524,-21.505116091795298
0.1,0.005005005005005005,12.654972706500043,1.0736244865980185,19.975274392861483,-25.796939766472036,0.5475805564850128,22.655199234132592,8.57415889239104,-34.61303900647567,-11.738556658381787,2.9307097630980268,23.592498738587256,-22.197412393331973,36.000217563638884,24.488740578064363,-13.943025023302173,-3.5837450006650666,20.271992375015415,-35.73598184561987,25.561814783436503,-38.876092964140184,-22.905356657050266,-25.779404593258995,32.800816764531966,27.11858571575536,-21.505905564957565
0.12,0.006006006006006006,12.655571341733467,1.073575444470961,19.97598828323192,-25.797943033028062,0.5476229676403213,22.656103921699263,8.574529923553479,-34.6143879019549,-11.739246917746776,2.9307789627008956,23.593659251819407,-22.198060235706087,36.00170663129964,24.489814054761638,-13.943491018659843,-3.5840328698315416,20.27281171213318,-35.737378399330616,25.562897651845226,-38.877715528261696,-22.90632689120309,-25.780387275311107,32.80188444506002,27.119429557723837,-21.50667700119916
0.14,0.007007007007007007,12.656189428373882,1.0735090817943373,19.976686301015846,-25.79894037955658,0.5476695460368799,22.65700861028901,8.57490759987285,-34.61572859980961,-11.739981169173424,2.9308396686878586,23.59486419888156,-22.198660056938675,36.00320628881275,24.490907020910296,-13.943938606324526,-3.5843497058684473,20.27363318105355,-35.738768165423814,25.563992515242955,-38.879350912417365,-22.90730735318268,-25.78136046135094,32.80290360243053,27.120225876529283,-21.507430432445158
0.16,0.008008008008008008,12.65682692067304,1.0734253839486525,19.97736846627155,-25.799931883770174,0.5477202669066488,22.657913296701043,8.575291999334462,-34.617061079095414,-11.74075936862821,2.930891931670965,23.596113708639393,-22.199211853573654,36.00471668983128,24.492019489819008,-13.944367866895691,-3.5846955766233517,20.274456774504362,-35.740151227642116,25.565099330625333,-38.8809990692389,-22.90829805806859,-25.78232422493003,32.803874214101945,27.120974703724478,-21.508165890845653
0.18,0.009009009009009009,12.657483770202123,1.0733243357933366,19.978034792329346,-25.800917617100115,0.5477751041578511,22.6588179773345,8.575683200949822,-34.61838531655588,-11.741581470505306,2.930935798987639,23.597407920409484,-22.19971562049737,36.00623798973517,24.49315147322976,-13.944778878487975,-3.5850705497937585,20.27528247761346,-35.74152767599217,25.566218054746678,-38.882659952107566,-22.90929902089274,-25.783278639577443,32.80479626348622,27.121676068753008,-21.508883408777706
