t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
0.2,0.01001001001001001,-27.886025115055567,-22.81253516435622,3.5222242941882973,36.9647357232159,21.068276031313463,17.137110569989254,-28.507864014956354,5.434445959595288,-13.693172226343234,27.29052258317844,-3.9402935217987705,-0.11764588692516542,-12.735491956599233,-17.59238108766134,-1.2964353457530933,-5.074336302268333,8.93932434758806,40.22852577374029,15.609726128422775,17.500673881602573,-18.70981151909045,-14.373869995847683,2.2180950912104618,-27.759713865872246
0.22,0.011011011011011011,-27.887696823976228,-22.81362384570821,3.5222000841576837,36.96611339640213,21.06949783737852,17.13751141080565,-28.50868779358691,5.434747665494831,-13.693702235996502,27.29152145387504,-3.940750148263988,-0.11720298579918645,-12.735972103981108,-17.592963773776393,-1.2966569983663927,-5.074760365739862,8.940115844265868,40.23036982719034,15.61070942418345,17.501295825841993,-18.710630604722454,-14.374651695633252,2.218600827576608,-27.76129984010451
0.24,0.012012012012012012,-27.889422916094038,-22.814731013585682,3.5221597389737993,36.96748155326671,21.07075857126339,17.13788368637615,-28.50947953043151,5.435058125670663,-13.69423071779481,27.292511564633482,-3.9412370246054675,-0.11671565377126882,-12.73644936917909,-17.593533885745956,-1.2968955746628956,-5.075206406114666,8.940951287688845,40.23223774593985,15.611728432641888,17.501910471997,-18.711456142008544,-14.375454047384915,2.219148254065181,-27.762932769621
0.26,0.013013013013013013,-27.89120318813644,-22.81585683839806,3.522103330668115,36.96884027866011,21.072058324139785,17.13822734743427,-28.510239224299067,5.435377346245233,-13.694757733988475,27.29349296989289,-3.9417542693287326,-0.11618395916799748,-12.736923820373862,-17.594091339581382,-1.2971511196522998,-5.075674469325719,8.941830717883358,40.23412950944011,15.61278304620785,17.502517827749607,-18.712288025517218,-14.376277053386223,2.2197373624742514,-27.764612638122987
0.28,0.014014014014014014,-27.893037425916614,-22.81700149325264,3.5220309359998145,36.9701896600353,21.073397189712214,17.13854233892796,-28.510966883388804,5.43570533193684,-13.695283348639661,27.294465722499613,-3.9423020049725648,-0.11560796830981053,-12.737395526565868,-17.594636048620135,-1.2974236817000966,-5.076164600477628,8.942754175334978,40.23604509765363,15.613873151821046,17.50311789960206,-18.713126146187644,-14.377120715336652,2.220368148324818,-27.766339426963036
0.3,0.015015015015015015,-27.894925404221524,-22.81816515400181,3.5219426364684168,36.971529787468505,21.074775264106027,17.138828600024095,-28.511662525279807,5.4360420860962515,-13.69580762761482,27.295429873717023,-3.942880358129671,-0.11498774552393135,-12.737864557607878,-17.595167923563487,-1.2977133124999671,-5.0766768438560606,8.943721700951762,40.23798449104522,15.614998630940581,17.503710692909028,-18.713970391337348,-14.377985034321263,2.2210406108073806,-27.7681131150596
0.32,0.016016016016016016,-27.896866886696692,-22.819347999291136,3.5218385183254473,36.97286075368022,21.07619264575125,17.139086064113954,-28.51232617691866,5.436387610744016,-13.696330638576468,27.296385473235812,-3.943489459467504,-0.11432335315768165,-12.738330984238518,-17.595686872517014,-1.2980200670447313,-5.077211242937507,8.944733336025335,40.2399476705731,15.616159359535395,17.504296211910013,-18.714820644670276,-14.378870010779112,2.221754752726157,-27.769933678808293
0.34,0.017017017017017015,-27.89886162572789,-22.820550210608356,3.521718672585128,36.974182654056584,21.077649435262177,17.13931465881965,-28.512957874605092,5.436741906608508,-13.696852450974253,27.297332569184842,-3.9441294437492393,-0.11361485159215766,-12.738794878116742,-17.596192801033933,-1.2983440035958274,-5.0777678403993995,8.945789122189726,40.24193461768017,15.617355208075784,17.504874459761954,-18.715676786285293,-14.379775644470364,2.2225105804409684,-27.771801091989836
0.36,0.018018018018018018,-27.90090936231994,-22.821771972333334,3.5215831950340677,36.97549558667093,21.079145735312796,17.139514306001605,-28.513557663975586,5.437104973164746,-13.697373136035326,27.29827120814253,-3.944800449854903,-0.11286229925625209,-12.739256311857272,-17.596685612161313,-1.2986851836513056,-5.0783466781306235,8.946889101377995,40.24394531428525,15.618586041526102,17.505445438572025,-18.71653869268509,-14.380701934442126,2.223308103806829,-27.773715325674697
0.38,0.01901901901901902,-27.90300982597293,-22.823013471788887,3.521432186239919,36.97679965230577,21.08068165050796,17.139684921767103,-28.514125599984833,5.437476808674027,-13.697892766753942,27.299201435148756,-3.945502620802652,-0.11206575264100546,-12.739715359066977,-17.597165206489215,-1.2990436719123089,-5.0789477972424395,8.948033315776593,40.245979742774495,15.619851719338742,17.506009149430604,-18.717406236785557,-14.381648878992966,2.224147336111275,-27.775676348124424
0.4,0.02002002002002002,-27.905162734556,-22.8242748992926,3.5212657515589756,36.97809495447503,21.082257287250407,17.139826416479995,-28.514661746884983,5.4378574102244235,-13.698411417880298,27.30012329371729,-3.9462361037702016,-0.11122526631427056,-12.740172094382226,-17.597631482202786,-1.2994195362480228,-5.079571238079856,8.949221807777487,40.24803788599285,15.621152095449485,17.5065655924444,-18.718279287925608,-14.382616475636118,2.2250282940094537,-27.777684124689724
0.42,0.02102102102102102,-27.907367794179027,-22.825556448209568,3.521084001142685,36.979381599446654,21.083872753603615,17.1399386947716,-28.51516617820258,5.438246773772177,-13.698929165908577,27.301036825848737,-3.9470010501164037,-0.11034089293567452,-12.740626593507175,-17.598084335137358,-1.2998128476590676,-5.080217040233478,8.950454619928001,40.25011972723563,15.622487018274336,17.50711476676971,-18.719157711877514,-14.383604721061356,2.2259509974570166,-27.779738617705284
0.44,0.022022022022022022,-27.909624699062405,-22.826858315006096,3.5208870499430387,36.98065969626558,21.08552815915047,17.140021655552875,-28.515638976713102,5.438644894184046,-13.69944608906415,27.30194207204396,-3.947797615402964,-0.10941268327186358,-12.741078933253029,-17.598523658836605,-1.3002236802393101,-5.080885242551865,8.951731794878391,40.252225250240144,15.62385633070793,17.507656670645826,-18.720041370857736,-14.384613611095524,2.2269154696408426,-27.781839786381358
0.46,0.023023023023023025,-27.911933131405256,-22.828180699304387,3.5206750177168127,36.98192935677708,21.087223614847833,17.14007519202792,-28.516080234413,5.439051765280633,-13.699962267289926,27.302839071318047,-3.9486259594163062,-0.10844068621201586,-12.741529191578243,-17.59894934461377,-1.3006521111360698,-5.0815758831544295,8.953053375327135,40.254354439177455,15.625259870123626,17.50819130142851,-18.720930123538274,-14.385643140661713,2.2279217369076263,-27.783987586692184
0.48,0.024024024024024024,-27.914292761252316,-22.8295238039382,3.5204480290286257,36.98319069565047,21.088959232876988,17.140099191708888,-28.51649005248913,5.439467379880762,-13.700477782231815,27.303727861214725,-3.949486246189566,-0.10742494878360843,-12.741977447629685,-17.59936128161604,-1.3010982205086923,-5.082288999444915,8.954419403963927,40.25650727864421,15.626697468375388,17.508718655623607,-18.721823825058596,-14.386693303737065,2.2289698286903645,-27.786181971261225
0.5,0.025025025025025023,-27.91670324635979,-22.830887835009495,3.520206213252778,36.984443830403286,21.09073512649001,17.140093536432385,-28.516868541285486,5.439891729846932,-13.70099271722326,27.304608477821297,-3.9503786440247226,-0.1063655161684253,-12.742423781784737,-17.599759356892083,-1.3015620914854638,-5.083024628125483,8.955829923410365,40.25868375365457,15.628168951801563,17.50923872892068,-18.722722327038102,-14.387764093309201,2.2300597774327757,-27.78842288924329
0.52,0.026026026026026026,-27.91916423206049,-22.832273001946074,3.519949704573839,36.9856888814258,21.0925514098521,17.140058102377417,-28.51721582026712,5.440324806131897,-13.701507157268829,27.30548095578406,-3.951303325514857,-0.1052624317187932,-12.742868275694361,-17.600143455462806,-1.3020438101188403,-5.083782805211445,8.957284976158338,40.26088384963228,15.629674141230653,17.509751516226732,-18.723625477589216,-14.388855501331262,2.2311916185116862,-27.790710286203595
0.54,0.02702702702702703,-27.921675351128556,-22.83367951756025,3.5196786419859465,36.98692597200605,21.09440819787989,17.139992760084994,-28.51753201798111,5.440766598826429,-13.702021189026803,27.30634532832417,-3.9522604675665325,-0.10411573697403324,-12.743311012327089,-17.600513460395373,-1.3025434653389603,-5.084563566046684,8.958784604506082,40.26310755240272,15.631212851989213,17.510257011699952,-18.724533121331067,-14.389967518675533,2.2323653901574216,-27.79304410399377
0.56,0.028028028028028028,-27.924236223644105,-22.835107598108507,3.519393169290785,36.98815522835527,21.09630560607581,17.139897374479443,-28.517817272014504,5.441217097208306,-13.702534900790766,27.307201627254038,-3.95325025142229,-0.10292547167711648,-12.743752076013967,-17.600869252880504,-1.3030611489054136,-5.085366945319793,8.960328850491928,40.265354848185225,15.632784893911943,17.510755208783465,-18.725445099403807,-14.391100135085667,2.233581133372234,-27.795424280624896
0.58,0.029029029029029027,-27.926846456858097,-22.83655746335221,3.519093435094197,36.98937677963382,21.09824375035849,17.139771804891563,-28.51807172894908,5.441676289792565,-13.703048382470111,27.308049882994144,-3.954272862683258,-0.10169167379151217,-12.744191552494437,-17.60121071231312,-1.303596955357238,-5.086192977080971,8.961917755825706,40.26762572358535,15.634390071354124,17.511246100239088,-18.726361249483606,-14.39225333912747,2.23483889184681,-27.79785075013763
0.6,0.03003003003003003,-27.92950564505779,-22.838029336619325,3.518779592801404,36.990590757977614,21.100222746889315,17.13961590508367,-28.518295544312828,5.4421441643830875,-13.703561725569477,27.308890124590352,-3.955328491331866,-0.10041437951821824,-12.744629528963138,-17.601537716376367,-1.304150981961109,-5.087041694759734,8.963551361817824,40.2699201655873,15.636028183206475,17.511729678181048,-18.72728140579831,-14.393427118138257,2.236138711874889,-27.800323442469445
0.62,0.031031031031031032,-27.93221336943312,-22.83952344486719,3.518451800610786,36.99179729852498,21.102242711895165,17.139429523276657,-28.518488882528,5.442620708125551,-13.704075023167045,27.30972237973169,-3.9564173317546505,-0.09909362331296365,-12.74506609411765,-17.60185014112904,-1.3047233286576965,-5.087913131183448,8.965229709306005,40.27223816154648,15.637699022912551,17.512205934109655,-18.728205399143796,-14.394621458174763,2.2374806422660387,-27.802842283319077
0.64,0.03203203203203203,-27.93496919794434,-22.841040018746348,3.5181102215061895,36.992996539444135,21.10430376148736,17.13921250217916,-28.518651916855646,5.443105907561804,-13.704588369891665,27.310546674768563,-3.957539582765157,-0.09772943790357336,-12.74550133820714,-17.602147861096473,-1.3053140980061524,-5.0888073185967535,8.966952838579681,40.27457969918209,15.639402378488787,17.5126748589449,-18.729133056901084,-14.39583634395958,2.2388647342566177,-27.80540719400825
0.66,0.03303303303303303,-27.93777268519133,-22.842579292665405,3.5177550232477244,36.99418862196113,21.106406011476928,17.138964679018923,-28.518784829336457,5.443599748685711,-13.705101861898786,27.311363034731475,-3.9586954476269214,-0.09632185430748677,-12.745935353081936,-17.60243074936487,-1.3059233951267002,-5.089724288681921,8.96872078930205,40.27694476656983,15.641138032547286,17.513136443059967,-18.730064203054155,-14.397071758826149,2.2402910414189767,-27.808018091340745
0.68,0.03403403403403403,-27.940623372284886,-22.84414150485698,3.5173863783610093,36.99537369038837,21.108549577186263,17.138685885576503,-28.518887810727826,5.444102217000523,-13.705615596845135,27.31217148335015,-3.959885134076522,-0.09487090184942135,-12.746368232244002,-17.60269867767921,-1.3065513276412914,-5.090664072580165,8.970533600429786,40.27933335213469,15.642905762321458,17.513590676314607,-18.730998658208577,-14.398327684662256,2.2417596195689318,-27.810674887458887
0.7000000000000001,0.035035035035035036,-27.943520786720416,-22.845726897444706,3.5170044641248293,36.99655189215369,21.110734573257186,17.138375948221373,-28.518961060436972,5.444613297577819,-13.706129673862108,27.312972043073156,-3.9611088543467012,-0.0933766081791736,-12.746800070898304,-17.602951516544643,-1.3071980056122965,-5.091626700913971,8.972391310130401,40.281745444643896,15.644705339694625,17.514037548088403,-18.731936239610892,-14.399604101852058,2.243270526671553,-27.813377489697565
0.72,0.036036036036036036,-27.94646444225438,-22.8473357165113,3.516609462557167,36.99772337783004,21.112961113455576,17.13803468795058,-28.51900478645001,5.44513297511807,-13.706644193527838,27.31376473508796,-3.9623668251895374,-0.09183899928955025,-12.747230966005073,-17.603189135331487,-1.3078635414791961,-5.092612203810486,8.974293955697282,40.2841810331998,15.646536531231654,17.514477047313836,-18.73287676116885,-14.400900989216609,2.2448238227453143,-27.816125800435834
0.74,0.037037037037037035,-27.94945383878392,-22.848968212167723,3.5162015603995713,36.99888830116574,21.115229310472586,17.137661920430045,-28.519019205256846,5.445661234012887,-13.707159257837892,27.314549579341428,-3.9636592678996667,-0.09025809953442279,-12.74766101633294,-17.603411402383827,-1.3085480499932396,-5.093620610926006,8.976241573462378,40.28664010723299,15.648399098213751,17.51490916250918,-18.733820033472465,-14.40221832395289,2.2464195697646465,-27.818919716946237
0.76,0.03803803803803804,-27.95248846223,-22.850624638623422,3.5157809490998213,37.00004681911537,21.117539275722585,17.137257456038665,-28.519004541771732,5.446198058408987,-13.707674970174555,27.31532659456078,-3.9649864083375363,-0.08863393164689984,-12.748090322512938,-17.60361818513172,-1.3092516481500334,-5.094651951471616,8.978234198706557,40.2891226564954,15.650292796676498,17.515333881811184,-18.734765863815944,-14.403556081571331,2.2480578315609376,-27.82175913124193
0.78,0.03903903903903904,-27.955567784424538,-22.852305254257647,3.5153478247928565,37.00119909187127,21.119891119137908,17.136821099915277,-28.518961029249397,5.4467434322739425,-13.708191435274658,27.316095798275008,-3.9663484769526858,-0.08696651675761147,-12.748518987093377,-17.603809350207055,-1.3099744551200279,-5.095706254240022,8.980271865567648,40.291628671053516,15.652217377451205,17.515751193007507,-18.73571405622049,-14.40491423583182,2.2497386737220277,-27.82464392992171
0.8,0.04004004004004004,-27.958691263001857,-22.854010321691856,3.5149023882799306,37.002345282895746,21.122284948960502,17.13635265200868,-28.5188889091966,5.447297339463763,-13.708708759195911,27.3168572068367,-3.9677457088070396,-0.08525587441310105,-12.748947114595525,-17.60398476356308,-1.3107165921768646,-5.096783547633632,8.982354606946151,40.29415814128162,15.6541725862097,17.516161083568893,-18.736664411458033,-14.406292758678202,2.2514621634902436,-27.827573994013097
0.8200000000000001,0.04104104104104104,-27.961858341294917,-22.855740107863227,3.514444845005956,37.00348555895387,21.12472087153062,17.135851907130775,-28.51878843127899,5.447859763792356,-13.709227049281683,27.31761083544436,-3.9691783435982018,-0.0835020225943204,-12.749374811570165,-17.604144290597592,-1.31147818262355,-5.097883859693926,8.984482454408662,40.29671105785513,15.656158163512597,17.51656354068105,-18.737616727075878,-14.407691620171258,2.2532283696590185,-27.83054919881356
0.84,0.04204204204204204,-27.965068448236718,-22.85749488409924,3.5139754050350063,37.00462009014701,21.127198991072643,17.135318655013027,-28.518659853223127,5.448430689102924,-13.709746414124197,27.318356698165115,-3.970646625682742,-0.08170497773522482,-12.749802186654929,-17.60428779627982,-1.3122593517164185,-5.099007218132167,8.986655438088986,40.29928741174396,15.658173844861153,17.51695855127623,-18.738570797422323,-14.409110788420156,2.2550373624681477,-27.833569413730014
0.86,0.043043043043043044,-27.96832099826727,-22.85927492619336,3.5134942830239404,37.00574904994701,21.129719409478167,17.134752680366326,-28.5185034407136,5.449010099341344,-13.710266963526083,27.319094807957914,-3.9721508040994578,-0.07986475474146532,-12.750229350632456,-17.60441514528102,-1.3130602265868512,-5.100153650361502,8.988873586586987,40.30188719420595,15.660219360752773,17.517346102064437,-18.739526413673254,-14.410550229512385,2.256889213497726,-27.836634502116752
0.88,0.044044044044044044,-27.971615391246587,-22.861080514481834,3.513001698194119,37.00687261523117,21.13228222608652,17.134153762944408,-28.518319467285068,5.449597978631586,-13.710788808460247,27.319825176697126,-3.973691132592601,-0.07798136700917573,-12.750656416489322,-17.604526202108744,-1.3138809361607124,-5.101323183530507,8.991136926865163,40.3045103967803,15.662294436740229,17.51772617956431,-18.740483363859738,-14.412009907442163,2.2587839955608136,-27.839744321111922
0.9,0.04504504504504504,-27.97495101237409,-22.862911933921517,3.512497874301182,37.00799096631781,21.13488753746279,17.133521677610972,-28.51810821420913,5.450194311353217,-13.711312061028012,27.32054781519661,-3.9752678696350574,-0.07605482644385365,-12.75108349947575,-17.604620831244826,-1.3147216110754678,-5.102515844558219,8.993445484142994,40.30715701128104,15.66439879349467,17.518098770133573,-18.741441432896647,-14.413489784037322,2.260721782594885,-27.842898721472736
0.92,0.04604604604604605,-27.978327232114818,-22.864769474168853,3.5119830396028555,37.009104287002735,21.137535437173558,17.132856194410653,-28.517869970375934,5.45079908222104,-13.711836834415472,27.321262733234196,-3.9768812784514602,-0.0740851434793343,-12.75151071716605,-17.604698897287065,-1.3155823835949505,-5.103731660170712,8.995799281789054,40.309827029790526,15.66653214687246,17.51846385999909,-18.742400402612333,-14.41498981888467,2.2627026495521023,-27.8460975474095
0.9400000000000001,0.04704704704704705,-27.98174340613294,-22.866653429659895,3.5114574268247654,37.010212764596325,21.14022601556045,17.13215707864397,-28.517605032170408,5.451412276366925,-13.712363242848012,27.321969939576636,-3.978531627041228,-0.07207232709685743,-12.751938189519812,-17.60476026509458,-1.3164633875217369,-5.10497065693926,8.998198341210944,40.31252044465292,15.668694207985908,17.518821435286476,-18.743360051779383,-14.416509969253847,2.2647266722884685,-27.849340636418717
0.96,0.04804804804804805,-27.985198875232868,-22.86856409969142,3.510921273124226,37.011316589961474,21.14295935951173,17.13142409094641,-28.51731370334301,5.452033879423874,-13.712891401542965,27.322669442004948,-3.980219188201512,-0.07001638484422826,-12.752366038943789,-17.604804799936854,-1.3173647581070975,-5.106232861320156,9.00064268174304,40.31523724846767,15.670884683277942,17.51917148204923,-18.744320156146458,-14.418050190019645,2.2667939274519067,-27.852627819115344
0.98,0.04904904904904905,-27.988692965308505,-22.8705017885031,3.5103748200519846,37.01241595755228,21.14573555223202,17.130656987371808,-28.516996294874914,5.452663877612366,-13.713421426660322,27.32336124734024,-3.9819442395500313,-0.06791732285507385,-12.752794390354477,-17.604832367646438,-1.3182866319584874,-5.107518299696213,9.00313232053211,40.31797743408298,15.67310327460074,17.519513986297387,-18.74528048847126,-14.419610433582855,2.2689044923693142,-27.855958919064445
1.0,0.050050050050050046,-27.99222498730093,-22.872466805360755,3.5098183135118965,37.013511065453514,21.148554673010363,17.12985551948015,-28.516653124837543,5.453302257829041,-13.713953435251465,27.324045361469945,-3.9837070635477887,-0.06577514586819752,-12.753223371241365,-17.604842834775262,-1.3192291469445403,-5.108826998420022,9.005667272420824,40.3207409945892,15.675349679298373,17.51984893402564,-18.746240818554643,-14.42119064978959,2.2710584449326428,-27.85933375261239
1.02,0.05105105105105105,-27.995794237165008,-22.87445946464065,3.509252003718513,37.01460211542094,21.151416796986855,17.129019434429978,-28.516284518246383,5.453949007737756,-13.714487545205879,27.324721789374493,-3.985507947521644,-0.06358985724703435,-12.75365311173082,-17.604836068754587,-1.3201924420975335,-5.110158983859002,9.008247549829193,40.32352792331225,15.677623590293475,17.52017631124094,-18.747200913275893,-14.422790785849127,2.273255863484049,-27.862752128717784
1.04,0.05205205205205205,-27.999399995845284,-22.876480085914825,3.5086761451525623,37.015689312922426,21.154321994917918,17.12814847507555,-28.515890806908985,5.454604115863075,-13.715023875195767,27.325390535154416,-3.9873471836867305,-0.06136145899921199,-12.754083744650595,-17.604811938058496,-1.3211766575132853,-5.111514282442307,9.010873162633974,40.326338213806864,15.679924696177945,17.52049610398953,-18.748160536629193,-14.424410786250283,2.2754968267001665,-27.866213848782365
1.06,0.05305305305305305,-28.003041529261562,-22.878528994037463,3.5080909965143086,37.01677286717987,21.157270332940527,17.127242380068893,-28.515472329267116,5.455267571686217,-13.715562544618543,27.3260516020579,-3.9892250691686977,-0.059089951796221646,-12.75451540559493,-17.604770312370935,-1.3221819342484562,-5.112892920709637,9.013544118046093,40.329171859849865,15.682252681307709,17.52080829838337,-18.749119449761302,-14.426050592676313,2.2777814134755463,-27.869718706482022
1.08,0.05405405405405406,-28.00671808830456,-22.88060651923228,3.5074968206747776,37.017852991212,21.16026187233552,17.12630088396692,-28.515029430232985,5.45593936574352,-13.716103673537132,27.326704992508745,-3.9911419060257582,-0.056775334993205064,-12.754948232990216,-17.604711062756234,-1.323208414215216,-5.114294925361991,9.016260420486116,40.33202885543327,15.684607225901523,17.52111288062599,-18.750077411010473,-14.427710143918373,2.2801097028053077,-27.873266487598176
1.1,0.055055055055055056,-28.01042890884203,-22.882712997180896,3.5068938846248363,37.018929901878025,21.163296669290233,17.125323717343793,-28.514562461019526,5.456619489727466,-13.716647382618035,27.32735070813479,-3.9930980012705257,-0.054417606648864275,-12.755382368161209,-17.604634061833067,-1.3242562400732472,-5.1157203233144415,9.019022071457835,40.3349091947573,15.686988006143816,17.521409837037716,-18.751034175946625,-14.429389375787546,2.2824817736670484,-27.87685696984975
1.12,0.056056056056056056,-28.014173211735724,-22.88484876911219,3.506282459422119,37.020003819922074,21.166374774660625,17.124310606908654,-28.51407177896466,5.457307936590286,-13.717193793067098,27.327988749796734,-3.9950936668916195,-0.05201676354550176,-12.755817955397733,-17.604539183951786,-1.3253255551190508,-5.117169141750958,9.021829069420011,40.337812872223246,15.68939469429155,17.521699154080235,-18.751989497412808,-14.431088221025451,2.284897704902057,-27.88048992272592
1.1400000000000001,0.057057057057057055,-28.017950202869518,-22.88701418189262,3.5056628201357976,37.02107497001859,21.169496233733195,17.123261275628916,-28.51355774734956,5.4580047006502115,-13.71774302656295,27.328619117617407,-3.9971292198750175,-0.049572801209199664,-12.756255142021887,-17.604426305375068,-1.3264165031725268,-5.118641408181339,9.024681409656335,40.34073988242621,15.691826958785088,17.521980818380513,-18.752943125567956,-14.43280660921348,2.287357575095867,-27.884165107319912
1.16,0.058058058058058054,-28.021759073189124,-22.889209588117474,3.5050352457891867,37.02214358081852,21.172661085986842,17.122175442859252,-28.513020735210866,5.458709777700382,-13.71829520518803,27.32924181101147,-3.999204982225138,-0.04708571393014768,-12.756694078455686,-17.604295304461818,-1.327529228460795,-5.120137150500298,9.02757908414367,40.343690220147636,15.694284464362989,17.52225481675404,-18.75389480793099,-14.434544466680654,2.2898614624581937,-27.887882276164056
1.18,0.05905905905905906,-28.025598998753665,-22.891435346203018,3.5044000193001934,37.02320988499646,21.17586936485492,17.12105282447648,-28.512461117146877,5.459423165120465,-13.71885045135718,27.32985682871554,-4.001321280985625,-0.044555494783130346,-12.757134918289124,-17.604146061854234,-1.3286638754992315,-5.12165639704877,9.03052208141864,40.34666388034764,15.696766872180742,17.522521136227375,-18.75484428942626,-14.436301716410137,2.292409444702295,-27.891641173066382
1.2,0.06006006006006006,-28.029469140799485,-22.893691820479535,3.5037574274196075,37.02427411929856,21.179121097487734,17.11989313302046,-28.51187927311769,5.460144861991007,-13.719408887743734,27.330464168818725,-4.003478448259818,-0.041982135648185294,-12.757577818348624,-17.60397846066794,-1.329820588969691,-5.123199176677459,9.033510386442636,40.34966085815716,15.69927383993334,17.52277976406002,-18.755791312430357,-14.43807827794445,2.295001598923788,-27.895441532948958
1.22,0.06106106106106106,-28.033368645816473,-22.895979381285215,3.5031077606672425,37.025336524591424,21.18241630451574,17.118696077841232,-28.511275588239325,5.460874869210551,-13.719970637203042,27.331063828793642,-4.005676821230883,-0.03936562723144536,-12.758022938765833,-17.603792386685146,-1.3309995135958894,-5.124765518812702,9.036543980465305,40.35268114886981,15.701805021981645,17.52303068776554,-18.756735616820347,-14.439874067289399,2.2976380014789552,-27.899283081688274
