t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
0.0,0.0,-18.795390325937912,3.085030156201456,27.006836948072575,31.132754646755256,33.487432663634905,-18.76331382585235,-23.380330652940224,-20.75985020873801,-34.96218145975039,17.218411238155777,-11.438067932374326,5.881198674604005,-28.869293603176647,-10.189061025969005,21.46116969213744,0.8538452374608759,17.75809696187224,-10.40531047722057,21.24435544294102
0.02,0.001001001001001001,-18.796147163524214,3.085149285833311,27.007916994427948,31.13399397786839,33.4887677773328,-18.764065343698515,-23.381271182921033,-20.760682741152152,-34.96358512656801,17.219098877053703,-11.438528363542781,5.881433303250759,-28.870453222460128,-10.189470946394046,21.462025463988223,0.8538733153526695,17.758805513630367,-10.405730347453538,21.245202078852365
0.04,0.002002002002002002,-18.796885240923526,3.0852473786767316,27.008977931215203,31.135247501309387,33.49010203912203,-18.76477738981627,-23.382206659282,-20.761493240376343,-34.96498887975039,17.21976323971612,-11.438990845633084,5.881729450710568,-28.87162847213996,-10.189912592807726,21.462846214123804,0.853929119524457,17.759515370430712,-10.406181611542408,21.246038837318814
0.06,0.003003003003003003,-18.797604650356863,3.0853244404233275,27.010019798482862,31.136515293969875,33.49143536252757,-18.765449978832994,-23.383137089217175,-20.76228171757672,-34.96639278736071,17.22040434098872,-11.439455364783678,5.882087226205833,-28.872819190302565,-10.190386002815057,21.46363184981177,0.8540126216852246,17.76022656464624,-10.406664303075697,21.24686573545615
0.08,0.004004004004004004,-18.798305475616807,3.085380474403436,27.011042635549426,31.13779743797791,33.49276765562709,-18.766083124592452,-23.38406248520742,-20.763048182415385,-34.96779692117164,17.221022192793946,-11.439921908569753,5.882506764480818,-28.874025219262442,-10.190891221643088,21.464382268538067,0.854123796155379,17.760939131820837,-10.407178458066078,21.247682789074265
0.1,0.005005005005005005,-18.798987792038716,3.0854154815872628,27.012046480970177,31.139094020710534,33.49409882106102,-18.766676840134274,-23.384982864995127,-20.763792643062196,-34.96920135668128,17.221616804137508,-11.44039046600168,5.882988225836544,-28.875246405608745,-10.19142830214369,21.465097357984053,0.8542626198618951,17.761653110675883,-10.407724114947627,21.248490012664572
0.12,0.006006006006006006,-18.799651666467664,3.0854294605842933,27.013031372504155,31.14040513480834,33.495428756041925,-18.76723113767474,-23.38589825155941,-20.764515106206684,-34.97060617313188,17.222188181113907,-11.440861027523717,5.883531796177092,-28.87648260025485,-10.191997304798226,21.46577699600036,0.8544290723322621,17.762368543117738,-10.408301314573393,21.249287419386608
0.14,0.007007007007007007,-18.8002971572211,3.0854224076409644,27.01399734708131,31.141730878191986,33.49675735236326,-18.767746028588892,-23.386808673091803,-20.76521557707014,-34.972011453531316,17.222736326911026,-11.44133358501298,5.884137687067242,-28.8777336584909,-10.192598297724121,21.466421050577623,0.8546231356872334,17.76308547424617,-10.408910100213246,21.250075021053792
0.16,0.008008008008008008,-18.800924314047126,3.0853943166365783,27.014944440769824,31.143071354080668,33.498084496407486,-18.76822152339393,-23.387714162972404,-20.765894059417892,-34.97341728467746,17.22326124181374,-11.441808131778702,5.884806135801355,-28.878999440039294,-10.193231356683214,21.46702937981397,0.8548447946323817,17.763803952363748,-10.40955051755198,21.25085282811836
0.18,0.009009009009009009,-18.80153317807841,3.085345179077452,27.01587268874358,31.144426671012518,33.499410069153434,-18.768657631733937,-23.388614759746456,-20.766550555571786,-34.974823757185206,17.223762923206575,-11.442284662561738,5.885537405483385,-28.880279809113095,-10.193896565091908,21.467601831879307,0.8550940364484615,17.764524028986138,-10.410222614687632,21.251620849655435
