t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
0.0,0.0,-10.539550149802176,-12.503347909985147,-11.985874156936294,29.429114250256248,7.7866898012234635,-20.56809658987344,20.525735712855834,14.568629067793301,6.155141494931189,9.339059915023974,-34.62534502753112,18.99246539312129,6.268268785323731,-29.494279034727484,-34.60918255667971,-13.796600015009325,42.74276503526232,-17.97720169187352,-27.375918209074744,-34.33687395863239,-8.840324735433061,27.87277803723903,-18.5309221542383,37.7076776140693,42.05854595056369,-34.786922370962564,26.02379170007745,18.134489789631555,4.898394250892128
0.02,0.001001001001001001,-10.53997490766538,-12.5038535643174,-11.986354734438404,29.430286060087962,7.786996555570221,-20.568923498977245,20.526550535154183,14.569210198375796,6.155387522739613,9.339429483079568,-34.62673536515296,18.993220466215426,6.268519385340205,-29.495459507112024,-34.61056879463542,-13.797156195370938,42.744469332107556,-17.977922027997682,-27.377017375043568,-34.3382518296567,-8.840680562569661,27.87388798489201,-18.531668505938516,37.70918468073935,42.06022232679816,-34.78831684242594,26.02482846337194,18.135213841510453,4.89858511282463
0.04,0.002002002002002002,-10.54043596302017,-12.504333130708464,-11.986832195885553,29.431417780361652,7.787324021206754,-20.569688333658284,20.527332061283154,14.569805381483118,6.155614593590222,9.339835127849815,-34.62813794874056,18.994004630733738,6.268808301153588,-29.4967223179717,-34.61192623543367,-13.797724794473467,42.746180244126755,-17.978668221880035,-27.378133615502907,-34.3396230572709,-8.841029808588363,27.874977957304235,-18.532402596062585,37.71071568459118,42.06193068168482,-34.789726754222805,26.025831619042933,18.135901190688198,4.898813935824533
0.06,0.003003003003003003,-10.540933330544664,-12.50478655027271,-11.987306403704391,29.43250942362281,7.787672180991402,-20.570391183101417,20.52808029015601,14.570414508530709,6.15582288762716,9.340276751061841,-34.629552938656914,18.994818022667435,6.269135536505691,-29.498067649807663,-34.613255055509114,-13.798305820623492,42.74789784474364,-17.979440291767208,-27.3792669726527,-34.34098758528942,-8.841372452947834,27.876047939523758,-18.53312445431715,37.71227061552525,42.06367111977018,-34.79115217041481,26.026801234510483,18.136552028650147,4.8990807132282175
0.08,0.004004004004004004,-10.541467023323689,-12.50521375944586,-11.987777221545938,29.433561003840815,7.788041008323216,-20.571032135929517,20.528795217671412,14.57103746879829,6.156012585371076,9.340754256851215,-34.630980497657696,18.995660784939755,6.269501100007077,-29.499495698559606,-34.61455542815299,-13.798899273530552,42.749622209349845,-17.98023825721933,-27.38041748468269,-34.34234535689439,-8.841708479728753,27.87709791563616,-18.533834109388707,37.713849461270044,42.065443750934044,-34.79259315116361,26.027737368066735,18.137166544288927,4.899385439379954
0.1,0.005005005005005005,-10.542037052860513,-12.505614690000167,-11.988244514268708,29.43457253642441,7.788430467134438,-20.571611280171524,20.52947683670994,14.571674149419897,6.156183867751546,9.341267551756635,-34.63242079090136,18.996533067376763,6.26990500508943,-29.50100667346253,-34.61582752352626,-13.799505144298408,42.75135341531385,-17.981062139081132,-27.381585185802198,-34.34369631466182,-8.842037877651046,27.878127868738602,-18.53453158893983,37.715452207306214,42.06724869037149,-34.79404975273363,26.028640068862128,18.13774492395313,4.8997281096558725
0.12,0.006006006006006006,-10.542643429087706,-12.505989269063303,-11.98870814792237,29.43554403823779,7.7888405118839605,-20.57212870323187,20.530125137130515,14.572324435372142,6.156336916140212,9.34181654471364,-34.633873985959745,18.997435026674577,6.270347269956029,-29.5026007968908,-34.6170715086734,-13.800123415413088,42.75309154199086,-17.9819119594525,-27.38277010627028,-34.345040400588516,-8.842360640090977,27.87913778091375,-18.53521691960681,37.71707883678783,42.06908605857421,-34.79552202749542,26.029509376890587,18.138287351499077,4.900108720486835
0.14,0.007007007007007007,-10.543286160377106,-12.506337419141012,-11.989167989731987,29.436475527617223,7.789271087551752,-20.572584491861164,20.53074010576682,14.57298820946073,6.156471912384607,9.34240114704732,-34.63534025282909,18.998366826362926,6.2708279175302675,-29.50427830418922,-34.61828754753689,-13.800754060727705,42.75483667073365,-17.982787741658516,-27.383972272426266,-34.34637755611982,-8.842676765098103,27.880127633203607,-18.535890126998737,37.71872933046066,42.070955981311165,-34.79701002392944,26.030345322973677,18.138794008345613,4.900527269380254
0.16,0.008008008008008008,-10.543965253548931,-12.506659058143615,-11.989623908082823,29.437367024388315,7.789722129634269,-20.57297873212811,20.53132172642368,14.573665352305254,6.156589038842634,9.343021272464085,-34.63681976394144,18.999328636764886,6.271346975402112,-29.50603944349071,-34.61947580097228,-13.801397045444062,42.75658888490432,-17.983689510218927,-27.3851917067207,-34.34770772217805,-8.842986255412113,27.88109740558321,-18.536551235698077,37.72040366657747,42.07285858960867,-34.79851378663027,26.03114792874367,18.139265073531867,4.900983754940882
0.18,0.009009009009009009,-10.544680713880034,-12.506954099416445,-11.990075772505774,29.438218549883835,7.790193564140872,-20.573311509392564,20.531869979873452,14.574355742322274,6.156688478417692,9.343676837042459,-34.638312694176484,19.000320634952683,6.271904475772421,-29.507884475520207,-34.62063642676385,-13.802052326091067,42.75834826988696,-17.98461729081706,-27.386428427746676,-34.3490308391918,-8.843289118479525,27.88204707693425,-18.53720026926274,37.72210182081019,42.074794019729666,-34.8000333563114,26.031917206625508,18.13970072377798,4.9014781768906115
