t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
0.0,0.0,14.905957976912752,-3.4218442144536145,-22.944619137936193,-4.763529527952447,-30.290243762067593,32.208464357895345,4.6074136683300795,-2.672099552386066,-15.09769147723623,-36.48581707533009,19.318174130016533,2.8009169780925043,20.402085669121423,22.235578235106736
0.02,0.001001001001001001,14.906550755072528,-3.4219813747476957,-22.94553918922783,-4.76372147079246,-30.291459699212176,32.20975166771478,4.607597523012643,-2.6722123489137726,-15.098298926609885,-36.487276998053424,19.31894231649749,2.8010280191872594,20.402900179984357,22.236465814201324
0.04,0.002002002002002002,14.907172201493136,-3.4221048920039268,-22.94643922095436,-4.763926109762643,-30.292656328543472,32.21105847155461,4.6077772563315715,-2.6723641184267177,-15.098983028557646,-36.48875930187038,19.319738538083367,2.80112224288048,20.40373784660888,22.237372711280234
0.06,0.003003003003003003,14.907822288916927,-3.422214767050199,-22.947319233058433,-4.764143545630916,-30.293833642667543,32.212384822687575,4.607952896478567,-2.6725549052684636,-15.099743811456337,-36.49026382162073,19.32056278481451,2.8011996784831803,20.40459873511792,22.238298788367075
0.08,0.004004004004004004,14.908500986509988,-3.42231100302925,-22.948179225522424,-4.764373878395118,-30.294991633464058,32.21373078213448,4.608124470897359,-2.6727847544356775,-15.100581311119152,-36.49179038523111,19.321415050146474,2.801260357577522,20.405482915710408,22.23924389633369
0.1,0.005005005005005005,14.909208259828597,-3.4223936054018167,-22.94901919836568,-4.76461720726626,-30.296130292070888,32.215096418668345,4.608292006270499,-2.673053711578405,-15.101495570737127,-36.49333881372702,19.322295330937468,2.8013043140097533,20.406390462628515,22.240207874917147
0.12,0.006006006006006006,14.909944070782622,-3.4224625819502315,-22.949839151644586,-4.764873630650981,-30.297249608868867,32.21648180882002,4.608455528503754,-2.6733618230011578,-15.102486640812158,-36.4949089212451,19.323203627435788,2.8013315838821398,20.407321454123153,22.241190552738733
0.14,0.007007007007007007,14.910708377595862,-3.4225179427824695,-22.950639085455446,-4.765143246133221,-30.298349573466723,32.217887036885294,4.608615062708079,-2.6737091356647973,-15.103554579081479,-36.49650051504578,19.32413994326724,2.8013422055438855,20.408275972417705,22.242191747324984
0.16,0.008008008008008008,14.911501134763357,-3.422559700336643,-22.951418999940188,-4.7654261504550846,-30.299430174686208,32.21931219493336,4.608770633179169,-2.6740956971891996,-15.104699450433541,-36.49811339552625,19.32510428542258,2.8013362195810556,20.409254103669923,22.243211265130803
0.18,0.009009009009009009,14.912322293005666,-3.4225878693859473,-22.952178895294896,-4.765722439496919,-30.300491400547408,32.22075738281661,4.608922263374558,-2.674521555856674,-15.105921326815213,-36.499747356233755,19.326096664244943,2.8013136688054963,20.410255937931975,22.244248901564706
0.2,0.01001001001001001,14.913171799220123,-3.4226024670440527,-22.952918771781206,-4.76603220825659,-30.301533238254287,32.2222227081817,4.609069975888259,-2.6749867606161217,-15.107220287130204,-36.50140218387937,19.32711709341732,2.8012745982427596,20.411281569108528,22.245304441016277
0.22,0.011011011011011011,14.914049596429116,-3.4226035127709467,-22.953638629740528,-4.766355550827958,-30.302555674180446,32.22370828648178,4.609213792422928,-2.67549136108791,-15.108596417128611,-36.503077658352076,19.328165589950032,2.8012190551190366,20.412331094912865,22.24637765688585
0.24,0.012012012012012012,14.914955623725357,-3.422591028379224,-22.95433846961114,-4.766692560378561,-30.303558693855162,32.22521424098985,4.609353733759531,-2.6760354075694384,-15.110049809287494,-36.50477355273333,19.329242174168222,2.801147088847104,20.413404616820927,22.247468311616498
0.26,0.013013013013013013,14.915889816214204,-3.4225650380408243,-22.955018291948182,-4.767043329126489,-30.304542281949697,32.22674070281313,4.609489819724494,-2.676618951041376,-15.111580562682345,-36.506489633312064,19.3303468696994,2.8010587510112868,20.41450224002323,22.248576156728365
0.28,0.014014014014014014,14.91685210495303,-3.4225255682942146,-22.9556780974465,-4.767407948316459,-30.30550642226392,32.22828781090838,4.609622069154311,-2.677242043174541,-15.113188782849328,-36.50822565960011,19.331479703461007,2.8009540953514414,20.415624073374605,22.249700932855433
0.3,0.015015015015015015,14.917842416887664,-3.4224726480520147,-22.95631788696644,-4.767786508195085,-30.306451097713303,32.22985571209804,4.609750499857597,-2.677904736337404,-15.114874581638158,-36.509981384348144,19.332640705648007,2.800833177745968,20.41677022934165,22.25084236978475
0.32,0.016016016016016016,14.918860674785934,-3.4224063086090672,-22.956937661562524,-4.768179097985346,-30.307376290316256,32.2314445610872,4.6098751285745525,-2.6786070836041773,-15.116638077055477,-36.511756553562144,19.333829909720535,2.8006960561938548,20.417940823947845,22.252000186498197
0.34,0.017017017017017015,14.91990679716832,-3.4223265836509444,-22.95753742251511,-4.768585805860239,-30.30828198118193,32.23305452048108,4.609995970933821,-2.6793491387634716,-15.118479393098553,-36.51355090652029,19.335047352391562,2.8005427907957565,20.419135976716227,22.253174091216888
0.36,0.018018018018018018,14.920980698235768,-3.422233509262892,-22.958117171364975,-4.769006718915626,-30.309168150498472,32.23468576080321,4.61011304140671,-2.6801309563274827,-15.12039865957917,-36.51536417579047,19.336293073614627,2.8003734437341206,20.420355810609575,22.254363781448195
0.38,0.01901901901901902,14.922082287794664,-3.422127123939208,-22.958676909950903,-4.7694419231422716,-30.310034777521782,32.236338460513906,4.610226353258757,-2.680952591541681,-15.12239601193751,-36.51719608724832,19.337567116571577,2.80018807925236,20.42160045196798,22.255568944035552
0.4,0.02002002002002002,14.923211471179032,-3.42200746859305,-22.95921664045024,-4.769891503397062,-30.310881840564857,32.23801280602914,4.6103359184986,-2.681814100394966,-15.124471591045875,-36.519046360095835,19.338869527660368,2.799986763633083,20.422870030443736,22.256789255211046
0.42,0.02102102102102102,14.924368149169954,-3.4218745865666684,-22.95973636542251,-4.770355543373411,-30.311709316987734,32.23970899173954,4.610441747824133,-2.682715539630254,-15.126625543002032,-36.520914706880525,19.3402003564829,2.799769565175383,20.424164678933444,22.258024380650905
