t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
0.0,0.0,-29.546401161899905,-41.09788188355237,23.340671482495416,12.237437339335088,-11.588966375272063,7.067819317470791,-5.355739445291838,12.495996595883634,-5.8613325304983706,-2.5767560944512238,23.074420947053596,-30.98557164113955,28.251390795931208,4.51246087150707,17.081980024538833
0.02,0.001001001001001001,-29.547584870961362,-41.09952931326326,23.341604485181694,12.23792615510878,-11.589431354632747,7.068097312923914,-5.35595879470073,12.496492584200054,-5.861569416749445,-2.5768631504420645,23.07534258747306,-30.98681111070022,28.252518188626734,4.512635807088389,17.082659132957517
0.04,0.002002002002002002,-29.548806135222613,-41.10117942502538,23.3425637436041,12.238406978309632,-11.589911724073957,7.068370004983311,-5.3561842414672185,12.497016055114724,-5.861837148140731,-2.5769561467763875,23.076285337136557,-30.98807920756341,28.25365258613115,4.5128252485636935,17.083362316536835
0.06,0.003003003003003003,-29.550064921888467,-41.10283232409233,23.343549377859272,12.238879776464609,-11.590407572884095,7.068637329239067,-5.356415870434134,12.49756700004836,-5.862135833039575,-2.577035039364891,23.077249251500444,-30.989375909567194,28.254794037823313,4.513029298989784,17.08408964145615
0.08,0.004004004004004004,-29.551361197032126,-41.10448811738928,23.34456151367543,12.239344514394485,-11.59091899701723,7.068899219908124,-5.356653771446391,12.498145409023952,-5.862465586488815,-2.5770997769520854,23.07823438965134,-30.990701195581792,28.255942592711357,4.5132480667345645,17.084841177918776
0.1,0.005005005005005005,-29.552694925588707,-41.10614691352902,23.345600282444778,12.239801154193978,-11.591446099122178,7.069155609820532,-5.356898039382477,12.498751270651802,-5.862826530203789,-2.577150301085451,23.0792408143211,-30.992055045503168,28.257098299443204,4.513481665492716,17.085617000156986
0.12,0.006006006006006006,-29.554066071348814,-41.10780882282808,23.34666582125794,12.240249655210762,-11.591988988574158,7.069406430405113,-5.3571487741884924,12.499384572113776,-5.863218792569689,-2.5771865460808985,23.080268591902943,-30.993437440247455,28.25826120631737,4.513730214302465,17.086417186437533
0.14,0.007007007007007007,-29.555474596952223,-41.1094739573228,23.34775827294038,12.240689974023349,-11.592547781508987,7.069651611674552,-5.357406080914751,12.500045299146784,-5.863642508639191,-2.577208438984525,23.08131779246871,-30.994848361746158,28.25943136129408,4.5139938375634205,17.087241819067668
0.16,0.008008008008008008,-29.55692046388164,-41.111142430785264,23.348877786090817,12.241122064417832,-11.593122600859795,7.069891082209925,-5.357670069754946,12.500733436025495,-5.864097820130321,-2.577215899530644,23.08238848978728,-30.99628779294218,28.26060881200667,4.514272665055455,17.088090984401628
0.18,0.009009009009009009,-29.558403632456574,-41.1128143587394,23.35002451512164,12.24154587736348,-11.593713576396258,7.070124769144671,-5.3579408560879,12.501448965544277,-5.864584875424494,-2.5772088400960795,23.08348076134408,-30.997755717786642,28.261793605773317,4.51456683195864,17.088964772847554
0.2,0.01001001001001001,-29.559924061827356,-41.11448985847693,23.35119862030126,12.241961360987178,-11.5943208447663,7.070352598148017,-5.35821856052189,12.502191868998388,-5.865103829564662,-2.5771871656507006,23.084594688361694,-30.99925212123649,28.2629857896091,4.514876478874191,17.089863278874816
0.22,0.011011011011011011,-29.561481709969268,-41.11616904907341,23.352400267798448,12.242368460546706,-11.59494454954027,7.070574493407863,-5.358503308941577,12.502962126164393,-5.865654844253522,-2.57715077370418,23.085730355821568,-31.00077698925294,28.264185410238362,4.515201751846421,17.090786601021726
0.24,0.012012012012012012,-29.563076533676842,-41.11785205140426,23.353629629728594,12.242767118402833,-11.59558484125755,7.070790377613141,-5.358795232557541,12.503759715279848,-5.866238087851698,-2.577099554248955,23.086887852486775,-31.002330308800694,28.265392514107422,4.515542802385674,17.09173484190357
0.26,0.013013013013013013,-29.564708488558345,-41.11953898816082,23.354886884201914,12.243157273990253,-11.59624187747559,7.071000171935656,-5.359094467958437,12.504584613022226,-5.866853735375844,-2.5770333896993716,23.088067270925833,-31.003912067847974,28.266607147397618,4.515899787492223,17.092708108220968
0.28,0.014014014014014014,-29.566377529030422,-41.121229983866435,23.35617221537357,12.243538863787307,-11.596915822821325,7.071203796011402,-5.359401157165785,12.505436794487098,-5.8675019684965815,-2.57695215482698,23.089268707537535,-31.00552225536737,28.267829356038714,4.516272869681098,17.093706510768488
0.3,0.015015015015015015,-29.568083608312964,-41.12292516489264,23.357485813495675,12.243911821284522,-11.597606849044967,7.071401167921397,-5.35971544769141,12.506316233165578,-5.868182975536212,-2.5768557166919677,23.09049226257681,-31.007160861337486,28.269059185722632,4.51666221700784,17.0947301644435
0.32,0.016016016016016016,-29.56982667842418,-41.12462465947534,23.35882787497122,12.244276076951934,-11.598315135076131,7.071592204172002,-5.360037492597539,12.507222900921038,-5.868896951466104,-2.5767439345706955,23.091738040181554,-31.008827876745382,28.27029668191759,4.517068003095135,17.095779188255204
0.34,0.017017017017017015,-29.571606690175923,-41.126328597731074,23.360198602409824,12.244631558205203,-11.599040867082284,7.071776819674776,-5.360367450559583,12.508156767965088,-5.869644097903684,-2.5766166598793148,23.093006148400434,-31.01052329358985,28.27154188988257,4.517490407160303,17.096853705333814
0.36,0.018018018018018018,-29.573423593169228,-41.128037111673414,23.36159820468537,12.244978189370494,-11.599784238529464,7.07195492772584,-5.36070548593161,12.509117802832838,-5.870424623108944,-2.576473736093432,23.094296699221637,-31.01224710488546,28.272794854682196,4.517929614043633,17.09795384293984
0.38,0.01901901901901902,-29.57527733579017,-41.129750335229375,23.363026896995464,12.245315891648131,-11.600545450245257,7.072126439984783,-5.36105176881453,12.510105972357431,-5.871238741980358,-2.5763149986637974,23.095609808602525,-31.01399930466746,28.274055621202,4.518385814237499,17.099079732473417
0.4,0.02002002002002002,-29.57716786520596,-41.13146840425598,23.364484900922676,12.245644583075,-11.601324710483983,7.07229126645311,-5.361406475127007,12.511121241643878,-5.872086676050138,-2.5761402749279827,23.096945596500184,-31.01577988799743,28.27532423416406,4.51885920391625,17.100231509483624
0.42,0.02102102102102102,-29.579095127361377,-41.13319145655692,23.365972444497608,12.24596417848571,-11.602122234994079,7.072449315452245,-5.361769786679117,12.512163574042162,-5.8729686534787,-2.575949384018018,23.098304186902848,-31.017588850969762,28.276600738143095,4.519349984966829,17.101409313677777
0.44,0.022022022022022022,-29.58105906697547,-41.134919631899336,23.36748976226369,12.246274589472485,-11.602938247087604,7.072600493601094,-5.362141891248775,12.513232931119664,-5.873884909048257,-2.5757421367639557,23.099685707862132,-31.019426190718963,28.277885177582938,4.519858365020077,17.102613288930588
0.46,0.023023023023023025,-29.583059627538653,-41.13665307203074,23.369037095343735,12.246575724343787,-11.603772977711865,7.07274470579318,-5.362522982660931,12.51432927263286,-5.87483568415542,-2.575518335593328,23.10109029152609,-31.021291905427724,28.279177596813454,4.5203845574826955,17.103843583293163
0.48,0.024024024024024024,-29.585096751310097,-41.13839192069608,23.37061469150817,12.246867488081675,-11.604626665523087,7.072881855173367,-5.362913260869583,12.515452556498357,-5.87582122680269,-2.575277774426463,23.102518074173037,-31.023185994335805,28.280478040067912,4.520928781569806,17.105100349001788
0.5,0.025025025025025023,-29.587170379315523,-41.14013632365496,23.37222280524496,12.24714978229786,-11.605499556962116,7.073011843114176,-5.3633129320425965,12.516602738763211,-5.876841791588726,-2.575020238567628,23.103969196246098,-31.02510845774971,28.281786551500783,4.521491262338082,17.106383742486397
0.52,0.026026026026026026,-29.58928045134537,-41.14188642869903,23.373861697831174,12.247422505188483,-11.606391906332059,7.073134569191697,-5.363722208649369,12.51777977357459,-5.87789763969727,-2.5747455045919603,23.105443802388457,-31.02705929705315,28.283103175206023,4.522072230719389,17.107693924378705
