t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
0.2,0.01001001001001001,-30.325450266571124,-10.946065276498633,25.103874876089623,-19.121729704139824,-32.59779591926117,36.056034241011346,-17.982337323707835,-21.58330659722153,-2.0491638415818056,-12.275234704887136,-10.510818049991851,17.69138754880241,-11.985622381243267,7.1534713596451756,24.967119709180135,27.8687675215763,6.759763135060403,25.46087813535553
0.22,0.011011011011011011,-30.327045231631992,-10.946422262026632,25.105189907522487,-19.12239252376289,-32.598593891182375,36.057673299688396,-17.983345317867602,-21.58398084706286,-2.049152089098662,-12.27580920556956,-10.511399355781545,17.692271604126457,-11.986039968994385,7.153466860597072,24.968095024206978,27.869376053072195,6.760132222708664,25.461748182673002
0.24,0.012012012012012012,-30.328677642464275,-10.94677085121812,25.106535934174257,-19.123044636502733,-32.59934062103107,36.05933235535376,-17.984381674372862,-21.584636469966433,-2.0491305542482685,-12.276390815605412,-10.511996563591778,17.693173828856505,-11.98645135744012,7.153433437531335,24.969068305999727,27.869934255534115,6.760511820019169,25.46260371058895
0.26,0.013013013013013013,-30.33034744812115,-10.947111057517327,25.107912908310258,-19.123686042989,-32.60003605210992,36.06101145964813,-17.985446392638195,-21.585273592926846,-2.049099183330761,-12.276979406628273,-10.51260966174335,17.694094260289834,-11.986856605370422,7.15337100570682,24.970039549181774,27.870442055397216,6.760901964670626,25.463444701787346
0.28,0.014014014014014014,-30.332054598086472,-10.94744289568939,25.109320779542315,-19.124316744727306,-32.60068011846629,36.06271066628142,-17.986539472920043,-21.585892342793546,-2.0490579218935663,-12.277574850723331,-10.513238644034201,17.6950329366879,-11.987255772035526,7.153279481292366,24.971008747123943,27.870899372773017,6.761302695368727,25.46427114391675
0.3,0.015015015015015015,-30.333799042219,-10.947766381820399,25.110759494772545,-19.124936744090373,-32.60127274488691,36.06443003102954,-17.987660916263188,-21.586492846281452,-2.049006714728878,-12.278177020468387,-10.513883509745462,17.695989897256226,-11.98764891713613,7.15315878138486,24.97197589195748,27.871306121440902,6.761714051834784,25.465083029580608
0.32,0.016016016016016016,-30.33558073069456,-10.948081533317895,25.112228998135873,-19.125546044309218,-32.601813846894785,36.06616961173055,-17.988810724445038,-21.587075229981338,-2.0489455058703956,-12.278785788974307,-10.514544263648993,17.696965182123705,-11.988036100813996,7.153008824027682,24.972940974587164,27.871662208840245,6.762136074793825,25.465880356328245
0.34,0.017017017017017015,-30.337399613946225,-10.948388368911814,25.113729230941313,-19.126144649464347,-32.60230333074835,36.06792946828024,-17.989988899917766,-21.587639620369977,-2.0488742385893204,-12.279401029924905,-10.51522091601643,17.69795883232127,-11.988417383642986,7.15282952822957,24.973903984704503,27.87196753606322,6.762568805962139,25.466663126646633
0.36,0.018018018018018018,-30.33925564260247,-10.948686908655894,25.115260131612054,-19.126732564477003,-32.602741093442916,36.06970966262705,-17.991195445748243,-21.588186143820025,-2.0487928553895935,-12.28002261761623,-10.5159134826297,17.69897088975994,-11.988792826620529,7.152620813983899,24.974864910801056,27.872221997848268,6.763012288034252,25.467431347952854
0.38,0.01901901901901902,-30.34114876742332,-10.948977173929526,25.11682163562437,-19.127309795100427,-32.60312702271449,36.071510258766374,-17.99243036555581,-21.588714926609644,-2.048701298002365,-12.280650426995262,-10.516621984793039,17.700001397208236,-11.989162491159494,7.152382602288398,24.975823740181852,27.872425482574304,6.763466564669337,25.46818503258728
0.4,0.02002002002002002,-30.34307893923451,-10.949259187440063,25.118413675445435,-19.12787634791117,-32.60346099704599,36.073331322734205,-17.99369366344785,-21.58922609493186,-2.048599507379677,-12.28128433369798,-10.517346449346496,17.70105039826892,-11.989526439080477,7.152114815165315,24.976780458978876,27.87257787225567,6.763931680477012,25.46892419780742
0.42,0.02102102102102102,-30.345046108859638,-10.949532973225596,25.12003618047007,-19.12843223030044,-32.60374288567599,36.07517292260009,-17.99498534395319,-21.589719774903628,-2.048487423687355,-12.28192421408682,-10.51808690868091,17.70211793735508,-11.989884732604471,7.151817375682039,24.977735052164665,27.87267904253788,6.764407681002538,25.46964886578245
0.44,0.022022022022022022,-30.347050227050335,-10.949798556658171,25.12168907695645,-19.128977450465516,-32.603972548609946,36.07703512845936,-17.99630541195326,-21.59019609257462,-2.0483649862970807,-12.282569945287458,-10.518843400754374,17.70320405966556,-11.990237434345943,7.151490207972197,24.978687503565965,27.872728862694192,6.764894612711391,25.470359063588365
0.46,0.023023023023023025,-30.349091244414442,-10.95005596444749,25.123372287960848,-19.12951201740117,-32.60414983663417,36.07891801242466,-17.99765387261109,-21.5906551739357,-2.048232133777644,-12.283221405224971,-10.519615969110166,17.704308811159656,-11.990584607306284,7.151133237257241,24.979637795877473,27.872727195623057,6.765392522973185,25.471054823203783
0.48,0.024024024024024024,-30.351169111342188,-10.950305224645051,25.12508573327144,-19.130035940891165,-32.60427459133246,36.080821648616734,-17.999030731298042,-21.591097144927115,-2.048088803885353,-12.283878472659294,-10.520404662896158,17.70543223853115,-11.99092631486764,7.150746389868536,24.98058591067563,27.872673897846482,6.765901460044945,25.47173618150633
0.5,0.025025025025025023,-30.353283777930375,-10.950546366648771,25.12682932934124,-19.130549231499813,-32.60434664510559,36.082746113154414,-18.00043599351834,-21.591522131446325,-2.047934933553581,-12.284541027220012,-10.521209536885667,17.70657438918159,-11.991262620787117,7.1503295932699595,24.981531828432484,27.87256881950936,6.766421473053692,25.47240318026963
0.52,0.026026026026026026,-30.355435193904576,-10.950779421208074,25.1286029892202,-19.131051900563573,-32.60436582119371,36.08469148414385,-18.00186966483134,-21.59193025935555,-2.0477704588814465,-12.28520894944044,-10.522030651499765,17.707735311192884,-11.991593589191355,7.149882776081036,24.982475528529616,27.87241180437983,6.766952611978338,25.47305586616084
0.54,0.02702702702702703,-30.35762330853932,-10.951004420429445,25.130406622486536,-19.13154396018271,-32.604331933701765,36.08665784166693,-18.003331750771526,-21.59232165448895,-2.0475953151215958,-12.285882120790998,-10.522868072831027,17.708915053299116,-11.991919284571456,7.1494058681006125,24.98341698927209,27.872202689850685,6.767494927630871,25.473694290738734
0.56,0.028028028028028028,-30.35984807057629,-10.951221397782463,25.132240135177312,-19.132025423213022,-32.6042447876281,36.08864526776878,-18.00482225676628,-21.59269644265946,-2.047409436667078,-12.286560423711858,-10.52372187266871,17.710113664857634,-11.992239771778278,7.148898800331099,24.984356187902474,27.87194130694194,6.768048471636799,25.47431851045228
0.58,0.029029029029029027,-30.3621094281405,-10.951430388106308,25.134103429718387,-19.132496303257632,-32.604104178896264,36.09065384644456,-18.006341188051294,-21.593054749665285,-2.0472127570372933,-12.287243741644849,-10.524592128525336,17.71133119581936,-11.992555116018092,7.148361505003274,24.985293100614886,27.871627480304575,6.768613296414851,25.47492858663975
0.6,0.03003003003003003,-30.364407328654444,-10.951631427616752,25.135996404853717,-19.132956614658827,-32.60390989439025,36.09268366362522,-18.007888549583747,-21.593396701296,-2.047005208862993,-12.28793195906461,-10.525478923664686,17.71256769669831,-11.992865382848576,7.147793915601688,24.98622770256907,27.871261028225522,6.7691894551559,25.475524585528245
0.62,0.031031031031031032,-30.366741718750262,-10.95182455391363,25.13791895557412,-19.133406372490004,-32.603661711993205,36.09473480716246,-18.009464345953102,-21.59372242333828,-2.046786723870315,-12.288624961508983,-10.526382347131172,17.71382321854036,-11.993170638175172,7.147195966890663,24.98715996790451,27.87084176263401,6.769777001801099,25.476106578233697
0.64,0.03203203203203203,-30.36911254417982,-10.952009805988803,25.139870973045515,-19.133845592547647,-32.60335940062983,36.09680736681266,-18.011068581289596,-21.594032041581244,-2.0465572328638304,-12.289322635608622,-10.527302493780585,17.715097812891155,-11.993470948247788,7.14656759494092,24.98808986975456,27.870369489109272,6.770375991019201,25.476674640761264
0.66,0.03303303303303303,-30.371519749722804,-10.95218722423461,25.14185234453677,-19.1342742913434,-32.60300272031253,36.098901434219975,-18.01270125917036,-21.59432568182138,-2.046316665708589,-12.290024869115813,-10.528239464312175,17.71639153176325,-11.993766379657853,7.145908737156837,24.98901738026059,27.869844006889714,6.770986478183051,25.477228854006114
0.68,0.03403403403403403,-30.373963279092713,-10.952356850452812,25.143862953347117,-19.13469248609621,-32.602591422191594,36.10101710289832,-18.014362382523164,-21.594603469867092,-2.0460649513111298,-12.290731550932497,-10.529193365302076,17.717704427602396,-11.994056999335712,7.145219332304357,24.98994247058615,27.869265108883656,6.771608519345216,25.47776930375457
0.7000000000000001,0.035035035035035036,-30.37644307484084,-10.952518727864046,25.145902678733293,-19.135100194724547,-32.60212524860934,36.10315446821244,-18.016051953527764,-21.59486553154277,-2.045802017599445,-12.291442571137475,-10.53016430923802,17.719036553252984,-11.994342874548382,7.144499320539566,24.990865110931136,27.86863258168167,6.772242171212748,25.478296080685574
0.72,0.036036036036036036,-30.378959078258134,-10.952672901117769,25.14797139583641,-19.135497435838705,-32.601603933158664,36.1053136273579,-18.017769973514834,-21.595111992692473,-2.045527791501875,-12.292157821012779,-10.53115241455534,17.72038796192265,-11.99462407289765,7.14374864343795,24.991785270545954,27.867946205570632,6.772887491121043,25.47880928037246
0.74,0.037037037037037035,-30.381511229275016,-10.952819416302722,25.150068975608644,-19.13588422873318,-32.601027200745925,36.10749467934005,-18.01951644286246,-21.595342979183137,-2.045242198924902,-12.29287719306922,-10.532157805674231,17.72175870714602,-11.994900662318523,7.1429672440243515,24.992702917745707,27.867205754549556,6.77354453700678,25.479309003284982
0.76,0.03803803803803804,-30.384099466359075,-10.9529583209579,25.152195284739804,-19.13626059337913,-32.60039476765848,36.10969772495185,-18.021291360890178,-21.59555861690733,-2.0449451647298296,-12.293600581071074,-10.53318061303822,17.723148842747552,-11.995172711078034,7.142155066803642,24.99361801992434,27.86641099634733,6.774213367379916,25.47979535479159
0.78,0.03903903903903904,-30.38672372641066,-10.95308966408404,25.154350185583855,-19.13662655041694,-32.599706341636995,36.11192286675063,-18.023094725750525,-21.59575903178554,-2.04463661270832,-12.294327880059909,-10.534220973153843,17.724558422803526,-11.995440287774407,7.141312057792122,24.994530543568796,27.865561692442398,6.774894041294723,25.480268445161908
0.8,0.04004004004004004,-30.389383944656363,-10.953213496155639,25.15653353608545,-19.13698212114883,-32.59896162195276,36.114170209033716,-18.024926534318112,-21.595944349767983,-2.0443164655567614,-12.295058986377548,-10.535279028631475,17.725987501603118,-11.995703461336577,7.140438164549668,24.995440454273147,27.864657598084545,6.775586618319817,25.480728389569368
0.8200000000000001,0.04104104104104104,-30.392080054540322,-10.953329869133485,25.15874518970656,-19.1373273275316,-32.59816029949014,36.11643985781282,-18.026786782076154,-21.59611469683589,-2.0439846448494428,-12.29579379768814,-10.53635492822729,17.72743613360858,-11.99596230102408,7.13953333621264,24.996347716752716,27.86369846231882,6.776291158507194,25.481175308093995
0.84,0.04204204204204204,-30.394811987613437,-10.953438836477735,25.160984995353257,-19.137662192169437,-32.597302056834415,36.11873192078734,-18.028675463000475,-21.596270199002333,-2.043641071010514,-12.296532212999335,-10.537448826886303,17.728904373414494,-11.996216876427313,7.138597523527577,24.99725229485815,27.862684028011756,6.77700772236021,25.481609325725294
0.86,0.043043043043043044,-30.39757967342035,-10.953540453161517,25.163252797302718,-19.1379867383068,-32.59638656836522,36.12104650731633,-18.03059256944095,-21.596410982312495,-2.043285663284698,-12.297274132682565,-10.53856088578646,17.730392275706116,-11.996467257468167,7.137630678885669,24.998154151589492,27.86161403187997,6.777736370800515,25.482030572365197
0.88,0.044044044044044044,-30.400383039384288,-10.953634775685089,25.165548435130567,-19.138300989821435,-32.595413500355754,36.123383728389285,-18.032538092000365,-21.59653717284342,-2.0429183397067328,-12.298019458492405,-10.539691272383726,17.73189989521677,-11.996713514401042,7.136632756358058,24.999053249110197,27.860488204521243,6.778477165133885,25.482439182831033
0.9,0.04504504504504504,-30.403222010689703,-10.953721862090529,25.167871743638575,-19.138604971217443,-32.594382511078045,36.12574369659565,-18.03451201941067,-21.596648896703222,-2.0425390170695135,-12.298768093585004,-10.540840160458126,17.733427286684332,-11.99695571781426,7.1356037117319495,24.999949548761123,27.859306270448215,6.779230167014955,25.482835296858504
0.92,0.04604604604604605,-30.406096510162673,-10.953801771976996,25.17022255278281,-19.138898707618473,-32.593293250914414,36.12812652609296,-18.036514338406626,-21.59674628002975,-2.0421476108909085,-12.29951994253559,-10.542007730160696,17.734974504806733,-11.99719393863186,7.13454350254758,25.000843011074476,27.858067948124805,6.779995438410804,25.4832190591046
0.9400000000000001,0.04704704704704705,-30.4090064581491,-10.953874566516536,25.172600687602348,-19.139182224760983,-32.59214536247544,36.13053233257373,-18.038545033596805,-21.59682944898865,-2.0417440353792196,-12.300274911355027,-10.543194168061277,17.73654160419654,-11.99742824811582,7.13345208813603,25.0017335957877,27.856772950005475,6.780773041563388,25.48359061915043
0.96,0.04804804804804805,-30.411951772390662,-10.953940308470456,25.17500596814857,-19.139455548987616,-32.59093848072465,36.13296123323087,-18.04060408733193,-21.596898529770893,-2.041328203397256,-12.301032907505416,-10.544399667197098,17.738128639334565,-11.997658717868676,7.132329429657915,25.002621261857346,27.855420982577456,6.781563038950778,25.483950131503924
0.98,0.04904904904904905,-30.414932367898476,-10.953999062206272,25.177438209415175,-19.13971870724066,-32.58967223311014,36.13541334672183,-18.042691479570546,-21.596953648589672,-2.0409000264249957,-12.301793839914739,-10.545624427122108,17.739735664522517,-11.997885419836576,7.131175490142967,25.003505967472833,27.854011746406098,6.782365493247185,25.48429775560236
1.0,0.050050050050050046,-30.417948156824526,-10.954050893715227,25.179897221268927,-19.13997172705562,-32.588346239703455,36.137888793131225,-18.044807187742027,-21.59699493167672,-2.040459414520802,-12.302557618990525,-10.546868653956952,17.74136273383468,-11.998108426312774,7.129990234530514,25.004387670070216,27.85254493618342,6.783180467281749,25.48463365581467
1.02,0.05105105105105105,-30.420999048330778,-10.954095870630393,25.182382808381288,-19.140214636554862,-32.58696011334586,36.14038769393203,-18.046951186606822,-21.597022505277987,-2.040006276281163,-12.303324156632542,-10.54813256043956,17.743009901068646,-11.998327809941564,7.128773629710885,25.00526632634584,27.851020240780056,6.784008023996061,25.484958001443506
1.04,0.05205205205205205,-30.424084948455985,-10.954134062245355,25.184894770160966,-19.14044746444138,-32.58551345980244,36.14291017194532,-18.049123448114052,-21.597036495648723,-2.039540518798925,-12.304093366244496,-10.549416365976258,17.744677219695053,-11.998543643722689,7.127525644567735,25.00614189226996,27.84943734330069,6.78484822640039,25.48527096672697
1.06,0.05305305305305305,-30.427205759980186,-10.954165539533491,25.18743290068747,-19.14067023999264,-32.58400587792411,36.14545635129848,-18.051323941256328,-21.59703702904788,-2.039062047619989,-12.304865162744736,-10.55072029669332,17.746364742806378,-11.998756001016211,7.126246250021331,25.00701432310027,27.84779592114315,6.785701137528594,25.485572730839998
1.08,0.05405405405405406,-30.430361382286875,-10.954190375167846,25.189996988645767,-19.140882993054543,-32.582436959817954,36.14802635738185,-18.05355263192186,-21.597024231731883,-2.038570766698436,-12.305639462575956,-10.552044585488893,17.748072523064746,-11.998964955547882,7.12493541907279,25.00788357339539,27.846095646061308,6.786566820391688,25.48586347789536
1.1,0.055055055055055056,-30.433551711222805,-10.954208643541609,25.192586817262107,-19.14108575403546,-32.58080629102606,36.15062031680385,-18.055809482743815,-21.59699822994773,-2.038066578350045,-12.306416183713878,-10.553389472085192,17.749800612648777,-11.999170581415015,7.12359312684929,25.008749597028228,27.844336184231924,6.787445337930033,25.486143396944165
1.12,0.056056056056056056,-30.43677663895546,-10.9542204207892,25.195202164241106,-19.14127855390038,-32.57911345071322,36.153238357344456,-18.058094452946914,-21.596959149925414,-2.037549383204181,-12.307195245674928,-10.55475520308088,17.75154906319948,-11.999372953092875,7.122219350650273,25.00961234719931,27.842517196325584,6.788336752964141,25.486412681975885
1.1400000000000001,0.057057057057057055,-30.44003605382815,-10.954225784807967,25.19784280170417,-19.141461424165183,-32.57735801186375,36.15588060790706,-18.060407498191296,-21.59690711786966,-2.037019080154007,-12.307976569522877,-10.556142032003546,17.753317925765174,-11.999572145441611,7.120814069994641,25.010471776450018,27.84063833758192,6.789241128144038,25.48667153191781
1.16,0.058058058058058054,-30.44332984021271,-10.954224815280499,25.200508496129334,-19.141634396890936,-32.57553954148768,36.15854719846869,-18.062748570413607,-21.596842259950936,-2.0364755663049943,-12.308760077874453,-10.557550219362149,17.755107250745475,-11.999768233713743,7.119377266668971,25.0113278366757,27.838699257889257,6.790158525897188,25.48692015063388
1.18,0.05905905905905906,-30.446657878359858,-10.954217593697566,25.20319900829261,-19.141797504678365,-32.57365760083666,36.16123826002855,-18.065117617665358,-21.59676470229579,-2.035918736921693,-12.309545694903917,-10.558980032699349,17.756917087834324,-11.99996129356222,7.117908924776741,25.012180479138756,27.836699601868823,6.791089008374934,25.487158746922827
1.2,0.06006006006006006,-30.450020044247122,-10.95420420338168,25.20591409321091,-19.14195078066238,-32.57171174562988,36.1639539245548,-18.067514583948515,-21.59667457097643,-2.0353484853727286,-12.310333346346592,-10.560431746643593,17.7587474859621,-12.000151401049076,7.1164090307886,25.013029654481578,27.834639008963755,6.792032637397438,25.487387534515605
1.22,0.06106106106106106,-30.453416209424397,-10.954184729511297,25.208653500086637,-19.142094258506702,-32.56970152629025,36.16669432492963,-18.06993940904838,-21.59657199199957,-2.0347647030739893,-12.311122959501342,-10.561905642960834,17.760598493236788,-12.000338632654692,7.114877573593673,25.01387531273942,27.83251711353303,6.792989474397081,25.487606732071992
1.24,0.062062062062062065,-30.456846240857093,-10.954159259145644,25.211416972254014,-19.142227972398597,-32.56762648819122,36.16945959489256,-18.07239202836372,-21.59645709129455,-2.0341672794299677,-12.311914463231997,-10.563402010605769,17.76247015688426,-12.00052306528771,7.113314544551924,25.014717403353167,27.83033354495048,6.793959580360317,25.487816563176338
1.26,0.06306306306306306,-30.460310000766892,-10.954127881250193,25.214204247127253,-19.142351957043687,-32.565486171914465,36.17224986898192,-18.074872372734198,-21.59632999470066,-2.033556101773222,-12.312707787967721,-10.564921145772438,17.764362523187643,-12.000704776295578,7.1117199375475755,25.015555875181995,27.828087927709145,6.794943015767935,25.488017256332384
1.28,0.06406406406406406,-30.46380734647011,-10.95409068672277,25.217015056150597,-19.14246624766087,-32.56328011351879,36.17506528247454,-18.07738036826514,-21.596190827953734,-2.03293105530192,-12.31350286570232,-10.566463351944064,17.76627563742582,-12.000883843475794,7.110093749043594,25.016390676515933,27.825779881531055,6.795939840533712,25.488209044957063
1.3,0.06506506506506507,-30.467338130213665,-10.954047768420324,25.21984912475037,-19.142570879977324,-32.56100784482059,36.17790597132356,-18.079915936149604,-21.59603971667193,-2.0322920230154264,-12.314299629992467,-10.568028939941968,17.768209543811064,-12.001060345087854,7.108435978137258,25.017221755088308,27.82340902148271,6.796950113941429,25.48839216737324
1.32,0.06606606606606606,-30.470902199008684,-10.953999221186326,25.22270617228908,-19.1426658902236,-32.558668893686026,36.18077207209437,-18.082478992487854,-21.595876786340725,-2.031638885647902,-12.315098015954877,-10.56961822797341,17.770164285425842,-12.001234359865911,7.106746626616801,25.0180490580881,27.82097495809639,6.797973894580231,25.4885668668013
1.34,0.06706706706706707,-30.474499394461716,-10.953945141878837,25.22558591202161,-19.142751315128805,-32.556262784335495,36.183663721898654,-18.085069448104207,-21.59570216229713,-2.030971521599873,-12.315897960262388,-10.571231541678186,17.772139904158788,-12.001405967032206,7.105025699019137,25.01887253217216,27.81847729749751,6.7990112402782925,25.48873339134949
1.36,0.06806806806806806,-30.47812955260361,-10.953885629399217,25.228488051053688,-19.14282719191588,-32.55378903766037,36.1865810583265,-18.08768720836136,-21.59551596971306,-2.0302898068677324,-12.316699401138987,-10.57286921417382,17.7741364406399,-12.001575246311257,7.1032732026886825,25.019692123477334,27.815915641538236,6.80006220803477,25.488891994002987
1.3800000000000001,0.06906906906906907,-30.481792503716047,-10.953820784721493,25.231412290302558,-19.14289355829696,-32.55124717155259,36.18952421937659,-18.09033217297219,-21.5953183335779,-2.029593614971141,-12.317502278353732,-10.574531586099145,17.77615393417496,-12.001742277944876,7.101489147837261,25.020507777632446,27.813289587937525,6.801126853950024,25.48904293261153
1.4000000000000001,0.07007007007007007,-30.485488072155793,-10.953750710922387,25.23435832446005,-19.142950452468813,-32.54863670124721,36.19249334338434,-18.093004235809115,-21.595109378680245,-2.028882816878285,-12.31830653321362,-10.576219005656094,17.778192422679226,-12.001907142708006,7.099673547605105,25.021319439770185,27.81059873042781,6.802205233154066,25.4891864698756
1.42,0.07107107107107107,-30.48921607617662,-10.953675513211989,25.237325841958025,-19.142997913108363,-32.54595713967837,36.19548856894818,-18.095703284711057,-21.594889229588766,-2.0281572809289554,-12.319112108555355,-10.577931828649525,17.78025194261042,-12.002069921925415,7.097826418122952,25.02212705453885,27.807842658908537,6.8032973997332356,25.48932287333104
1.44,0.07207207207207207,-30.492976327749044,-10.953595298965089,25.24031452493633,-19.14303597936831,-32.54320799784882,36.198510034853655,-18.0984292012881,-21.594658010632273,-2.0274168727554094,-12.319918948736042,-10.579670418524818,17.78233252890104,-12.002230697489285,7.09594777857522,25.022930566113985,27.805020959606765,6.804403406655055,25.489452415331968
1.46,0.07307307307307308,-30.4967686323778,-10.953510177753172,25.24332404921327,-19.143064690872805,-32.54038878521339,36.20155787999563,-18.10118186072388,-21.59441584587888,-2.0266614552009754,-12.3207269996228,-10.581435146403077,17.784434214890055,-12.00238955187773,7.094037651264284,25.02372991820987,27.802133215245014,6.805523305691251,25.489575373031965
1.48,0.07407407407407407,-30.5005927889172,-10.953420261377047,25.246354084258694,-19.14308408771321,-32.53749901007667,36.204632243298384,-18.10396113157585,-21.594162859114324,-2.025890888236368,-12.321536208581287,-10.583226391113675,17.786557032253988,-12.002546568174242,7.092096061675827,25.0245250540909,27.799179005216605,6.806657147338927,25.489692028363383
1.5,0.07507507507507508,-30.504448589384342,-10.953325663900142,25.24940429316974,-19.14309421044394,-32.53453818000516,36.20773326363361,-18.106766875573435,-21.59389917381939,-2.025105028873669,-12.322346524463162,-10.585044539223917,17.788701010937476,-12.002701830088137,7.090123038545266,25.025315916582816,27.796157905768684,6.807804980739853,25.489802668014683
1.52,0.07607607607607608,-30.508335818770316,-10.953226501682428,25.252474332649285,-19.143095100078376,-32.5315058022541,36.2108610797364,-18.109598947414263,-21.593624913146485,-2.024303731077942,-12.323157897592443,-10.586889985065568,17.790866179083295,-12.002855421975994,7.088118613925254,25.026102448083808,27.793069490193158,6.808966853597856,25.489907583405692
1.54,0.07707707707707707,-30.512254254849385,-10.953122893415003,25.25556385298718,-19.143086798084823,-32.5284013842094,36.21401583011905,-18.11245719455852,-21.593340199895273,-2.0234868456764357,-12.323970279750815,-10.588763130757988,17.79305256296195,-12.00300742886415,7.086082823254237,25.026884590575495,27.78991332902575,6.810142812094293,25.490007070660663
1.56,0.07807807807807808,-30.516203667986282,-10.953014960155288,25.25867249804428,-19.143069346382564,-32.525224433844706,36.217197652982854,-18.115341457021593,-21.59304515648746,-2.022654220265352,-12.324783624161853,-10.5906643862276,17.795260186900855,-12.00315793647226,7.084015705426055,25.02766228563374,27.786688990253396,6.811332900801579,25.49010143057903
1.58,0.07907907907907907,-30.52018382094167,-10.952902825362868,25.261799905239343,-19.14304278733797,-32.521974460193974,36.220406686127646,-18.118251567165107,-21.592739904940647,-2.021805699114124,-12.32559788547417,-10.592594169223403,17.797489073213146,-12.003307031237963,7.081917302860583,25.02843547443934,27.783396039530196,6.812537162594762,25.490190968603713
1.6,0.08008008008008008,-30.524194468675873,-10.952786614935942,25.264945705538825,-19.143007163760647,-32.51865097383975,36.22364306685933,-18.12118734948651,-21.592424566841277,-2.020941123067184,-12.326413019743525,-10.594552905328266,17.799739242126225,-12.003454800342693,7.079787661575384,25.029204097788597,27.780034040402164,6.813755638561118,25.49027599478686
1.62,0.08108108108108109,-30.52823535815096,-10.952666457248393,25.268109523449613,-19.14296251889968,-32.51525348741729,36.2269069318952,-18.12414862040738,-21.592099263316673,-2.020060329443173,-12.327228984413841,-10.596541027965642,17.80201071171005,-12.00360133173865,7.077626831258373,25.02996809610368,27.776602554540954,6.814988367907748,25.490356823752894
