t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
2.68,0.13413413413413414,16.48702178182392,-31.786337928249633,-8.451908908697533,-24.72520060502148,-35.34408014159426,-20.76813181957994,-7.062267638862843,33.26338683747899,12.269744901679221,-33.45500236007106,-7.614398450007985,-0.7994465001031216,-23.528872333198496,-34.52589212187391,8.935998759935675,43.625396030075485,42.814955529342235,-34.670604337370406,41.16528633838241,38.0001065492663,-8.13150555491119,20.15728198676608,-7.327955652391154,-9.029898990145906,35.29131116892816,4.334865510274109,-11.032709973575429,-11.267285850886784,-29.867878411665284,35.24914798079681,42.660607151008975,-25.22084498026171,-6.334645532983655,13.92784512932293,6.880106345158362,-11.99406020719612,12.839836499115897,31.50211757767835,-16.93394403742914,-5.049692616764364,-18.49765602758522,-8.575097964873594,-8.262856467210382,-21.981047581467276,24.533694904554817,2.0975506950312583,4.718608335664924,-23.329829771879744,18.758867377015306
2.7,0.13513513513513514,16.49919570108903,-31.78811806805498,-8.453025948321761,-24.724862214442137,-35.35373246255508,-20.761271484686485,-7.06067124440981,33.26464934502386,12.26868749330842,-33.452563854277074,-7.618733142641042,-0.802687355869569,-23.535831468730315,-34.52019070078377,8.939364324686421,43.62648861412285,42.81806190583864,-34.66819082189479,41.16701588378537,38.00141620678065,-8.128669713186952,20.150435544985513,-7.333038372741373,-9.022205522963116,35.30263224980506,4.330365961994839,-11.039307901902717,-11.271343848878209,-29.866268869055066,35.247993566898955,42.667947000039696,-25.224162595946282,-6.33209092803734,13.933766178142779,6.876549193682326,-11.993517707747614,12.82724699649955,31.504520966793706,-16.933192375696894,-5.052277794672951,-18.50449680912263,-8.576617141953843,-8.264519034605954,-21.97544079190226,24.52630174883329,2.094156463735262,4.730463457674963,-23.33435500561258,18.758809000414033
2.72,0.13613613613613612,16.511415151788317,-31.789911197399856,-8.454061689654155,-24.724592572151995,-35.36344057193361,-20.754278685086927,-7.059122035151359,33.26592190420476,12.267577661747053,-33.45007745210872,-7.62300439358552,-0.8058828081935222,-23.542832656377843,-34.51440103872629,8.94273647977678,43.627479711494615,42.821140638334434,-34.66572816265817,41.16881389591657,38.002719588368564,-8.125754048599752,20.14350676899915,-7.338002284659675,-9.014360003281707,35.31393732608279,4.3258795965395285,-11.045978169913733,-11.275469781017152,-29.864691978897905,35.24686788188076,42.675295368129,-25.22750967853596,-6.329524579046666,13.939626029667176,6.87289356466462,-11.992981664239268,12.814513341658815,31.50693359938558,-16.932468990592557,-5.054897295153326,-18.511407935100014,-8.578113230674598,-8.26612690613432,-21.96980530305226,24.518952489488573,2.090727324241993,4.7424049056099555,-23.33891360404184,18.758680111432284
2.74,0.13713713713713713,16.523677510617773,-31.791717054689066,-8.455014460882937,-24.724392964271956,-35.37320494902437,-20.747151753494947,-7.0576204374889,33.2672043014543,12.266415355524607,-33.44754215652528,-7.627208598084744,-0.809031441454708,-23.549876116167656,-34.50852204206498,8.9461151349294,43.628368578391864,42.82419189775007,-34.66321605178465,41.17068136144016,38.00401629168147,-8.122757473732944,20.136494845399035,-7.342845012773444,-9.006359923317964,35.32522441836042,4.321408297232604,-11.052722622133217,-11.27966455027239,-29.86314928558575,35.245772127387006,42.68264984042109,-25.230887300148087,-6.326947250014457,13.945421592215913,6.869136954706873,-11.992452992887749,12.801638432813425,31.509354890001653,-16.931775088313735,-5.057551878634955,-18.518388003563583,-8.579584736595502,-8.267678404692575,-21.9641410231836,24.511649311135113,2.087262578026666,4.754430335628088,-23.343506209900642,18.758480350009886
2.7600000000000002,0.13813813813813813,16.535980100877183,-31.79353536942639,-8.455882612732537,-24.724264655416015,-35.38302610685297,-20.739889042254166,-7.056166841216552,33.268496300105745,12.265200570835555,-33.44495692960168,-7.6313421181451755,-0.8121318609492875,-23.556962104754156,-34.502552583692946,8.94950020526777,43.629154528650936,42.827215888663126,-34.66065416633193,41.17261925700534,38.00530590176092,-8.119678907019003,20.1293989516997,-7.347564237105332,-8.99820278489504,35.33649157403018,4.316953986426234,-11.059543193860199,-11.283929055598588,-29.861642369820725,35.24470751683724,42.690007949988754,-25.234296522225325,-6.32435972916364,13.951149756603774,6.865276819575787,-11.991932633880838,12.788625412681125,31.51178422344684,-16.931111888537117,-5.060242320394968,-18.52543551086314,-8.581030121489778,-8.269171846892332,-21.958447822760373,24.504394371276156,2.083761494963559,4.766537268092326,-23.348133504046597,18.75820938458119
2.7800000000000002,0.13913913913913914,16.54832019442646,-31.795365862693576,-8.45666451985733,-24.72420888756669,-35.39290459204036,-20.732488926717778,-7.05476159840928,33.26979763984015,12.263933352899754,-33.442320691397484,-7.6354012850926765,-0.8151826945715338,-23.564090916937154,-34.49649150179165,8.952891611268653,43.62983693544947,42.830212848651826,-34.65804216700719,41.174628549470555,38.006587990993786,-8.116517273833251,20.12221825727974,-7.3521576954870715,-8.989886104340941,35.34773686919726,4.3125186254520225,-11.066441913410067,-11.288264191053184,-29.860172850081057,35.243675275904224,42.69736718042326,-25.237738391878178,-6.321762829102458,13.956807397114224,6.861310575629542,-11.991421551549049,12.775477671931906,31.514220954102296,-16.93048062419023,-5.062969410365801,-18.53254885031266,-8.582447802312643,-8.270605543768045,-21.952725532682503,24.497189798386213,2.080223312200708,4.778723086224757,-23.35279620706905,18.75786691211472
2.8000000000000003,0.14014014014014015,16.56069501384504,-31.79720824764405,-8.457358582209304,-24.724226878966462,-35.402840984575384,-20.724949808795824,-7.053405022261578,33.271108036127316,12.262613797310317,-33.43963231883668,-7.639382402177584,-0.8181825944910196,-23.571262887184083,-34.4903375985963,8.956289278713436,43.63041523301985,42.83318304757834,-34.65537969685309,41.176710196155994,38.00786211907215,-8.113271507614545,20.114951924373212,-7.356623185958329,-8.981407417667036,35.35895841057361,4.308104214527841,-11.073420904307488,-11.292670844905263,-29.85874238413468,35.24267664303052,42.70472496869827,-25.241213938080033,-6.3191573869700735,13.96239137243634,6.857235601451473,-11.99092073453457,12.762198851983829,31.51666440524139,-16.929882541229574,-5.065733952941549,-18.539726311034237,-8.583836150118659,-8.27197780148057,-21.946973942484046,24.490037690020888,2.0766472329996843,4.790985035157286,-23.35749508093945,18.757452658117295
2.82,0.14114114114114115,16.573101734802666,-31.79906223001006,-8.457963226374204,-24.72431982302951,-35.41283589749525,-20.71727012067161,-7.052097385876392,33.27242717965945,12.261242051366814,-33.43689064460106,-7.643281747222525,-0.8211302388195468,-23.578478391155368,-34.484089639173455,8.959693138639254,43.630888918365905,42.836126786814674,-34.65266637990496,41.17886514512384,38.00912783295773,-8.10994055101039,20.107599109107912,-7.360958569145609,-8.972764286026838,35.370154337342676,4.303712792618023,-11.080482387422617,-11.297149898740264,-29.857352670599692,35.241712869983445,42.71207870831289,-25.244724167719188,-6.316544264561651,13.967898526561875,6.853049239704969,-11.99043119595761,12.748792847092632,31.519113868343094,-16.929318898427436,-5.068536766786201,-18.54696607699833,-8.585193488924375,-8.27328692201388,-21.941192798492192,24.482940110959806,2.0730324255397297,4.803320221407614,-23.362230930703696,18.75696637660153
2.84,0.14214214214214213,16.58553748864943,-31.800927508621832,-8.458476906870429,-24.724488887278007,-35.42288997647424,-20.709448328688282,-7.050838921004693,33.27375473577614,12.259818315391561,-33.434094456039915,-7.647095575306931,-0.8240243332617138,-23.58573784723138,-34.477746350216876,8.963103127290859,43.63125755297798,42.8390443984141,-34.649901819820194,41.18109433548538,38.010384666850435,-8.106523357043848,20.100158962587482,-7.365161770616043,-8.963954301453272,35.38132282299274,4.299346437245145,-11.087628683042563,-11.301702226564567,-29.8560054505507,35.240785222448686,42.71942575271736,-25.248270061513306,-6.313924348432035,13.97332568963947,6.848748799223946,-11.989953973580258,12.735263805689474,31.521568602403317,-16.928790967169935,-5.071378684647086,-18.55426622627295,-8.586518094512561,-8.274531203862935,-21.935381801947454,24.47589909138844,2.0693780216855417,4.815725612808251,-23.36700460621507,18.756407850015954
2.86,0.14314314314314314,16.597999365232166,-31.802803775937353,-8.458898107404769,-24.72473521230731,-35.43300389932151,-20.701482937406077,-7.0496298167367675,33.27509034387924,12.258342844026682,-33.431242494098974,-7.650820121482274,-0.826863612742699,-23.593041718039366,-34.47130641886789,8.966519186074303,43.63152076454149,42.841936244231384,-34.647085598481034,41.18339869773436,38.011632142160714,-8.103018890299417,20.092630632013854,-7.369230783200717,-8.95497509287108,35.39246207711606,4.295007264251662,-11.094862212869499,-11.306328693914246,-29.85470250916971,35.23989498066277,42.72676341902377,-25.25185256979292,-6.31129854997717,13.978669678783191,6.844331557353718,-11.98949012996791,12.721616130923719,31.52402783324465,-16.928300031268893,-5.0742605531770595,-18.561624730494025,-8.587808193174334,-8.275708942710802,-21.929540607085496,24.46891662512469,2.065683115718046,4.828198038914629,-23.37181700390596,18.75577688913679
