t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
0.0,0.0,24.26836847388592,-27.15976675455773,-23.15803755555321,-41.02945031361573,-27.16214058989148,24.62666114719072,19.337678503710748,3.088212013727412,30.79702527002828,26.911882836261697,20.244096476263664,25.3473214530529,5.404276831121486,-16.155517755499417,-1.2187706277371115,-17.34437375872455,-9.198273903752563,-18.536858195768584,-33.801820062921415,23.34850659155878,-4.32718838522874,17.69275680816133
0.02,0.001001001001001001,24.269334915470377,-27.160856707069275,-23.158967313743414,-41.03109281376023,-27.16323191202504,24.627640582456806,19.33844747658735,3.0883324082785952,30.79825437253422,26.912954269755446,20.244900931891067,25.348333906193222,5.404486956717771,-16.15616434640446,-1.218821199667371,-17.345069495060052,-9.19864624491586,-18.537604116134016,-33.803178060948426,23.34943672180464,-4.327363704723037,17.69346187447409
0.04,0.002002002002002002,24.27026509202762,-27.16191261186045,-23.159897940296325,-41.032708341091016,-27.164348615084688,24.628592869795902,19.339233830464618,3.088498532146687,30.799454536727218,26.914014248154768,20.245713772992424,25.34937394203875,5.404710382235656,-16.156856339193677,-1.2188695887767187,-17.345787933293906,-9.19904179186516,-18.53832013175707,-33.80452241736177,23.350397231790865,-4.327599212969282,17.694198986887947
0.06,0.003003003003003003,24.27115906311473,-27.162934489965078,-23.16082939803023,-41.034297175868986,-27.165490687274858,24.629518147061752,19.34003753053016,3.088710313435732,30.80062596681696,26.915062791525365,20.246535015779934,25.350441659924027,5.404947138019318,-16.15759378606667,-1.2189158315093374,-17.346529031553207,-9.199460580855275,-18.539006163155584,-33.805853225431896,23.351388092922576,-4.3278949939530555,17.694968146246016
0.08,0.004004004004004004,24.27201688389043,-27.163922364253008,-23.16176165545374,-41.03585958983947,-27.166658112821672,24.630416554367564,19.340858539331258,3.0889676773080352,30.801768864001048,26.916099919969028,20.247364676696098,25.351537162471136,5.405197256776962,-16.158376742280318,-1.2189599597651648,-17.347292749625023,-9.199902648931694,-18.539662124694633,-33.80717057929945,23.352409274562692,-4.32825113112751,17.695769350429828
0.1,0.005005005005005005,24.272838605051493,-27.164876259401552,-23.16269468680279,-41.03739584626684,-27.167850871963584,24.63128823410529,19.341696816745426,3.089270545948217,30.802883426497765,26.91712565364418,20.248202772408312,25.35266055557646,5.405460773575146,-16.159205266139498,-1.219002000899164,-17.34807904892864,-9.200368033944676,-18.54028792452953,-33.80847457398723,23.353460744051162,-4.328667707397362,17.696602594369804
0.12,0.006006006006006006,24.273624272771677,-27.165796201868783,-23.163628472076553,-41.03890619996895,-27.169068940941266,24.632133330965218,19.34255231994973,3.0896188385237697,30.803969849580156,26.918140012786196,20.249049319802968,25.353811948396537,5.405737725833026,-16.16007941898613,-1.2190419777197352,-17.348887892486832,-9.200856774563604,-18.540883464550326,-33.809765305413904,23.35454246672321,-4.329144805099666,17.697467870055647
0.14,0.007007007007007007,24.2743739286431,-27.166682219868708,-23.164562997072284,-41.04039089735132,-27.17031229198682,24.632951991955828,19.343425003388823,3.0900124711421695,30.805028325611467,26.919143017727478,20.249904335979004,25.354991453333017,5.406028153316513,-16.1609992651865,-1.2190799084862718,-17.349719244896175,-9.2013689102916,-18.541448640327832,-33.811042870409466,23.35565440592663,-4.329682505981331,17.698365166546665
0.16,0.008008008008008008,24.27508760961999,-27.167534343348343,-23.165498253419063,-41.04185017644096,-27.1715808933123,24.63374436642389,19.344314818741772,3.0904513568045675,30.80605904408185,26.92013468891733,20.25076783824095,25.35619918601666,5.4063320981323395,-16.16196487211685,-1.219115806905869,-17.35057307229636,-9.201904481480405,-18.541983341061158,-33.81230736673251,23.356796523038128,-4.330280891173357,17.69929446998208
0.18,0.009009009009009009,24.27576534796475,-27.168352603966657,-23.16643423861044,-41.0432842669197,-27.172874709097563,24.634510606074716,19.34522171488761,3.0909354053561118,30.807062191646317,26.92111504694162,20.251639844091418,25.357435265290338,5.406649604722015,-16.162976310147158,-1.219149682129191,-17.351449342338583,-9.202463529345554,-18.5424874495268,-33.813558893089215,23.357968777478803,-4.330940041161756,17.700255763591294
0.2,0.01001001001001001,24.276407171196276,-27.169137035075412,-23.167370956035953,-41.04469339015709,-27.17419369947753,24.635250864992564,19.346145637869682,3.0914645234329368,30.80803795216392,26.922084112542237,20.252520371223042,25.358699813191052,5.406980719855681,-16.16403365262308,-1.2191815387455045,-17.352348024152953,-9.203046095981858,-18.542960842029295,-33.814797549154115,23.359171126728736,-4.331660035755122,17.701249027704172
0.22,0.011011011011011011,24.277013102040463,-27.169887671701893,-23.168308415011527,-41.04607775924266,-27.17553782052885,24.635965299661116,19.347086530858753,3.0920386144058654,30.808986506738105,26.923041906636374,20.25340943750987,25.35999295493087,5.407325492625835,-16.165136975846014,-1.2192113767768875,-17.353269088314963,-9.203652224379196,-18.54340338835348,-33.816023435592676,23.360403526340768,-4.332440954048816,17.702274239761323
0.24,0.012012012012012012,24.277583158382875,-27.170604550533525,-23.169246630808743,-41.04743757901748,-27.176907024255993,24.636654068984004,19.348044334114924,3.092657578320866,30.80990803375819,26.92398845033561,20.254307060998187,25.361314818876796,5.407683974440937,-16.166286359051217,-1.2192391916716212,-17.35421250681101,-9.204281958438646,-18.543814951718332,-33.81723665408558,23.361665929953478,-4.333282874385733,17.703331374324414
0.26,0.013013013013013013,24.27811735322347,-27.171287709904387,-23.17018562468293,-41.048773046105126,-27.17830125857687,24.637317334305305,19.349018984948337,3.0933213118363123,30.81080270894201,26.924923764964834,20.25521325989676,25.362665536529498,5.408056219018867,-16.16748188438393,-1.2192649742967778,-17.355178253002972,-9.204935342988959,-18.54419538873251,-33.81843730735487,23.362958289303396,-4.334185874313619,17.70442040308655
