t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42
0.0,0.0,-28.070750147835973,-2.5144458499084776,-36.127440541540246,32.92473346486479,-32.232633614065804,10.05540773812289,24.64776893445458,20.728664766993695,1.5828304979928718,-26.5891086940129,-26.783805536033682,-36.53121605933138,-21.6947266811864,4.315362781836288,1.1421793622617185,-20.2390209329155,-16.443159693435156,-22.11694640259586,-15.362381988673647,7.473506418291011,2.822018725554417,-4.017884809128212,15.834018856970996,36.95902767244438,-20.656836934704845,-7.495926007691615,12.66121781403516,33.52595456198482,14.052521869485568,34.66844852550373,39.740590446537546,-21.337039054120385,-23.356103239273963,-2.4745570278194866,-16.60990950381314,-37.29501265395833,36.38771065956374,9.162914018074684,31.319645656069415,-5.91032256519933,38.011215021409306,-8.303140042235787,28.13342260744046
0.02,0.001001001001001001,-28.07187420786246,-2.514549087889635,-36.12888826562926,32.92604764082639,-32.2339235573571,10.05580517214664,24.648752711768992,20.72949134790778,1.582888724594273,-26.59017697833617,-26.78488158554738,-36.532682641151005,-21.695599971110653,4.315532960766672,1.142222595161379,-20.239836369411808,-16.443822382411913,-22.117833734333914,-15.362998970079815,7.4738027959416575,2.822129607069458,-4.018050937291093,15.834650121279525,36.960503424730916,-20.657665894929785,-7.496232115892648,12.661719840790198,33.52729552987184,14.053080561424485,34.66983397548693,39.742174664298716,-21.33789804665159,-23.357043081596757,-2.474657656417384,-16.610579824247072,-37.29650831443942,36.38916099175106,9.163274347751175,31.32089293776631,-5.910563336685953,38.012732878902575,-8.303476074667596,28.134542624115365
0.04,0.002002002002002002,-28.072983036493675,-2.514722800677188,-36.130342057374904,32.92736814441914,-32.23518163963114,10.056205547484977,24.649707511855354,20.730356432030735,1.582942230315682,-26.59124133373989,-26.785971390666724,-36.53414426589569,-21.696438230210198,4.3156596918733685,1.142247829533903,-20.240710152933353,-16.444462313059876,-22.118685595561036,-15.36359493610505,7.474134569729228,2.8222562584751683,-4.018223733422065,15.835246866821652,36.961938159831824,-20.658565279290652,-7.496525897375423,12.662217226834494,33.52863346555907,14.053648469048305,34.671285431377186,39.74380949706125,-21.338771904914225,-23.357999417640816,-2.4747291562892304,-16.61127993115575,-37.297987026934656,36.39056936854829,9.163640867367542,31.322174517073506,-5.910843705014647,38.014247473161674,-8.303799871499324,28.135706537895107
0.06,0.003003003003003003,-28.074076697044767,-2.514967057593892,-36.131801908521865,32.92869460059965,-32.23640783038765,10.05660879726213,24.650633411649416,20.731259928886434,1.58299103956195,-26.59230186332988,-26.78707490674034,-36.535600837264475,-21.697241359042085,4.315743052941504,1.1422550279871178,-20.241642268231303,-16.445079469766494,-22.119501939282763,-15.364170101065675,7.47450176129843,2.822398713813055,-4.018403102194581,15.835809140097755,36.96333176170784,-20.65953520198755,-7.49680735632535,12.66271006953251,33.5299685689498,14.05422566721904,34.67280276177271,39.74549492733445,-21.339660658713367,-23.35897217017333,-2.4747714897334903,-16.6120097623594,-37.29944883868396,36.39193597929186,9.164013584403753,31.323490305129603,-5.911163610839953,38.01575893727976,-8.304111509228488,28.136914322203836
0.08,0.004004004004004004,-28.075155249494127,-2.5152819183910418,-36.133267803471014,32.9300266331489,-32.23760210196163,10.057014859554606,24.65153048211441,20.732201753702014,1.5830351835441308,-26.59335867331179,-26.78819208952778,-36.53705225768019,-21.698009267851095,4.3157831212309405,1.142244156112078,-20.242632701317838,-16.44567383314254,-22.120282723159896,-15.364724681577359,7.474904392783469,2.8225570141326846,-4.018588940092487,15.836336998972925,36.96468410344521,-20.66057578580264,-7.497076501838124,12.663198469821014,33.53130103930988,14.054812238519801,34.674385823847324,39.74723094020374,-21.340564341751673,-23.359961257560197,-2.4747846303717442,-16.612769247449013,-37.30089379762925,36.393261003906666,9.164392511039873,31.324840206330226,-5.911522993108757,38.01726739612635,-8.30441106692311,28.13816595597901
0.1,0.005005005005005005,-28.07621875048826,-2.5156674331784625,-36.13473971932159,32.93136386475427,-32.23876442954462,10.057423677422399,24.652398788203215,20.733181827395782,1.5830747002629386,-26.594411872934312,-26.789322895179744,-36.53849842832134,-21.69874187656832,4.315779973476172,1.1422151824779254,-20.2436814393445,-16.44624538000183,-22.121027909518823,-15.365258896508657,7.475342486807179,2.8227312075169473,-4.018781135464777,15.836830512644966,36.96599504724822,-20.661687162047638,-7.497333347905704,12.663682532188247,33.53263107527733,14.055408273264625,34.67603446320959,39.749017523211855,-21.34148299160098,-23.360966593776578,-2.4747685631600302,-16.61355830779678,-37.302321952423014,36.394544612905825,9.164777664150309,31.326224118366486,-5.911921789077134,38.01877296641632,-8.304698626236283,28.139461423610737
0.12,0.006006006006006006,-28.077267253348438,-2.5161236423451934,-36.136217625912685,32.93270591709545,-32.23989479121021,10.05783519893714,24.653238388820533,20.734200076561905,1.5831096344926363,-26.59546157443312,-26.790467280217896,-36.53993924915407,-21.69943911480948,4.315733685887135,1.142168078627154,-20.24478847047287,-16.44679408334318,-22.121737465363424,-15.365772966935351,7.475816066481888,2.822921349109568,-4.0189795685839975,15.837289761609437,36.967264444430995,-20.662869470504194,-7.497577913401867,12.664162364650672,33.53395887487232,14.056013869509975,34.677748513758225,39.75085466623649,-21.342416649671303,-23.3619880884171,-2.4747232844026943,-16.61437685656498,-37.30373335243473,36.395786967388126,9.165169065297137,31.327641932264484,-5.912359934327773,38.020275756778425,-8.304974271421187,28.140800714878022
0.14,0.007007007007007007,-28.078300808079224,-2.5166505764708536,-36.137701485864106,32.9340524109343,-32.24099316794404,10.058249377207154,24.654049336785054,20.735256433451852,1.583140037765335,-26.59650789297551,-26.791625201514286,-36.54137461896414,-21.700100921872977,4.31564433415088,1.1421028190712625,-20.24595378373762,-16.4473199123346,-22.12241136238861,-15.366267116095594,7.4763251554119865,2.8231275011448407,-4.0191841117083085,15.837714837621725,36.968492135408404,-20.664122859357008,-7.497810222067329,12.66463807872731,33.535284635507665,14.056629133067917,34.67952779753399,39.752742361364604,-21.343365361177202,-23.363025646705726,-2.474648801768717,-16.615224798713363,-37.30512804775519,36.39698821903323,9.16556674072249,31.329093532425848,-5.9128373627879975,38.021775867823266,-8.305238089346577,28.142183824881844
0.16,0.008008008008008008,-28.079319461378752,-2.517248256227673,-36.13919125461652,32.93540296620854,-32.24205954367807,10.05866617039944,24.65483167879162,20.7363508359526,1.5831659683556876,-26.5975509466057,-26.79279661627045,-36.54280443538905,-21.700727246737717,4.315511993434033,1.1420193812867838,-20.247177368901898,-16.447822832299675,-22.123049576995484,-15.36674156934578,7.476869777698154,2.8233497329795663,-4.019394629147219,15.838105843656091,36.96967794968626,-20.66544748511948,-7.49803030249446,12.665109789411718,33.53660855399957,14.057254177520893,34.68137212456822,39.75468060276316,-21.344329175101514,-23.364079169505274,-2.474545134310481,-16.616102031005035,-37.306506089198635,36.3981485100945,9.165970721339969,31.330578796669272,-5.913354006748407,38.02327339221087,-8.30549016951265,28.143610753974972
0.18,0.009009009009009009,-28.08032325665086,-2.51791669227319,-36.14068688047093,32.93675720212936,-32.24309390532931,10.059085541758554,24.65558545537335,20.737483227561526,1.583187491265959,-26.598590856190704,-26.793981481996255,-36.544228594950084,-21.701318048060593,4.315336738385993,1.1419177457116754,-20.248459216305115,-16.448302804706117,-22.123652090308198,-15.367196554117097,7.477449957943187,2.823588121127171,-4.019610977331008,15.838462893861669,36.97082170585067,-20.66684351255168,-7.498238188111596,12.66557761514161,33.537930826578716,14.057889124238091,34.68328129272815,39.756669386546434,-21.345308144156416,-23.365148553326666,-2.474412312484932,-16.617008442010942,-37.307867528302864,36.399267973389485,9.166381042725055,31.33209759627307,-5.913909796882144,38.024768414717805,-8.3057306040673,28.14508150768848
