t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
0.2,0.01001001001001001,30.204873328520023,-27.74831701811541,-37.4773854840925,-22.02554293285122,-40.85556518065638,33.7580403376104,22.819640030297005,15.28438960370563,-29.47848101568375,19.62802096869144,-10.590881956047077,34.65184302562542,-24.193174964291796,1.838824667039986,32.92096891199152,-23.97210775915205,25.874682782251647,-11.965092131219508,21.018258875355016,2.459540941998265,-10.387491806544213
0.22,0.011011011011011011,30.20535843903194,-27.74978141071345,-37.47816099070694,-22.026606261730493,-40.857898518438,33.75963247550902,22.820526667103707,15.284675611871622,-29.479366489719613,19.629268929717156,-10.591161474061526,34.652950142501254,-24.193634181791907,1.8392580351109828,32.92222408114221,-23.972873700924957,25.875933413886155,-11.965458846170002,21.019045058171915,2.4595790685510717,-10.388466823907699
0.24,0.012012012012012012,30.20577177772645,-27.751281640594392,-37.4788633268115,-22.02768722813332,-40.86030126102104,33.76124921285081,22.821411128365856,15.28492931452358,-29.480222594415853,19.63056485569452,-10.591426508731619,34.65402939071496,-24.19404183106252,1.8397276247457817,32.923472629666534,-23.97361977159741,25.877205585304825,-11.965813638574073,21.019825044950927,2.4596114704556666,-10.389497009625726
0.26,0.013013013013013013,30.206113316521545,-27.752817874593134,-37.47949236762049,-22.028785851157203,-40.86277340363661,33.76289057413042,22.822293397373578,15.285150719300196,-29.481049314983323,19.631909080471377,-10.591677093611688,34.65508064652315,-24.194397874920707,1.8402333973681895,32.92471439456192,-23.974345895793178,25.878499235715818,-11.96615642885066,21.020598684141632,2.4596381499242947,-10.390582266432675
0.28,0.014014014014014014,30.206383006212405,-27.75439028659822,-37.480047984090035,-22.02990215596355,-40.865314940134596,33.76455658727724,22.82317345544764,15.28533983649959,-29.481846633261686,19.63330195293489,-10.591913265599628,34.65610378257522,-24.194702283428473,1.8407753172289476,32.9259492183926,-23.975052000290592,25.879814308451913,-11.96648713363969,21.021365821642956,2.4596591143915445,-10.391722493616031
0.3,0.015015015015015015,30.206580776453983,-27.755999057548596,-37.48053004290818,-22.031036173747633,-40.86792586276101,33.76624728363153,22.82405128193104,15.285496679074464,-29.482614527695496,19.634743836987553,-10.592135064970483,34.657098667862336,-24.194955033882252,1.841353351314167,32.92717694927363,-23.975738014044836,25.881150750930914,-11.966805665824277,21.022126300814485,2.4596743765072318,-10.392917586966126
0.32,0.016016016016016016,30.206706535738395,-27.75764437542913,-37.48093840649166,-22.032187941707654,-40.87060616192678,33.76796269792076,22.824926854178624,15.285621262627442,-29.483352973309565,19.636235111520858,-10.592342535411387,34.6580651676667,-24.195156110802287,1.8419674692524222,32.92839744085424,-23.97640386821102,25.882508514615,-11.9671119345542,21.022879962490894,2.4596839541301785,-10.394167438719384
0.34,0.017017017017017015,30.206760171367172,-27.759326435264764,-37.481272932989654,-22.033357503012862,-40.87335582596798,33.76970286823625,22.825800147544715,15.285713605406615,-29.48406194168355,19.637776170386186,-10.592535724057772,34.65900314351113,-24.195305505921915,1.8426176432205188,32.92961055230074,-23.977049496168036,25.88388755496903,-11.96740584527076,21.023626644999585,2.459687870322887,-10.395471937495087
0.36,0.018018018018018018,30.206741549418407,-27.76104543911318,-37.481533476294445,-22.034544906770602,-40.87617484089743,33.77146783600992,22.826671135368784,15.285773728301276,-29.484741400925838,19.63936742236265,-10.592714681530834,34.65991245310905,-24.195403218176807,1.8433038478479657,32.93081614827893,-23.97767483354317,25.885287831417827,-11.967687299733011,21.02436618418155,2.459686153347117,-10.396830968225709
0.38,0.01901901901901902,30.20665051470886,-27.76280159605584,-37.48171988605918,-22.035750207992166,-40.87906319014764,33.77325764599116,22.827539788959097,15.285801654837837,-29.4853913156467,19.64100929112144,-10.592879461976167,34.66079295031492,-24.1954492536942,1.8440260601201672,32.93201409893619,-23.97827981823746,25.88670930730251,-11.967956196045495,21.025098413415584,2.4596788366603746,-10.39824441208084
