t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
0.0,0.0,33.2563223459601,7.7312089910571595,21.015826593361986,-38.91424294564877,-27.953092536332704,23.26905905847773,13.585366190911074,-1.2159666740498563,31.982121995619785,-36.199907230361184,12.705713700285946,-20.628555582895405,0.4520304375632864,-37.87036771283032,4.233092937472426,-44.09523717475042,0.8252494692244268,24.973456432547643,-14.491911990632419,26.598261161627477,22.12773461654099
0.02,0.001001001001001001,33.25765196619913,7.731513760023193,21.016666161245016,-38.91580431151833,-27.954211902727767,23.269987982834476,13.585907265216267,-1.2160171512339992,31.983395545203464,-36.201358459006364,12.706221603090501,-20.62938160108217,0.4520426156674909,-37.87188747922694,4.233261755643251,-44.097003276775254,0.8252780299558307,24.974451154544926,-14.492493695767848,26.5993245573666,22.128617563497468
0.04,0.002002002002002002,33.25891788200858,7.731787792888563,21.017508097742333,-38.917356978720704,-27.955329505160115,23.27093081262229,13.586423915409464,-1.2160343963936502,31.984643349019617,-36.20282741960196,12.706770231427289,-20.630196932331284,0.45205709948250944,-37.87337049990587,4.233431378165789,-44.098774528123826,0.8252794842575086,24.975489952076792,-14.493072523351103,26.6003846725147,22.12950019912201
0.06,0.003003003003003003,33.26012017637642,7.732031207308648,21.01835239878911,-38.91890112930018,-27.95644537885498,23.271887598207922,13.586916105574522,-1.2160184763215736,31.985865345972528,-36.20431402326276,12.707359630902804,-20.631001646933726,0.45207393805840423,-37.87481674274824,4.2336018063539544,-44.10055083416099,0.825253740575318,24.97657280254969,-14.493648520190467,26.601441589281183,22.13038249497134
0.08,0.004004004004004004,33.26125892724195,7.732244119826099,21.019199058849722,-38.9204369393652,-27.95755955868196,23.272858394381288,13.587383799907778,-1.21596945494325,31.98706147762608,-36.205818185628274,12.707989842250177,-20.631795811081222,0.45209317875495275,-37.87622617749393,4.233773042533309,-44.10233210147865,0.8252007062268886,24.977699686021612,-14.494221728485558,26.602495384035294,22.131264422651842
0.1,0.005005005005005005,33.26233420751045,7.732426645878743,21.020048070924492,-38.92196457910805,-27.958672079159594,23.27384326036763,13.587826962712835,-1.2158873933015868,31.98823168818827,-36.207339826863496,12.708660901332264,-20.63257948689732,0.45211486723405037,-37.87759877572962,4.233945090040691,-44.1041182378892,0.8251202873997039,24.978870585205463,-14.49479218583703,26.603546127319323,22.132145953820924
0.12,0.006006006006006006,33.26334608507288,7.732578899807937,21.020899426556813,-38.92348421282389,-27.959782974459625,23.2748422598402,13.588245558395611,-1.2157723495425736,31.98937592449516,-36.20887887165916,12.709372839140384,-20.63335273246695,0.4521390474525459,-37.87893451087848,4.234117953224163,-44.105909152418434,0.8250123891505421,24.980085485468265,-14.4953599252562,26.604593883861224,22.13302706018851
0.14,0.007007007007007007,33.264294622830505,7.732700994867362,21.021753115840692,-38.92499599892916,-27.960892278411002,23.27585546093345,13.588639551459657,-1.2156243789018815,31.990494135994314,-36.210435249231516,12.710125681788687,-20.634115601864476,0.4521657616555069,-37.880233358191745,4.234291637443272,-44.10770475529794,0.8248769154062957,24.98134437482619,-14.495924975174574,26.605638712586607,22.13390771351869
0.16,0.008008008008008008,33.26517987872447,7.732793043232249,21.022609127428677,-38.92650008997936,-27.96200002450362,23.276882936256744,13.589008906501736,-1.2154435336923983,31.99158627472772,-36.212008893321595,12.710919450504164,-20.634868145180253,0.4521950503699116,-37.88149529474204,4.234466149069628,-44.109504957957036,0.8247137689661891,24.982647243935435,-14.496487359453305,26.606680666630123,22.134787885631496
0.18,0.009009009009009009,33.26600190577032,7.732855156009002,21.023467448540185,-38.927996632686025,-27.963106245891783,23.277924762908548,13.589353588207677,-1.2152298632926992,31.992652295314198,-36.21359974219398,12.71175416161229,-20.63561040854564,0.45222695239876304,-37.88272029941844,4.234641495487806,-44.1113096730142,0.8245228515054139,24.98399408607895,-14.497047097392544,26.607719793346227,22.135667548404857
